,categories,headers,contents
10,weather,Introducing the “Modelcane”,"Last Wednesday, all the Media-rology lit up with a potential Category 4 hurricane in the Gulf (headed toward Texas, no less) just in time for Memorial Day weekend. The cover shot today shows what was going around. This was a forecast from the American model a good two weeks out. We call these hurricanes from the model a “modelcane” and I’ll explain what’s going on in a moment. Suffice it to say that, first of all, there has never been a major hurricane in the Gulf of Mexico in May, so that would be highly unusual, and second, never trust a model more than a week out, especially for tropical systems that develop in the Caribbean’s west end. Trust me, things will change."
11,weather,Saharan dust cloud over the Atlantic may reach Gulf Coast by weekend,"Dust carried all the way from Africa's Sahara Desert could arrive in the skies of the Gulf Coast states over the weekend, bringing not just hazy sunsets but also possibly hazardous health impacts. The first trans-Atlantic Saharan dust cloud of 2022 could approach the Gulf Coast states this weekend, bringing..."
12,weather,Melting glacier allows researchers to make ‘exceptional’ prehistoric discovery,"The researchers, who braved fierce winds, heavy rain and snow at their excavation site, hope the fossilized remains of a pregnant creature they named Fiona can provide clues into what life was like 139 million years ago. The ""exceptional"" 130-million-year-old fossilized remains of a pregnant ichthyosaur with several fully intact..."
13,weather,"UK To Have A Small Heatwave This Week, Shortly Followed By Blood Rain","- Blood rain is red-colored, caused by relatively high concentrations of red dust or particles mixed in with the water. According to the Met Office, ""blood rain"" is a colloquial term and ""is not actually a meteorological or scientific term."" It is not seen often in the UK, but every..."
14,weather,World's tallest building engulfed as Mideast sandstorms hit UAE,"The world's tallest building disappeared behind a grey layer of dust on Wednesday as sandstorms that have swept the Middle East hit the United Arab Emirates, prompting weather and traffic warnings. The 828-metre (2,716 ft, 6ins) Burj Khalifa, which towers over Dubai and is usually visible across the busy financial..."
15,weather,The numbers show just how devastatingly dry the Western US is right now,"
                    Lake Powell is currently at a record low capacity of 24%. Justin Sullivan/Getty ImagesWestern states efforts struggle to deal with the longest dry streak since 800 A.D and its effects on snowpacks, topsoil, and reservoirs."
16,weather,Records rack up as summer-like heat spreads across the country,"Record heat continues across the Southern Plains Wednesday and begins expanding into parts of the Southeast. By Friday and Saturday, record warmth will extend into Mid-Atlantic and Northeast leading to the first 80s and 90s of the year for millions. High temperatures, forecast to be 15 to 25 degrees above..."
17,weather,New NOAA study finds increase in Atlantic hurricanes linked to cleaner air,"Researchers examined how particulate air pollution, or aerosols, and climate change have affected tropical cyclones across the planet over the past 40 years in a new study from the National Oceanic and Atmospheric Administration (NOAA) that was recently published in the journal Science Advances, and the results are surprising. ""Air..."
18,weather,"Mideast sandstorms snarl traffic, close schools, harm health","Sandstorms across the Middle East have delayed flights, closed schools and hospitalised thousands -- a phenomenon experts say could worsen as climate change warps regional weather patterns.  Iran announced that it, too, was closing government offices and schools Tuesday, citing ""unhealthy weather"" conditions and sandstorms. "
19,weather,"Warmer Today, Record Heat by Late Week",Feeling like summer this week
20,weather,"8th sandstorm since April turns everything orange, overwhelms Iraq","The dust was so intense, Baghdad Airport was shut down and locals are complaining that dust storms are happening ""every three or four days now."" Meanwhile, satellite imagery showed a huge dust cloud charging across the region. Another sandstorm blanketed Iraq Monday, turning the skies orange and forcing schools and..."
21,weather,‘Blood rain’ Saharan dust cloud headed for UK,"Phenomenon last seen in March could turn sky orange with thunderstorms, high winds and downpours"
22,weather,UK may be hit with ‘blood rain’ this week as thunderstorms move in,"The UK may see “blood rain” this week as heavy thunderstorms mix with a dust cloud, forecasters say. Red or orange rain could fall in some parts of the country, as downpours, lightning, strong winds and hail move in. According to the Met Office, “blood rain” occurs when..."
23,weather,Climate crisis makes extreme Indian heatwaves 100 times more likely – study,Latest analysis adds to evidence that the impacts of global heating are already damaging many lives around the world
24,weather,The Daily 05-17-22: 'Substantial' weather pattern shift coming to Calif. in May,Looking across mountain peaks from top of mount St. Helena in California. The peak of Mount Saint Helena is reachable by hiking trails leading from Robert Louis Stevenson State Park. (LMaru/Getty Images/iStockphoto)
25,weather,Severe Thunderstorm Places over 60 Million Americans at Risk in the Mid-Atlantic and Northeast,"Severe weather will hit the United States again several days after a warm, humid air, according to a new US weather forecast by AccuWeather meteorologists. Starting early this week, dozens of millions of Americans will be at risk of dangerous severe thunderstorms, particularly residents in densely populated urban areas. Previous..."
26,weather,"Climate change swells odds of record India, Pakistan heatwaves","Climate change makes record-breaking heatwaves in northwest India and Pakistan 100 times more likely, a Met Office study finds. The region should now expect a heatwave that exceeds the record temperatures seen in 2010 once every three years. Without climate change, such extreme temperatures would occur only once every 312..."
27,weather,Half a Million Indians Flee Floods in Northeast Brought by Rain,"GUWAHATI, India (Reuters) - More than 500,000 people have fled their homes in India's northeastern state of Assam to escape heavy floods triggered by pre-monsoon rains that drowned seven, authorities said on Wednesday, as they warned the situation could worsen. One of the world's largest rivers, the Brahmaputra, which flows..."
28,weather,"Earthquake of Magnitude 6.1 Strikes Sumatra, Indonesia - EMSC","(Reuters) - Earthquake of magnitude 6.1 struck southwest of Sumatra in Indonesia in wee hours of Tuesday, European-Mediterranean Seismological Centre said,. The quake was at a depth of 40 km(24.85 miles), EMSC said. (Reporting by Rachna Dhanrajani in Bengaluru)"
29,weather,Cyclone Yakecan batters Uruguay and Brazil,"Uruguay has been hit by strong winds and high waves as a subtropical cyclone swept through the South American nation. A 23-year-old man was killed when a tree fell on his house amid gusts of 98km/h (61mph) in the capital, Montevideo. Seaside roads were covered in foam whipped up by..."
30,weather,"Mideast Sandstorms Snarl Traffic, Close Schools, Harm Health","Sandstorms across the Middle East have delayed flights, closed schools and hospitalised thousands -- a phenomenon experts say could worsen as climate change warps regional weather patterns. Saudi Arabia on Tuesday became the latest country blanketed with dust that slowed traffic and made iconic towers in the capital difficult to..."
31,weather,UK weather: Thunderstorm warning issued after hottest day of year so far," The Met Office has issued a thunderstorm warning after England recorded the hottest day of the year so far. Torrential rain, lightning and large hail are all forecast to hit central and southeastern areas on Wednesday evening. A yellow weather warning has been issued which says driving conditions could become difficult and there is a “small chance” properties could be flooded. It covers Norwich and Peterborough in the east and runs past Oxford to reach the south coast, where Portsmouth and Brighton are affected.London has also been hit with the yellow thunderstorm warning, which runs from 7pm on Wednesday..."
32,weather,Peak District: Wildfires pose significant threat to national park,"There is a major risk of wildfires engulfing swathes of one of England's national parks, according to a report. The research, produced for the Peak District National Park, states wildfires pose a significant threat. Climate change means blazes could become so severe, they are beyond fire services' capabilities to control,..."
33,weather,Showers ending with a couple mild days and storm chances ahead – Julian,The latest forecast from News 3 Now.
34,weather,"Scientists hone long-range forecasting of US tornadoes, hail","Scientists at Northern Illinois University continue to hone extended-range weather forecasting, identifying patterns halfway around the globe that will heighten the probability weeks later for hail- and tornado-producing storms in the United States. New research identifies three specific orientations of atmospheric phenomena occurring near the equator over the Maritime continent..."
35,weather,"Erratic temperatures causing more deaths than heatwaves, study finds","A Monash-led study, published in The Lancet Planetary Health, has revealed that from 2000 to 2019, an average of 1.75 million deaths each year were associated with temperature variability (unstable temperatures). The study, using data from the MCC Collaborative Research Network, explored the association between temperature variability and mortality in..."
36,weather,Half A Million Indians Flee Floods In Northeast Brought By Rain,"More than 500,000 people have fled their homes in India's northeastern state of Assam to escape heavy floods triggered by pre-monsoon rains that drowned seven, authorities said on Wednesday, as they warned the situation could worsen. One of the world's largest rivers, the Brahmaputra, which flows into India and neighbouring..."
37,weather,Click here for the Wednesday Midday Forecast,"Clouds will thicken up with the approach of a warm front. Some showers may develop this afternoon, with the best chances later in the day. Showers and some storms will develop tonight into early Thursday as the front passes. We then get into warmer air that will stay through Saturday before cooling off again."
38,weather,UK may be hit with ‘blood rain’ this week as thunderstorms move in,"The UK may see “blood rain” this week as heavy thunderstorms mix with a dust cloud, forecasters say.Red or orange rain could fall in some parts of the country, as downpours, lightning, strong winds and hail move in.According to the Met Office, “blood rain” occurs when relatively high concentrations of red coloured dust or particles get mixed with rain, giving it a red appearance as it falls.A yellow thunderstorm warning has also been issued from Wednesday evening to the early hours of Thursday in the south-east, including London, saying people should expect to see disruption to travel.It comes after Britons..."
39,weather,"Weather Alert Day: Storms could bring hail, strong winds, and heavy rain late Tuesday night","The ABC 17 Stormtrack Weather Team has issued a Weather Alert Day for the threat of strong to severe storms overnight Tuesday through Wednesday morning. Tuesday will be warmer than the start of the week as high pressure migrates southeast and shifts our winds to become more southerly during the day on Tuesday. Highs reach the low to mid-80s and moisture is increased across the area with this wind shift, and a warm front begins to move in from the south by evening. After sunset, low level winds will increase, pushing in more moisture and increasing the amount of available energy for storms to develop along the front late in the evening."
40,weather,"Tamil Nadu on Orange Alert: Heavy Rains, Thunderstorms to Impact Coimbatore, Dindigul, Theni, Erode, Salem, Vellore","Wednesday, May 18: Last week, the remnants of Cyclone Asani brought rainfall to Tamil Nadu, bringing down the state's otherwise soaring temperatures. And now, after a brief spell of punishing heat, the rain gods are favouring Tamil Nadu once again, at least until May 22. According to the India Meteorological..."
41,weather,Cave explorers discover ‘heavenly’ sinkhole surprise living down below,"The gaping chasm is more than 1,000 feet long and 600-plus feet deep. Cave explorers rappelled to the bottom, and what they found there was alive. When we think of sinkholes, images of deep-pitted wells of buckling and sunken asphalt come to mind as they swallow up chunks of earth and everything with it."
42,weather,UK's Vicky Ford on Support of African-led Climate Change Projects,"Vicky Ford, Parliamentary Under Secretary of State (Minister for Africa, Latin America and the Caribbean) speaks about the UK's support to African-led projects to protect vulnerable communities at the frontline of climate change with Bloomberg's Akshat Rathi at the Bloomberg Invest: Focus on Africa event."
43,weather,"Flood threat to focus on 1,000-mile zone of US","Forecasters say that multiple days of disruptive weather will heighten the flood risk in part of the eastern U.S. through the end of the week. Pulses of energy shifting over the eastern half of the United States will fuel rounds of thunderstorms along a zone stretching from Missouri to Virginia, a setup that could create a flood risk that lasts for days."
44,weather,UK records hottest day of 2022 as temperatures reach 27.5C,"The UK has recorded its hottest day of 2022 after temperatures reached 27.5C in the southeast on Tuesday afternoon.The highest temperature was recorded at Heathrow, the Met Office said, exceeding the previous high of 23.6C in Faversham, Kent, on 6 May.The figure means that the UK was warmer than popular holiday destinations such as Santorini, which only saw 26C on Tuesday, and Malaga in the south of Spain, which reached 24C.However forecasters have said that clouds and heavy rain in the west will spread into central areas of the UK on Tuesday evening, bringing an end to the warm and..."
45,weather,Texas power use hits monthly record during heatwave,"May 18 (Reuters) - Power demand in Texas hit a monthly record on Tuesday and will likely break that high on Wednesday as consumers keep their air conditioners cranked up to escape a lingering spring heatwave. The Electric Reliability Council of Texas (ERCOT), which operates the grid for most of..."
46,weather,The 'lucky country' is facing a crucial test. The result will affect us all,"Saturday's Australian election is a pivotal one -- it will either provide a mandate for more of the same, or set the country on a different path."
47,weather,Record heat spreads to the East,Very hot temperatures spread across much of the South and East as the central US sees more severe storms. CNN meteorologist Pedram Javaheri has the forecast. 
48,weather,Climate change is making record-breaking heatwaves in India and Pakistan 100 times more likely,"(CNN) — Climate change has made the odds of a record-breaking heatwave hitting northwestern India and Pakistan 100 times more likely to happen, scientists said Wednesday, as the two countries experience high temperatures that are disrupting daily life. In an analysis, climate scientists with the UK's Met Office found..."
49,weather,Assam floods: Eight dead and thousands displaced in India state,"Severe flooding has disrupted life in the northeastern state of Assam. Train and road transport services have been hit, making it harder for officials to send relief material to remote areas. The state’s disaster management officials told the media that at least 400,000 people were affected and eight have died...."
50,weather,Hurricane Andrew 30 Years Ago Proved 'It Only Takes One' to Make a Bad Year,This summer marks 30 years since Hurricane Andrew hit South Florida as a Category 5. Andrew struck the U.S. in what otherwise was a quiet hurricane season. A recent very active season had no hurricane landfalls in the U.S. There's a common phrase tossed around by meteorologists at The Weather...
51,weather,Massive Flooding in Laidley,"Occurred on May 13, 2022 / Laidley, Queensland, Australia

Info from Licensor: ""Flooding of ‘The Old Britannia’ and the town of Laidley."""
52,weather,New NOAA study finds increase in Atlantic hurricanes linked to cleaner air,"The study, released earlier in May, also noted an uptick in air pollution elsewhere in the world was producing a decline in the number of tropical cyclones over the past 40 years. Researchers examined how particulate air pollution, or aerosols, and climate change have affected tropical cyclones across the planet..."
53,weather,‘Skin peeling stuff’: Delhi registers record 49C temperature as weather department issues alerts,"South Asia’s long running heatwave spell has continued to roil citizens in Delhi after record temperatures breached an unprecedented 49C mark in some parts of India’s national capital.The same temperature has been recorded in other parts across India and Pakistan as well, while governments issue health warnings and urge people to remain indoors.The India Meteorological Department (IMD) said two of its weather stations in the capital’s Mungeshpur and Najafgarh areas recorded temperatures at 49.2C and 49.1C respectively. These temperatures are the highest ever recorded for May in the city’s weather stations, while the overall average temperature stood above 46.6C.Met records..."
54,weather,"Huge sandstorms sweep across Middle East, leading to closure of schools and government offices","Sandstorms have engulfed several countries in the Middle East, leading to the closure of schools and government offices.Blanketed with a thick layer of dust, several cities in Saudi Arabia, Bahrain, Iran and Iraq issued weather and traffic warnings as an orange hue enveloped them.In the UAE, some cities recorded wind speeds of up to 40km, prompting authorities to issue a countrywide weather alert.In Riyadh, drivers were warned to go slowly on highways as the Saudi capital observed a dramatic decline in visibility.Up to 1,285 people in the city were sent to emergency hospital rooms after suffering from respiratory problems.Neighbouring countries..."
55,weather,Climate crisis making extreme heatwaves ‘100 times more likely’ in India and Pakistan,"Climate change is making record-breaking heatwaves in northwest India and Pakistan 100 times more likely, according to a study by the Met Office.The research examined the chances of exceeding record-breaking average temperatures recorded in India in April and May in 2010.It found that without climate change, the region should expect to see such temperatures once in 312 years. But with it these types of temperatures can now expect to be recorded once every three years, the Met Office says. By the end of the century, the study shows, the region could see these temperatures on average once every year.Swathes of..."
56,weather,Workers in U.S. Southwest in Peril as Summer Temperatures Rise,"WEDNESDAY, May 18, 2022 (HealthDay News) -- It's getting hotter and hotter outside due to global warming and, as a result, outdoor workers in southwestern states are increasingly vulnerable to heat-related illnesses. Making matters worse, many of these workers may not realize their health is in jeopardy. This is the..."
57,weather,AccuWeather's 2022 Europe summer forecast,Hot weather will once again be prevalent across most of Europe following the continent’s hottest summer on record in 2021. AccuWeather meteorologists break down where the weather will be hotter than normal and which areas will be stormier than others. Summer is fast approaching and many people across Europe...
58,weather,Texas Power Use Hits Monthly Record During Heatwave,"(Reuters) - Power demand in Texas hit a monthly record on Tuesday and will likely break that high on Wednesday as consumers keep their air conditioners cranked up to escape a lingering spring heatwave. The Electric Reliability Council of Texas (ERCOT), which operates the grid for most of the state,..."
59,weather,Extreme Indian Heat Wave: NASA’s ECOSTRESS Detects Blistering “Heat Islands”,"The instrument aboard the space station documents blistering hot temperatures in urban areas around Delhi during the historic heat wave on the Indian subcontinent. A relentless heat wave has engulfed India and Pakistan since mid-March, causing dozens of deaths, fires, increased air pollution, and reduced crop yields. Weather forecasts show no prospect of relief any time soon. NASA’s Ecosystem Spaceborne Thermal Radiometer Experiment on Space Station instrument (ECOSTRESS) has been measuring these temperatures from space, at the highest spatial resolution of any satellite instrument."
60,weather,Hurricane Ida No Match for Louisiana Couple’s Metal Roof,"When David and Ruby LeBlanc starred on a Today’s Homeowner television episode that featured an exterior renovation and metal re-roofing on their Cut Off, Louisiana home, they had no idea it would become the best insurance for Hurricane Ida, which would arrive shortly later. The re-roofing project — and..."
61,weather,Central American Gyre Could Trigger Dangerous Flooding; Could It Also Spawn Tropical Development?,"A large swirl of low pressure is expected to form over Central America. These ""gyres"" often trigger dangerous, life threatening flooding there. Sometimes, these large gyres can also spawn tropical depressions and storms. The chance for that to happen in the Caribbean Sea appears very low, for several reasons. Weeks..."
62,weather,"South America's Cyclone Yakecan, in Photos","Photos show huge waves battering the coast in Montevideo, Uruguay, as Cyclone Yakecan hit the country on Tuesday. The storm packed winds over 60 mph, and at least one person was killed in the storm, MSN reported. Thousands were left without power, and the country issued an orange weather alert, which is the second most severe."
63,weather,What is storm surge? It's often a hurricane's deadliest and most destructive threat,"A storm surge, the massive mound of water that builds up and comes ashore during a hurricane, is often the storm's most destructive threat."
64,weather,Record heat continues to spread across the US,"High temperatures are sweeping across the U.S., with cities including Washington D.C., Minneapolis and Atlanta already hitting 90 degrees this year. TODAY’s Al Roker has the latest forecast.May 18, 2022."
65,weather,When roads become rivers: Forming a Plan B can stop people driving into floodwaters,"Queensland residents are facing yet another arduous clean-up after floods inundated roads and towns last week. In the current La Niña period, from November 2021 to present, at least 41 people have died (including three missing presumed dead) from floods across south-east Queensland, northern New South Wales, Greater Sydney, and Victoria. Many involved decisions to enter floodwater, often in vehicles."
66,weather,AccuWeather forecasters keeping a close eye on the tropics,"AccuWeather meteorologists are continuing to closely watch areas over the waters in the western Caribbean and the south-central Gulf of Mexico for signs of tropical development and potential risk to lives and property in the region, including the United States. Satellite photos on Monday revealed gathering clouds over part of..."
67,weather,Cardinals-Mets postponed; twin bill Tuesday,NEW YORK -- Monday’s game between the Cardinals and Mets has been postponed due to inclement weather. The two teams will play a single-admission doubleheader on Tuesday starting at 2:10 p.m. CT at Citi Field. Game 2 will begin 30-40 minutes following the conclusion of Game 1. Tickets for...
68,weather,Texas heatwave to keep testing power grid this week,"May 17 (Reuters) - This week's heatwave will keep testing the Texas power system with record monthly demand expected on Tuesday after less hot weather on Monday kept usage below a new high. On Friday, power plant failures caused prices to spike over $4,000 per megawatt hour (MWh), forcing the..."
69,weather,These maps show how wildfires are changing in the U.S.—and the risk at your address,"Over the last two decades, the area burned by wildfires in the Western U.S. has quadrupled; in the Great Plains, it’s grown by seven times. The number of individual wildfires has also increased in almost every part of the country, and as climate change progresses, fires will get worse. A new tool helps show how much risk your house or apartment—or a house you might want to buy—faces from wildfires."
70,weather,Novel meteorological mechanisms behind severe drought in southwestern China during spring 2021,"Southwestern China (SWC) is a region on the southeastern side of the Tibetan Plateau, in which both southwesterly and southeasterly winds influence weather patterns during the summer monsoon period. Spring drought before the onset of the summer rainy season is common throughout SWC, which threatens local ecology, agriculture, and economic balance."
71,weather,"Baghdad choked by heavy sandstorm, leaving capital in thick dust cloud","Baghdad was hit by another sandstorm, leaving Iraq’s capital in a thick orange dust cloud. Authorities closed state schools and local government offices.May 16, 2022."
72,weather,New drought benchmark reached in Europe between 2018 and 2020,"These were days, months and years that many will come to remember: the drought from 2018 to 2020. An international team of researchers led by scientists from the Helmholtz Centre for Environmental Research (UFZ) has succeeded in categorizing the historical dimensions of this event. Based on their findings, no drought covering such a large area for an extended period and coinciding with warmer temperature has occurred in Europe since the middle of the 18th century. The years from 2018 to 2020 thus represent a new benchmark for droughts. Because such an unprecedented event is likely to occur more frequently in the future, the scientists urgently recommend the development and implementation of suitable, regionally adapted drought prevention measures."
73,weather,"Mideast sandstorms snarl traffic, close schools, harm health","Sandstorms across the Middle East have delayed flights, closed schools and hospitalised thousands—a phenomenon experts say could worsen as climate change warps regional weather patterns. Saudi Arabia on Tuesday became the latest country blanketed with dust that slowed traffic and made iconic towers in the capital difficult to see..."
74,weather,"Europe and US set for scorching, dry summer, scientists say","Europe and parts of the U.S. are set for a sweltering and dry summer this year, posing risks for crops and boosting demand for energy for cooling at a time when prices of commodities are already running high. Scientists at the Copernicus Climate Change Service, who published their seasonal outlook..."
75,weather,"Video: Breezy, mild day in New Hampshire","The cooler, drier air continues as the breeze comes out of Canada for one more day. After some showers Thursday, another big surge in the temperatures and humidity heading into the weekend. Another comfortable afternoon with sunshine and breezy conditions. Highs will be mainly in the 60s (to near 70..."
76,weather,Wildfire risk may double in the next 3 decades for most homes: report,"Most homeowners can expect their wildfire risks to double over the next three decades due to climate change, according to a new report from the nonprofit First Street Foundation. The report included a first-of-its-kind tool to measure wildfire risk on individual properties, accounting for factors such as a home’s roof type or the vegetation near the house."
77,weather,"Chilly night ahead, rain returning to the Valley Wednesday",No weather worries overnight aside from temps being a little chilly. Skies will be mostly clear early tonight with increasing clouds toward morning. Temperatures will drop to around 40° by daybreak Wednesday. WEDNESDAY. Clouds will be on the increase Wednesday morning as an area of low-pressure approaches from the...
78,weather,"Opinion: Bad news for the 2022 hurricane season: The Loop Current, a fueler of monster storms, is looking a lot like it did in 2005, the year of Katrina","The Atlantic hurricane season starts on June 1, and the Gulf of Mexico is already warmer than average. Even more worrying is a current of warm tropical water that is looping unusually far into the Gulf for this time of year, with the power to turn tropical storms into monster hurricanes."
79,weather,Slight Chances For Storms,"A few strong thunderstorms may be possible this evening, but will generally wane with loss of daytime heating. Temperatures tonight will remain relatively mild with overnight lows in the upper 40s and low 50s. Strong northwesterly winds will develop tomorrow with a few isolated thunderstorms possible across our north-central and eastern counties. Highs tomorrow will reach the 60s and 70s. By Thursday an area of low-pressure will help to increase cloud cover and rain chances through much of the day, keeping temperatures cooler. Temperatures will be well below average as we finish the week, with a cold front arriving from the north later Thursday night. It’s not out of the question that snow may mix into the rain early Friday morning, with light accumulations possible. Saturday will feature well below average temperatures, mostly cloudy skies , and a few lingering showers behind the front. By Sunday temperatures will begin to rebound back to late May averages, with a warmer outlook by next week."
80,weather,UK weather: Thunderstorm warning issued after hottest day of year so far,The Met Office has issued a thunderstorm warning after England recorded the hottest day of the year so far. 
81,weather,"Hot summer temperatures bring severe weather patterns, risk to crops","As summer approaches, so does the threat of severe weather. ""Looking at the NOAA official summer temperature outlook, a greater number of storms are expected, as the forecast calls for higher temperatures and normal to above-normal precipitation,"" according to Kevin McNew, Chief Economist for Farmers Business Network (FBN). For wheat..."
82,weather,East Texas Will Have Some Amazing Sunrises and Sunsets Next Week,"Every year, thunderstorms around the Sahara in Africa kick up a ton of sand into the atmosphere which is then picked up by the jet stream and carried over the Atlantic Ocean into the United States. Usually this is an early summer event but that dust cloud is coming early this year, as in next week early. We'll start seeing the effects in East Texas Monday morning."
83,weather,Huge African Dust Cloud Expected to Hit Louisiana Next Week,"Brace yourself, next week is going to be a little weird. I know that that's a bold statement after the last two years, but when a dust storm blowing in from the other side of the world starts setting off alarms all across the south - I'm going to place in that into the ""unusual"" column."
84,weather,Workers in U.S. Southwest in Peril as Summer Temperatures Rise,"WEDNESDAY, May 18, 2022 (HealthDay News) -- It's getting hotter and hotter outside due to global warming and, as a result, outdoor workers in southwestern states are increasingly vulnerable to heat-related illnesses. Making matters worse, many of these workers may not realize their health is in jeopardy. This is the..."
85,weather,The ‘lucky country’ is facing a crucial test. The result will affect us all,"Ken Morrison has twice been up to his neck in water during climate disasters. The first time, in 2007, he was trapped in a pool with a towel over his head as wildfires ripped through Australia’s Hunter Valley, a wine-growing region about three hours’ drive north of Sydney."
86,weather,Sunny with a High Near 75,"A warm day today with a gusty wind developing for some. Elevated fire weather this afternoon in central and southern Wyoming. It will turn much cooler Thursday and Friday with gusty to strong winds along with a showers of the rain and snow variety. – Detailed Forecast – Today. Sunny,..."
87,weather,Texas power use hits monthly record during heatwave,"(Reuters) – Power demand in Texas hit a monthly record on Tuesday and will likely break that high on Wednesday as consumers keep their air conditioners cranked up to escape a lingering spring heatwave. The Electric Reliability Council of Texas (ERCOT), which operates the grid for most of the..."
88,weather,"Tropical cyclone blacks out 182,000 homes in southern Brazil","SAO PAULO (AP) — Tropical Cyclone Yakecan has hit Brazil’s southern state of Rio Grande do Sul and authorities says about 182,000 homes are without electricity. Local utility CEEE Equatorial says it has all its staff out dealing with damage from the storm, which blew trees and other large objects onto power lines Tuesday. The company says it cannot predict when service will be fully restored. Earlier Tuesday, authorities cancelled soccer matches, closed public buildings early, suspended classes in schools and universities and beefed up services for the homeless due to fears of major disruptions caused by winds of more than 60 mph (100 kph)."
89,weather,2022 looks to be an active tropical season,"The Atlantic hurricane season is almost here and it looks like this could be the 7th year in a row with above-normal activity. Meteorologists look at several factors to determine what might happen during the hurricane season. One of the key things that we monitor are the sea surface temperatures along the equator in the Pacific Ocean. If the sea surface temperatures in this region are below normal, we are likely in a La Nina pattern. La Nina patterns typically bring a more active tropical season to the Atlantic. As of today, La Nina conditions are currently present. We are in a La Nina Advisory according to NOAA."
90,weather,Showers continue overnight,Some of you may be saying 'what showers?' Those north of US 14 haven't seen much on Tuesday. Those south have picked up a bit of rain on the day. Showers return for the overnight but should be out by daybreak with clearing skies after.
91,weather,"Saharan Dust to bring vibrant sunrises, sunsets to Gulf Coast next week","A plume of dust, known as the Saharan Air Layer, will travel from Africa to the Gulf Coast early next week."
92,weather,"Tropical outlooks, storm names make their 2022 Atlantic hurricane season debut","KALAMAZOO, Mich — After a 166 day-long vacation, the Atlantic basin tropical weather outlooks made their 2022 debut Sunday. The National Hurricane Center issues the forecasts four times a day through November 30, the end of the Atlantic hurricane season. The season doesn't officially begin until June 1. Before..."
93,weather,Days of Extreme Weather Will Put Flood Prone Areas All Over the US at Risk,"Energy pulses moving across the eastern half of the United States will feed rounds of thunderstorms over a zone ranging from Missouri to Virginia, perhaps resulting in a days-long flood danger. ""As we move beyond an active start to the week and look ahead to midweek, our emphasis changes west..."
