,categories,headers,contents
15,entertainment,"Someone Farted On The Stand During Johnny Depp And Amber Heard’s Trial, And There’s Video",There are two types of people in the world: liars who deny they were the one who farted and heroes who immediately own up to letting it rip. Let the record show a woman testifying in the Johnny Depp and Amber Heard trial is a member of the second group. She let out a rager while on the witness stand in court the other day and immediately owned up to it.
16,entertainment,Priyanka Chopra and Nick Jonas Share the First Pic of Their Daughter Malti,"Priyanka Chopra and Nick Jonas have introduced their adorable baby girl to the world. The Quantico actress has shared a photo of her and the pop star's first child on her Instagram, along with an emotional Mother's Day tribute reflecting on the baby's first months of life. In the pic, Chopra holds her infant daughter, named Malti Marie Chopra Jonas, while the baby is dressed in an adorable dusty-pink dress and a matching bow headband, with a white heart obscuring her face."
17,entertainment,Mariah Carey Celebrates Mother's Day with Sweet Photos of Twins Monroe and Moroccan: 'Blessings',"Mariah Carey is celebrating blessings times two this Mother's Day. Honoring ""all the Mommies out there"" with a new celebratory Instagram post, the pop star shared a slideshow of sweet photos of her 11-year-old twins, son Moroccan and daughter Monroe, on Sunday. The series of photos show Carey enjoying some..."
18,entertainment,"Two Months After Whoopi Goldberg's The View Suspension, RHOBH Star Who Tried Out Opens Up About The Other Stars’ Behavior On Set","Following her controversial on-air take about the Holocaust back in February, Whoopi Goldberg was put on a two-week suspension from co-hosting duties at The View. The situation ruffled quite a few feathers, but one current Real Housewives of Beverly Hills star who tried out for the daytime talk show in 2015 has since claimed there’s even more drama behind the scenes. Two months after Goldberg's suspension, in fact, the Bravo star opened up specifically about the seasoned TV vets’ behavior on set."
19,entertainment,Mattea Roach Final Jeopardy Question Ends in Heartbreak,"Mattea Roach just lost Jeopardy! by one dollar, ending her 23-game streak as one of the top 5 players of all time. Roach has won a total of $560,983 in her time on the trivia show, making her one of the game's longest-running and highest-earning champions all at once. She was finally dethroned in a ""Final Jeopardy"" round where she started with a considerable lead."
20,entertainment,‘Jeopardy!’: Ken Jennings Leaving Hosting Duties ‘for a Few Months’,"You will have to do without Jeopardy! host Ken Jennings for a bit as he’s stepping away from the famed game show right now. Jennings, who hosts the show along with Mayim Bialik, has announced on Twitter this news. From what we know, this departure is not forever so we’ll ease your minds, Ken fans."
21,entertainment,"Country Singer Engaged to Longtime Boyfriend, Reveals Sweet Proposal","Country singer Kassi Ashton has some exciting news to share. According to PEOPLE, Ashton is engaged to her longtime boyfriend Travis Myatt. He made the proposal all the more special for Ashton by proposing in the same place where they first met. Ashton told her Instagram followers that Myatt proposed..."
22,entertainment,Photos: Meet The Wife Of NASCAR Legend Dale Earnhardt Jr.,"Dale Earnhardt Jr. has gone from having a great career on the track to an incredible one off of it. The legendary NASCAR driver has become a major force in the broadcasting world, getting major praise from fans across racing sports. This weekend, Dale Jr. took part in covering the..."
23,entertainment,Casey Anthony Makes Clear Where She Stands on Tell-All Documentary Regarding Death of Daughter Caylee,"Casey Anthony is reportedly planning on making a ""tell-all"" documentary about the death of her daughter, Caylee Anthony, but only on her terms. The search for Caylee became a national obsession in 2008, and her body was discovered in December 2008. Anthony, 36, was arrested and later tried for murder and manslaughter in 2011, but was infamously acquitted of both charges. She was only convicted on four counts of lying to police."
24,entertainment,Photos: Meet The Longtime Wife Of Kirk Herbstreit,"ESPN college football analyst Kirk Herbstreit is going to have a crazy fall. The former Ohio State Buckeyes quarterback will be covering both college football and the National Football League. Thankfully, the Herbstreits have a solid family foundation. Kirk has been married to his wife, Allison, since 1998. Hopefully they're..."
25,entertainment,Jennifer Garner’s Latest Workout Video on TikTok Is Beyond Intense,"Everyone stop what you're doing and watch Queen Jennifer Garner crush an intense box jump workout in a new video she just posted to TikTok. The 50-year-old does not mess around when it comes to her fitness goals, but somehow she makes even the toughest workouts look...really fun?!. Jen works..."
26,entertainment,‘Love Story’ Actress Ali MacGraw Underwent a ‘Life-Changing Experience’ to Make Peace With Her Past,"Ali MacGraw begins her days by rising with the sun. After she feeds her pets, she likes to take a walk outdoors near her longtime home in Tesuque, New Mexico. “Walking is my meditation,” she says. “Forty-five minutes of gratitude for all I have been given.”. It’s..."
27,entertainment,HBO Max Officially Orders Spinoff of Hit Show,"HBO Max has officially ordered a spinoff of its hit animated series Harley Quinn, and more details on the project have come to light. Harley Quinn series co-creator Patrick Schumacker announced the news at SXSW in March along with other news about Harley Quinn Season 3. Now Warner Bros. has given more details on the show, which will possibly be called Noonan's."
28,entertainment,Man finds March 2020 calendar and photos of his ex-wife after returning to office: ‘Pre-Covid time capsule’,"A man has documented his experience returning to his office after two years of working from home during the Covid-19 pandemic.Jason Dempsey, who goes by the username @thejasondempsey on TikTok, revealed this week that his company requested he return to working from his office, which he last worked in in March 2020.The return meant that Dempsey discovered what he described as a “pre-Covid time capsule,” with the video showing some of the things he left on his desk two years ago, including photos of his now-ex-wife.“They brought me back to the office, aka pre-Covid time capsule,” Dempsey wrote in a..."
29,entertainment,Melissa Etheridge Cancels Major Concert,"Melissa Etheridge has canceled a major performance due to a COVID-19 outbreak in her crew. On Thursday, the singer-songwriter announced that her Saturday performance at the New Orleans Jazz & Heritage Festival was canceled. She joins a string of other high-profile cancellations at the festival -- and around the country."
30,entertainment,Bold & Beautiful’s Next Move for Thomas Is Clear — and It’d Just About Make Bill and Deacon’s Heads Explode,"A woman from Thomas’ past should play a big role in his future. The Bold and the Beautiful looks to be entering kind of a new era. Steffy is, sadly, single again. Eric is sleeping with Donna behind Quinn’s back. Sheila is about to get her comeuppance. And Ridge… Well, he, Brooke and Taylor are probably destined to remain on the marry-go-’round forevermore."
31,entertainment,Rachael Ray And Her Husband John Cusimano Renamed A Cocktail For Mother's Day,"If being known primarily as ""Rachael Ray's husband"" bums John Cusimano out, he doesn't show it. Cusimano is a lawyer-slash-musician and — while perhaps not as eternally bubbly as the Ray of sunshine herself — certainly has been a steady, positive presence since they married over 16 years ago, according to an interview Ray gave to People magazine last year. ""We're very good with giving each other space to work on our passions,"" the chef said then, of the couple's dynamic and their sense of optimism after the pandemic dealt them one harsh blow after another. Having to figure out the work-from-home dynamic was only the first of many challenges for Ray and Cusimano, who both value their private home life; they also lost their beloved dog, and then their own home to a fire. Add to that the fact that Cusimano was never interested in being on television, and due to Covid-19 Ray was forced to bring her film set home with her each day, and you couldn't blame the pair for being a bit grumpy."
32,entertainment,Look: Anna Kournikova's Best Sports Illustrated Swimsuit Photos,"Over the years, several notable athletes and sports figures have posed for the iconic Sports Illustrated Swimsuit issue. The 2022 Sports Illustrated Swimsuit issue is set to hit newsstands later this year. Perhaps we'll see another sports figure or two posing for this year's issue. There have been some big-time..."
33,entertainment,Priyanka Chopra and Nick Jonas Share First Photo of Their Baby Girl on Mother's Day 2022,"Watch: Nick Jonas and Priyanka Chopra's Baby Name REVEALED. Priyanka Chopra is celebrating her first Mother's Day as a mom and she and husband Nick Jonas marked the occasion in a special way. The two shared their first public photo of their first child, daughter Malti Marie Chopra Jonas, on..."
34,entertainment,Leah Remini Achieves Major Life Goal 'After Living Most of My Life in a Cult',"Actress Leah Remini marked a major life milestone on Saturday -- the end of her first semester at New York University. The King of Queens star made a celebratory post on Twitter noting that she had spent ""most of my life in a cult and only"" achieved ""an 8th grade education"" before taking on this challenge. She urged others to pursue their dreams no matter their age."
35,entertainment,'Teen Mom 2': Jenelle Evans Alludes to Possible Marriage Trouble With David Eason,"Teen Mom 2 alum Jenelle Evans may be experiencing trouble in her marriage to David Eason yet again. Monsters and Critics noted that Evans recently alluded to needing time alone on social media. When one of her followers told her that she should take some time for herself and Eason, she replied that it would be better for her to spend time alone instead."
36,entertainment,Ron Howard Announces Family Is Unable to Gather on Mother’s Day Due to ‘COVID Hiccup’,"A lot of families will gather together on Mother’s Day and celebrate the time but Ron Howard and his crew will not be doing so. Howard takes to social media on Sunday morning and says a “COVID hiccup” is happening. In this video clip he shares, Howard does say that everything will be OK."
37,entertainment,Anna Nicole Smith's Daughter Dannielynn Wears Janet Jackson Suit to Kentucky Derby Party,"Anna Nicole Smith's daughter Dannielynn Birkhead kinda took a page from Kim Kardashian, wearing an iconic getup to a big, fancy event. The 15-year-old daughter of Anna Nicole and Larry Birkhead showed up at the Kentucky Derby's Barnstable Brown Gala in the same outfit Janet Jackson wore to the exact same event back in 2003. The outfit included a black pantsuit and an old-fashioned cap."
38,entertainment,"Yes, Queen Elizabeth Was Once Fondly Known as “Gary”","You may know her as Queen Elizabeth II. The Queen. Her Majesty. Ma’am. Her Royal Highness. Even Lilibet. But Gary?. Yep—at one point, the Queen’s nickname was Gary. And it’s all thanks to a little boy named Prince William. It’s Mother’s Day in the U.S., so..."
39,entertainment,Anthony Anderson Graduates from Howard University: '30 Years in the Making',"The former Black-ish actor, 51, earned his diploma from Howard University in Washington D.C. on Saturday. Anderson celebrated the exciting moment on Sunday with an Instagram post, in which he called his graduation ""a full circle moment"" that was ""30 years in the making."" He also shared several photos from..."
40,entertainment,"Anna Nicole Smith's daughter, Dannielynn, honors Janet Jackson by wearing her Kentucky Derby suit","Anna Nicole Smith's daughter, Dannielynn, wore Janet Jackson's 2003 Kentucky Derby outfit and met the singer at the Barnstable Brown Derby Eve Gala."
41,entertainment,Ben Affleck & Jennifer Lopez Visit Mega Mansion On House Hunt With Her Sister Lynda: Photos,"Ben Affleck, 49, and Jennifer Lopez, 52, could soon be living in an impressive Los Angeles mega mansion! The lovebirds were photographed looking at a home that reportedly cost a whopping $68 million on Saturday afternoon and were joined by Jennifer’s sister, Lynda. They appeared relaxed and happy during the outing as Ben wore a white button-down top and tan pants and Jennifer wore dark green button-down top and jeans."
42,entertainment,This Is the Best Revenge Movie of All Time,A 24/7 Tempo analysis reveals that this spaghetti western is the best revenge movie of all time.
43,entertainment,Chuck Todd's MSNBC Show Suffers Major Downgrade,"MSNBC just moved Meet the Press with Chuck Todd from its network platform to its streaming platform, and some fans see this as a major downgrade. NBC News announced on Friday that Todd's regular weekday show would be one of several shows moving from MSNBC and NBC News over to NBC News NOW -- the streaming service that launched in 2019. The network claims this is a way of expanding its investment in the platform."
44,entertainment,Ross Mathews Marries Wellinthon García and Drew Barrymore Is Their Flower Girl,"Category is: wedding realness. Ross Mathews tied the knot with his fiancé Dr. Wellinthon García in a Mexican beachside ceremony on May 6. ""It was a destination wedding,"" Mathews told People. ""So we invited 130 people, thinking maybe 50 people would come. But 110 people came and I'm thrilled."""
45,entertainment,Opinion: Handwriting Analysis of Amber Heard,"Per Time Magazine, a high-profile trial involving actors Johnny Depp, 58, and his ex-wife Amber Heard, 36, began April 12 in Fairfax, Va. The trial revolves around a defamation lawsuit Depp filed against Heard in 2019 about an op-ed she wrote about domestic abuse in 2018. Depp says the article irreparably damaged his career."
46,entertainment,Cardi B Shares Sweet Throwback Photos of Her Son Wave,"Cardi B shared a sweet throwback to her early days with her son, Wave. Weeks after introducing her eight-month-old son Wave Set Cephus to the world, the ""Money"" rapper has posted new-to-us pics of herself and the infant, with a caption reflecting on her post-pregnancy bod. In the photos, the..."
47,entertainment,This Is The One Artist Mick Jagger Said ‘Outperformed Everyone’,"Mick Jagger is the mega-successful artist whose place of relevance within the music industry has been undeniable for the past six decades. Needless to say, he first came to prominence back in the 1960s as part of The Rolling Stones. Not surprisingly, given his experience, he has an uncanny ability to predict who among upcoming artists would likely achieve success. No matter the genre — country, pop, rap, reggae or whatever it might be — he has had an innate feeling for quality music."
48,entertainment,"Johnny Depp vs. Amber Heard: What Their Body Language In Court Says, According To Expert","Johnny Depp appeared confused by Amber Heard's story about an alleged fight between them during the actor's ongoing defamation trial against her, a body language expert has claimed. During an appearance on HLN TV, Janine Driver — the founder and president of the Body Language Institute who reportedly ""trained thousands..."
49,entertainment,How Anna Nicole Smith's Daughter Dannielynn Birkhead Honored Janet Jackson at the Kentucky Derby,"During her annual father-daughter date at the Kentucky Derby, Anna Nicole Smith's daughter Dannielynn Birkhead paid tribute to Janet Jackson and her late mom at the same time. On May 6, the 15-year-old joined her dad Larry Birkhead at the Barnstable-Brown Gala, the biggest of the horse race's pre-parties, wearing a black pantsuit with a large, double studded belt. ""Dannielynn is wearing Janet Jackson's personal outfit that Janet wore to the 2003 Barnstable-Brown Gala,"" Anna Nicole's ex wrote on Instagram. ""It was purchased as a part of Janet's @juliens_auctions benefitting charity."""
50,entertainment,Kyle Richards loses best friend to mental illness: ‘The system failed her’,"Kyle Richards announced Saturday that her best friend Lorene Shea died on May 1 after a battle with mental illness. She was 52.

“I never imagined I would be posting something like this …this is my best friend Lorene … my best friend since I was 7 years old. My other half,” the “Real Housewives of Beverly Hills” star captioned a series of photos on Instagram of the pair as children and adults.

Richards, 53, wrote that she and Shea “spoke every day” and “did everything together,” from losing their baby teeth in elementary school to having babies of their own.

“She was..."
51,entertainment,'The Pioneer Woman' Favorite Is Leaving the Show,"Things are about to be changing for The Pioneer Woman clan on Food Network. Ree Drummond celebrated the departure of her nephew, Stuart, sweetly before he headed off to a summer internship in Chicago ahead of college in the fall. The Food Network star shared the news on her Instagram..."
52,entertainment,'The Neighborhood' Rocked With Major Change Ahead of Season 5,"The Neighborhood is going through a major behind-the-scenes change for Season 5. Deadline reported that The Neighborhood's current showrunner, Meg DeLoatch, is leaving the series. DeLoatch served as both an executive producer and showrunner for Season 4 of the comedy series. This marks yet another major change for The Neighborhood..."
53,entertainment,"Anna Nicole Smith’s daughter, 15, celebrates Kentucky Derby in rare photos","Anna Nicole Smith’s daughter, Dannielynn Birkhead, made her annual, rare appearance on her father’s Instagram to celebrate the Kentucky Derby this weekend. On Saturday, May 7, Larry Birkhead posted a series of photos on Instagram with his 15-year-old daughter, who he shared with the late Smith. While Birkhead has been raising his daughter away from the spotlight, the two have a decade-long tradition of attending the Kentucky Derby together as father and daughter."
54,entertainment,Bill Maher And Michele Tafoya Debate Abortion Rights on ‘Real Time’: “I Never Thought Life Itself was Particularly Precious”,"Last night on Real Time with Bill Maher, the HBO host tackled an extremely hot topic at the moment, women’s reproductive rights. Since abortion is nothing to joke about, the comedian took the topic to his panel discussion where he could be frank with his guests.

Maher presented both sides of the coin, starting with a few quips before launching into a serious discussion on the ultra-sensitive issue.

He began with a nod to drunken Cinco de Mayo celebrations – “If you can’t remember what you did last night, you might want to get an abortion now” – Maher noted several states..."
55,entertainment,Ashley Judd Filled With ‘Incandescent Rage’ in Emotional Mother’s Day Essay Dedicated to Late Mom Naomi Judd,"As Mother’s Day approaches this weekend, actress Ashley Judd has her mother, Naomi Judd, on her mind more than usual after she passed away last Saturday. Both of Naomi’s daughters are mourning the loss of their mother at 76 years old due to suicide. As they continue to grieve during their first Mother’s Day without their mom, Ashley has written a heartfelt essay dedicated to their mother."
56,entertainment,"The real life ""Young Sheldon""","A 13-year-old boy is on track to graduate college, at an age when his peers haven’t even begun high school. CBS Minnesota’s Caroline Cummings has the story."
57,entertainment,Colin Firth 'The Staircase' Performance Has Fans Sounding Off,"Colin Firth's performance in The Staircase is earning praise from critics and HBO Max viewers. The Oscar-winner plays author Michael Peterson in the limited series, which debuted on HBO Max with three episodes on May 5. Peterson was convicted of murder in the death of his second wife, Kathleen Peterson, but a judge later reduced the charge to voluntary manslaughter."
58,entertainment,‘Little House on the Prairie’ Star Melissa Gilbert Reveals the ‘Greatest Things’ Her Husband Told Her,"Former classic TV star Melissa Gilbert is living her best life in a cabin in the Catskill Mountains of New York, but it took a little bit to finally get there. She lives with her husband, Timothy Busfield, and the two fixed up the cabin together, grow their own food, and raise chickens far from Hollywood life."
59,entertainment,'SNL' Takes on Supreme Court Abortion Draft Decision with Medieval Skit,"'SNL' did a really smart cold open Saturday night ... challenging what appears to be the Supreme Court's notion that tradition should stand in the way of change. It was pretty brilliant ... the host Benedict Cumberbatch, along with Andrew Dismukes, Alex Moffat, Kate McKinnon, Chris Redd and Cecily Strong played characters back in 1235, when the laws were incredibly draconian. The point -- these ideas have no place a thousand years later."
60,entertainment,Rapper Benzino Threatens To Leave Coi Leray’s Life After Defending Eminem,"Rapper Benzino clashed with his daughter, rapper CoiLeray, on Twitter after she defended rapper Eminem’s induction into the Rock and Roll Hall of Fame. “I’m about love, equality, respect and forgiveness. I have nothing against Eminem, 25 years of my life all I know is he a very talented artist and actor ! (8 Mile was great) Let’s build bridges and get over them before you burn the bridge and burn with it.”"
61,entertainment,‘The Pioneer Woman’ Fan-Favorite Leaving Food Network Cooking Show,"Ree Drummond has found a massive fan following on her cooking show, “The Pioneer Woman.” However, recently, The Food Network icon shared major news with fans. Earlier this week, she announced the departure of a fan-favorite cast member. Coincidentally, he also happens to be her nephew—Stuart Smith."
62,entertainment,'RHONJ' Star Teresa Giudice Reveals Who Will Be Her Maid Of Honor When She Marries Fiancé Luis Ruelas,"The Real Housewives of New Jersey star Teresa Giudice is spilling the beans on who will be in her wedding party in her upcoming nuptials with fiancé Luis ""Louie"" Ruelas. In an appearance on The S— Pig podcast hosted by Housewives expert Christian Gray Snow, Giudice addressed the rumors spread by costar Kim DePaola (A.K.A. Kim D.) that her Maid of Honor will be none other than Dina Manzo. It all started back in March, during an episode of Behind the Velvet Rope with David Yontef, when DePaola bragged about having an ""inside scoop"" on the wedding. ""I found out..."
63,entertainment,Netflix is adding 17 new movies and shows this week,"May is a big month for Netflix this year and now that we are in the second full week of the month, they are really starting to add some of their biggest new movies and shows to their lineup. That includes a new movie featuring two actors who played Mr. Darcy in Pride and Prejudice, a new series based on a popular book, and a new Netflix Original comedy."
64,entertainment,Look: Former Duke Star Got Engaged On Campus Yesterday,"San Antonio Spurs guard Tre Jones had quite the special day on Saturday. The former Duke star basketball player got engaged to his longtime girlfriend Maddy Torres on the Blue Devils campus. Jones and Torres have been dating since they both went to Duke, so it makes perfect sense that..."
65,entertainment,‘Jeopardy!’: How Mattea Roach Plans to Spend Winnings After Show Provided ‘Pathway to Financial Security’,"Mattea Roach might have concluded her impressive 23-game winning streak on “Jeopardy!” this week. However, just because her reign came to an end doesn’t mean she doesn’t get to take home a heaping reward. After nearly two dozen impressive games, Mattea Roach won a total of $560,983. And while she’s unsure of what that amounts to in Canadian dollars, her run on “Jeopardy!” has provided her with “financial security” in her youth nonetheless."
66,entertainment,Look: Paige Spiranac's Tweet About Max Homa Is Going Viral,"Paige Spiranac is best known for her social media presence, so it's not a surprise that the former Division I golfer can appreciate a PGA Tour member who enjoys the medium as well. Max Homa, who won this weekend's Wells Fargo Championship, is pretty online himself. It turns out Spiranac..."
67,entertainment,Prince William and Kate Middleton's Moving Plans Could Ignite Feud With Andrew and Eugenie,"Prince William and Kate Middleton are reportedly moving to a new residence where they will be closer to Queen Elizabeth. However, the move is reportedly sparking some drama between them and Prince Andrew, per The Mirror. The drama ties back to the royals' residence Adelaide Cottage, as both the Cambridges and Andrew's daughter, Princess Eugenie, have their sights on the location."
68,entertainment,Kylie Jenner Reveals What ‘Being a Young Mom’ to Stormi and Her Son Means to Her In Sweet Mother’s Day Message,"The bright side. Kylie Jenner celebrated Mother’s Day with a sweet message to daughter Stormi. “Being a young mom just means we met a little early and I get to love you a little longer,” Jenner, 24, captioned a series of photos and videos from the beach on Sunday, May 8, via Instagram."
69,entertainment,Britney Spears Gives 1st Sneak Peek Of Wedding Dress & Introduces New Kitten,"Britney Spears, 40, is getting prepared for her upcoming wedding to fiance Sam Asghari and her latest Instagram post shows it! The singer, who is expecting her third child, shared a snapshot of her new cat Wendy sitting on the veil of her wedding dress on May 7 and added a caption to let her fans know it was a sneak peek of the epic piece. “Introducing Wendy 🐈 !!! It’s MEOW time boys and girls 😬 And yes, this is the veil to my wedding dress 👰🏼‍♀️ !!!” she wrote."
70,entertainment,Janet Jackson Flashes Her Signature Smile As She Rocks Sweats After Kentucky Derby: Photos,"Janet Jackson proved that she can pull any outfit off! On May 8, the legendary singer and dancer was seen outside the JFK Airport in New York City after a performance in Louisville, Kentucky after the Kentucky Derby. In the candid photos, Miss Jackson looked laid back as she rocked..."
71,entertainment,"Bruce Willis Helps Daughter Evelyn, 8, Learn To Rollerskate Amid Aphasia Battle: Watch","Bruce Willis, 67, recently spent some quality time with his daughter Evelyn, 8, as she learned to rollerskate in their garage. The actor, who retired from acting due to a battle with aphasia, appeared in a video that his wife Emma Heming shared to Instagram on Saturday and he can be seen slowly walking beside the energetic little girl as she held his hand and glided on cement. Emma added a smiling emoji surrounded by hearts to the clip."
72,entertainment,"Cardi B Longs for 'Thick' Post-Pregnancy Body as She Shares Sweet, New Throwbacks with Baby Boy Wave","Cardi B is championing the mom bod. The Grammy Award winner, 29, held baby boy Wave Set, 8 months, in some sweet throwback photos she shared Saturday to Twitter, putting her curves on full display. ""I wanna be this thick again,"" Cardi wrote. She and husband Offset announced that they..."
73,entertainment,Odell Beckham Jr. and Von Miller Working With Celebrity Jeweler to Craft Los Angeles Rams’ Super Bowl Rings,"Odell Beckham Jr. and Von Miller are working closely with a celebrity jeweler to help design the Los Angeles Rams’ Super Bowl rings. TMZ Sports reports the pair are collaborating with Jason of Beverly Hills, who’s made a name for himself in the championship ring market, making six of the NBA Championship rings since 2009 (Lakers, 2009, 2010, 2020; Warriors, 2015, 2017, 2018)."
74,entertainment,Here Are the First Week Numbers for Future’s Chart-Topping Album ‘I Never Liked You’,"Future’s latest album I Never Liked You is his eighth No. 1 on the Billboard 200 chart, per Billboard. I Never Liked You earned 222,000 album equivalent units, of which 214,000 consisted of streaming units, equaling 283.75 million on-demand streams of the set’s tracks. The remaining units were split between 6,500 coming from album sales and 1,500 from TEA units. It also outperformed early projections, which were sitting between 175,000 to 200,000 units."
75,entertainment,"How the Kardashian-Jenners Celebrated Mother’s Day 2022: Pete Davidson, Travis Barker and More Send Kris Jenner Flowers","Celebrating the moms. The Kardashian-Jenner family has many mamas to honor on Mother's Day — and no one could forget about the family matriarch, Kris Jenner. ""I am so blessed with beautiful grand babies who fill my life with more joy than I could have ever dreamed of,"" the momager, 66, wrote via her Instagram […]"
76,entertainment,Victoria Beckham Strikes a Pose in Slit Leggings and Sharp Pumps Ahead of Mother’s Day,"Click here to read the full article. Victoria Beckham took to social media to showcase the power of single-tone style.
In a new mirror selfie shared on Instagram, the former Spice Girl struck a side profile pose with hand on hip to showcase her new XS—XXL shapewear collection, VB Body. Beckham’s ensemble featured a pair of sleek, slim-fitting black leggings with lightly flared hems and small front slits for greater movement. For an effortless twist, her look was finished with stud earrings and a quick updo — plus a black turtleneck top that will be released soon.
“If you love VB Body then..."
77,entertainment,Kate McKinnon Mocks Amy Coney Barrett Over 'Plopping' Babies On Ferris Wheels On 'SNL',What's “more traumatic?” McKinnon asked. “Safely ending an early pregnancy or giving full birth to a baby you can never see again because you put it on a Ferris wheel?”
78,entertainment,"Two Years After Her Divorce, Tisha Campbell Officially Drops 'Martin' From Her Name","Tisha Campbell has been divorced for a couple of years now, but in the time that has passed since, she’s decided to drop ex-husband Duane Martin’s last name (she’s gone by Tisha Campbell-Martin for years). She recently took a trip to the social security office where she reclaimed her maiden name."
