,categories,headers,contents
16,sports,Ex-Vikings Defender Lands with Saints,"In the same swoop that the New Orleans Saints acquired Jarvis Landry on Monday, general manager Mickey Loomis almost signed former Minnesota Vikings linebacker Eric Wilson. Wilson played for the Vikings from 2017 to 2020. In fact, Wilson was the only Vikings player in those four total seasons to play..."
17,sports,The Rams Released 5 Players On Tuesday Afternoon,"The Los Angeles Rams added 17 undrafted free agents recently, but on Tuesday, they waived five of them. Los Angeles announced this afternoon that it released Georgia State tight end Roger Carter, TCU defensive back T.J. Carter, Oregon State linebacker Andrzej Hughes-Murray, Washington State defensive back Daniel Isom and Montana State wide receiver Lance McCutcheon."
18,sports,"What channel is Warriors vs. Mavericks on today? Game 1 TV schedule, live streams, start time for 2022 NBA Playoff game","After watching the NBA Playoffs from home the last two seasons, the Warriors are highly motivated to make it back to the NBA Finals for the first time since 2019. But it won't be easy for them, as Luka Doncic and Mavericks are standing in their way. Golden State finished..."
19,sports,NFL world reacts to heartbreaking Tarik Cohen news,"On Tuesday, former Chicago Bears running back Tarik Cohen was sharing his workout on Instagram Live when he suddenly dropped and grabbed the back of his lower leg. Viewers watched as the entire incident was captured on camera. While the extent of the injury is unclear, it looked to some..."
20,sports,A Russian gymnast who wore pro-war 'Z' symbol at a competition has been barred for a year and ordered to return his medal,"Ivan Kuliak displayed the ""Z"" symbol while standing alongside a Ukrainian athlete at a medal ceremony in Qatar in March."
21,sports,PGA Championship 2022: Tiger Woods hasn't talked to Phil Mickelson and has 'completely different' view of PGA Tour-Saudi dynamic,"TULSA — It’s nothing personal. Tiger Woods made that abundantly clear on Tuesday morning at the PGA Championship—that his disagreement with Phil Mickelson, the defending champion whose absence is dominating chatter at Southern HIlls, is strictly a difference in opinion. Put simply: Phil Mickelson believes the PGA..."
22,sports,NASCAR Penalty Report: May 2022 (Kansas Speedway),"On Sunday, the NASCAR Cup Series unloaded at Kansas Speedway. The 1.5-mile track hosted the AdventHealth 400. View the Kansas penalty report below. During the event, Justin Haley had a wheel come off his machine. He becomes the latest driver and team to be handed a stiff penalty for the loss of a wheel."
23,sports,The free agent the Padres could’ve re-signed instead of Robinson Canó,"The Padres should be one of several teams interested in free agent Mitch Moreland. The San Diego Padres signed Robinson Canó at the end of last week, but they could’ve signed Mitch Moreland, instead. Moreland, whom the Padres acquired via trade from the Boston Red Sox in 2020,..."
24,sports,Most home runs in an inning: Astros make MLB history with powerful outing vs. Red Sox,The Astros put on a power display for the ages during the second inning of their game against the Red Sox at Fenway Park on Tuesday. Houston smacked five homers during the inning of Boston starter Nathan Eovaldi. That allowed the Astros to jump out to a 9-1 lead and stunned the crowd on hand at Fenway.
25,sports,"Jayson Tatum, Jaylen Brown called out by Celtics coach after Game 1 loss to Heat","Ime Udoka brought the heat on Tuesday after losing to the Heat. After his team’s 118-107 loss to Miami in Game 1 of their Eastern Conference Finals series, the Boston Celtics coach Udoka called out star players Jayson Tatum and Jaylen Brown for letting the game slip away in the second half."
26,sports,Colts Have Signed Former Pro Bowl Running Back,"The Indianapolis Colts continue to retool this offseason, landing another offensive weapon, Tuesday. Per VaynerSports' Mike McCartney, ""Congrats to Phillip Lindsay agreeing to a one year deal with the Colts."" A former Broncos star, Lindsay split time between the Houston Texans and Miami Dolphins in 2021, appearing in a total..."
27,sports,Joe Burrow Uses 1 Word To Describe How His Knee Feels,"Last offseason, Cincinnati Bengals quarterback Joe Burrow was rehabbing from ACL surgery. Fast forward a year later, and he's enjoying a normal offseason workout program. Speaking to reporters this Tuesday, Burrow revealed that he feels ""great"" heading into Year 3. “I feel great,” Burrow said. “Obviously, this is my first..."
28,sports,Knicks Fans Aren't Happy With The NBA Draft Lottery,"Heading into Tuesday night's NBA Draft Lottery, the New York Knicks had failed to move up in the lottery order for 17 straight seasons. Make it 18 straight seasons. After going 37-45 this past season, the Knicks had the 11th best odds in this year's lottery. Sure enough, they landed the No. 11 overall pick."
29,sports,WWE is considering a new opponent for Roman Reigns,"In recent months, Roman Reigns has gone to consolidate his reign as WWE World Champion in a very important way, with the victory of Wrestlemania 38 which even led him to snatch the belt of WWE Champion from the Beast of the company: Brock Lesnar, starting thus a reign of the undisputed champion of the McMahon federation, after spending more than 600 days as an unbeaten Universal Champion."
30,sports,"2022 NBA Draft lottery: 5 biggest winners and losers, including the Pelicans",The results of the 2022 NBA Draft lottery are now official with the Orlando Magic “earning” the right to pick
31,sports,Patrick Beverley tells Stephen A. Smith he needs to be drug tested for James Harden comments,"Count Patrick Beverley as one who’s ignored the rapid decline of James Harden over the past few seasons. Sure, it’s"
32,sports,Barkley's interesting reason for picking Mavs over Warriors,The question of who will win the Western Conference finals between the Warriors and Dallas Mavericks has a different answer depending on who you ask. Charles Barkley made his pick during “Inside the NBA” on Sunday after watching the Mavericks’ shocking Game 7 upset over the Phoenix Suns -- and he thinks Dallas is well on its way to another playoff stunner.
33,sports,Monty Williams has great response for Patrick Beverley,"Patrick Beverley attracted a great deal of attention on Monday for his harsh criticism of Chris Paul, and Phoenix Suns coach Monty Williams had a strong response. During his appearance as a guest analyst on ESPN’s “Get Up,” Beverley unloaded on Paul for being a poor defender. The Minnesota Timberwolves star said Williams should have benched Paul during the Suns’ blowout loss to the Dallas Mavericks on Sunday night."
34,sports,Antonio Brown Reveals His Next Move in the NFL,"Antonio Brown knows what he wants to do next when it comes to his NFL career. The former Tampa Bay Buccaneers wide receiver went to Twitter to announce that he wants to retire as a member of the Pittsburgh Steelers. In another tweet, Brown clarified and said that he just wants to retire as a member of the Steelers and not play for them."
35,sports,Here's What Klay Thompson Said About Defending Luka Doncic,Klay Thompson spoke about defending Luka Doncic before Game 1 between the Dallas Mavericks and Golden State Warriors.
36,sports,Kurt Busch Releases A Statement On His Divorce News,"On Tuesday, TMZ announced that Kurt Busch's wife, Ashley, filed for divorce. The court documents obtained by TMZ stated that Ashley and Kurt's marriage was ""irretrievably broken."" Additionally, she alleged Kurt committed a ""tortious act."" Shortly after this report surfaced, Busch released a statement to the public. ""Upon inquiry by..."
37,sports,"NFL World Reacts To Antonio Brown, Floyd Mayweather Video","Free agent receiver Antonio Brown appears to officially be a part of The Money Team. On Monday, the seven-time Pro Bowler was spotted on a 200-foot yacht in the middle of Dubai with ""Pretty Boy"" Floyd Mayweather. Who recently said he'd pay an NFL team $20 million if they sign the turbulent wide receiver."
38,sports,Jerry Jones: Donald Trump said he felt sorry for guy who bought Cowboys,"Dallas Cowboys owner Jerry Jones told NBC Sports he thinks he could get ""10 billion"" for the Cowboys made it clear he will never sell his team. In 1999, Jones bought the Cowboys for then a record of $150 million. The Cowboys are now the most valuable team in the..."
39,sports,NBA mock draft 2022: Instant first round picks with lottery complete,"The Orlando Magic are the lucky winners of the lottery and will pick No. 1 overall in the 2022 NBA Draft. The Magic will be followed by the Oklahoma City Thunder at No. 2, the Houston Rockets at No. 3, and the Sacramento Kings at No. 4. The draft will be held on June 23 in Brooklyn."
40,sports,Stephen Jackson reacts to Pat Beverley's criticism of Chris Paul I SPEAK FOR YOURSELF,Stephen Jackson joins Marcellus Wiley and Emmanuel Acho to discuss Patrick Beverley's recent comments on Chris Paul. Stacks explains why he defends CP3 after the Phoenix Suns playoff elimination.
41,sports,Fans were right all along about Giancarlo Stanton’s fielding splits with Yankees,"Monday night featured another win in the books for the New York Yankees, and Giancarlo Stanton once again delivered a big hit to get his team on the board first. In the top of the third inning, he ripped a laser double into the left field gap (which probably would’ve been a homer in the old Camden Yards) that scored Anthony Rizzo from FIRST BASE to put the Bombers up 1-0 over the Orioles."
42,sports,Look: MLB Player Hits Home Run In First Major League At-Bat,"The Pittsburgh Pirates have been the laughing stock of the baseball world for the better part of the past 30 years. On Tuesday night, it was time for them to get laughed at yet again. Trailing 6-0 to the sub-.500 Chicago Cubs, the Pirates gave up yet another run. Normally,..."
43,sports,NASCAR driver Kurt Busch: Wife Ashley files for divorce,"On Sunday, Kurt Busch drove to victory lane with 23XI Racing at Kansas Speedway. It was just the second win for the newly founded race team owned by Denny Hamlin and Michael Jordan. Hear from Kurt Busch below. It was the first win for Kurt Busch with his new team...."
44,sports,College basketball world reacts to Coach K’s salary,"The Duke basketball program will look a lot different in the 2022-2023 college basketball season. It will also have a lot more money handy now that Coach K isn’t on salary. Legendary Duke coach Mike Krzyzewski retired after this past season following one more Final Four run in a career scattered with them. Coach K collected five national titles, 13 Final Fours, 15 ACC tournament championships, and 13 ACC regular-season titles during his 41-year stint with the Blue Devils. He also collected a whole lot of money for his efforts."
45,sports,What is wrong with Braves first baseman Matt Olson?,92.9 The Game’s Grant McAuley joined Dukes & Bell for his normal appearance and talked about what is wrong with Braves infield who has made an uncharacteristic amount of errors the last few games including first baseman Matt Olson.
46,sports,Maybe the Braves knew exactly what they were doing when they traded away Shea Langeliers,"The Braves’ trade for Matt Olson sent shockwaves throughout the league, and there were a plethora of repercussions that followed, mainly Freddie Freeman joining the Dodgers. However, the Braves also had to part ways with two of their very best prospects — Cristian Pache and Shea Langeliers. Losing..."
47,sports,REPORT: Whitney To Interview for Sharks GM,"Could another original San Jose Sharks player become Sharks GM?. Of course, Doug Wilson, defenseman on the expansion Sharks, stepped down last month after a successful 19-year run as Sharks GM. Now?. “In a couple of interviews, team president Jonathan Becher mentioned ‘league experience,’” Elliotte Friedman wrote in today’s 32..."
48,sports,Did Bam Adebayo mock Jaylen Brown with quote after Game 1?,"The Boston Celtics fell to the Miami Heat in Game 1 of the Eastern Conference Finals. Heat big man Bam Adebayo may have added insult to injury after Tuesday night's showdown. Adebayo's postgame press conference seemed innocent on the surface, but there's a chance he threw some shade the Celtics' way. Asked about Miami's dominant third quarter, he made some familiar comments that aren't sitting well with C's fans."
49,sports,O's Harvey suspended 60 games by MLB for drug distribution,"NEW YORK --  Baltimore Orioles pitcher Matt Harvey was suspended for 60 games by Major League Baseball on Tuesday for distributing a prohibited drug of abuse, a punishment stemming from his admission of providing opioids to a teammate who fatally overdosed. The former New York Mets star also admitted..."
50,sports,Woj: Deandre Ayton “Is Going To Get A Max Contract”,"Deandre Ayton‘s future in Phoenix is an open question after the disastrous end to the Suns‘ season Sunday night, and ESPN’s Adrian Wojnarowski said plenty of teams are planning to target the young center in free agency (video link). Ayton played just 17 minutes in the Game..."
51,sports,Commanders claim former Broncos priority free agent off waivers,"The Washington Commanders made a series of roster moves on Monday. Unfortunately, none of them involved signing a linebacker to provide depth behind Cole Holcomb and Jamin Davis, or even start over Davis, but we digress. Ironically enough, their moves included releasing LB Jordan Kunasyzk, who played mostly on special..."
52,sports,Dallas Cowboys Owner Jerry Jones Reveals How Much Money He Would Get if He Sells Team,"Jerry Jones knows he would get a lot of money if he decided to sell the Dallas Cowboys. In an interview with Peter King of NBC Sports, Jones said he could sell the Cowboys for ""more than $10 billion."" But the 79-year-old owner made it clear that wouldn't happen because ""he would never sell the Cowboys."""
53,sports,Brendan Schaub slams judge’s comments about Cain Velasquez: “The years of being a model citizen just goes out the window?”,"Former UFC heavyweight Brendan Schaub isn’t happy with Cain Velasquez’s judge on his attempted murder trial. Earlier this year, Velasquez was booked on an attempted murder charge after shooting at a car in traffic. Over the following weeks, details emerged as to why the normally quiet former champion took action. Velasquez was reportedly shooting at Harry Goularte Jr., who is accused of molesting one of his family members over 100 times. Instead of hitting him, he struck the man’s stepfather."
54,sports,"NBA Draft Lottery winners and losers: Magic, Cavs enjoy lottery luck; Lakers add final loss to lackluster season","As the maxim goes, you're either selling wins, or you're selling hope. For the 10 teams that didn't move up into the top four at Tuesday night's NBA Draft Lottery, that sale came with a strict no-refunds policy. And for the Magic, Thunder, Rockets and Kings, maybe all of those losses were worth it."
55,sports,Buccaneers Special Teamer Didn't Show Up On Tuesday,"The Tampa Bay Buccaneers' special teams unit wasn't at full strength this Tuesday for a voluntary OTA workout. Veteran punter Bradley Pinion was not in attendance. ""Bucs punter Bradley Pinion, still on the roster but displaced by fourth-round pick Jake Camarda, was not in attendance at voluntary OTA workout today,"" Greg Auman of The Athletic announced on Twitter."
56,sports,"Penn State Football fans, are you ready for a noon White Out?","Penn State Football fans, you may not like this, but it is growing more and more apparent that this year’s White Out against Ohio State might not be a primetime matchup. Now, this doesn’t mean for sure that the game won’t be an ESPN on ABC broadcast, but if it is, it’s a little strange that the White Out isn’t on this list."
57,sports,"76ers’ Massive Trade Plans For Star To Pair With Harden, Embiid?","After a disappointing end to the Philadelphia 76ers’ 2021-22 NBA season, there are plenty of questions about what they should do with their roster heading into next year. Joel Embiid looks to be a perennial MVP candidate, but James Harden looks to be slowing down. The Sixers should be..."
58,sports,NBA mock draft 2022 roundup: Detroit Pistons take big swing with No. 5 pick,"
                        It's the most ... wonderful time ... of the year — for draft aficionados. 
                        The NBA draft lottery results Tuesday night gave us the draft order for the 14 lottery teams in the draft June 23 in Brooklyn.
               ..."
59,sports,Bucs Share Latest On Chris Godwin's Injury Status,"Chris Godwin is working his way back to the field after tearing his ACL and MCL late last season. The star wide receiver has yet to practice for the Tampa Bay Buccaneers this offseason, and they have no intention of rushing him back. According to team reporter Brianna Dix, head..."
60,sports,Bruins defenseman Matt Grzelcyk set to undergo major surgery,"Bruins defenseman Matt Grzelcyk did not look 100 percent when the intensity of the 2022 Stanley Cup Playoffs ramped up, and Grzelcyk confirmed that to be the case Monday, and with acknowledgement that a major surgery is on the way. “I had a dislocated shoulder,” Grzelcyk revealed in his final..."
61,sports,John McEnroe Reportedly Lands New Sports Media Gig,"Over the past two years, former NFL star quarterback Peyton Manning has taken over the airwaves of ESPN. He first started out with the show ""Peyton's Places"" which saw him visit with former NFL players and legendary venues. Not long later, he teamed up with his brother, Eli, for a ""ManningCast"" - an alternate broadcast for Monday Night Football."
62,sports,Drew Brees rumors: Former Saints QB had shoulder surgery that would complicate return to the NFL,"Drew Brees got the NFL world talking on Sunday when he tweeted that he was ""currently undecided"" about his future. The message came in wake of rumors that Brees was leaving his gig at NBC after just one season. Brees denied that he was officially done with the network and outlined that he was considering remaining there and potentially playing football again, among other options."
63,sports,Cavs land NBA Lottery pick; full draft order announced,Cleveland learned its' draft position at the NBA Draft Lottery which was held in Chicago on Thursday evening.
64,sports,"What channel is Warriors vs. Mavericks on today in Canada? Game 1 TV schedule, live streams, start time for 2022 NBA Playoff game","After watching the NBA Playoffs from home the last two seasons, the Warriors are highly motivated to make it back to the NBA Finals for the first time since 2019. But it won't be easy for them, as Luka Doncic and Mavericks are standing in their way. Golden State finished..."
65,sports,This Nets-Suns Trade Features Kevin Durant To Phoenix,"When an NBA team falls short of expectations, the vultures start circling before any trades get done. Go ask a Brooklyn Nets or Phoenix Suns fan. After all, neither of their teams will be in the NBA Finals. That was the hope for both of these fanbases heading into 2021-22. Instead, they’ll each spend their summer wondering what their team might do to reach that goal next season."
66,sports,NBA world reacts to LeBron James’ comments on Luka Dončić,"The Dallas Mavericks certainly got the attention of the NBA world with their dominant 123-90 Game 7 victory over the Phoenix Suns on Sunday. The game was not close from the very beginning, with Mavericks star guard Luka Dončić scoring the same amount of points as the Suns’ entire team did in the first half."
67,sports,Heat Rout Celtics in Game 1 of Eastern Conference Finals,"The Miami Heat faced arguably their toughest opponent in the 2022 NBA playoffs - and once again, they made the opener look easy. Jimmy Butler led Miami with 41 points as the Heat used a second half comeback to get the 118-107 victory over a depleted Boston Celtics team in Game 1 of the Eastern Conference Finals."
68,sports,2 Trade Packages To Send Donovan Mitchell To Philadelphia 76ers,"If the NBA’s rumor mill has any truth in it, Donovan Mitchell’s days with the Utah Jazz are numbered. There’s every reason to believe they are. The Jazz had a horribly disappointing 2021-22 season. They finished with an acceptable 49 wins and lost to the Dallas Mavericks in the first round of the playoffs."
69,sports,Video: Cubs rookie hits home run in first MLB at-bat,"Every player remembers their first big-league hit, especially when that hit leaves the yard. Chicago Cubs third baseman Christopher Morel will never forget his first knock. During Tuesday’s game between the Cubs and Pittsburgh Pirates, the top-25 prospect went to pinch hit for Patrick Wisdom with two outs and the Cubs up 6-0 in the bottom of the eighth inning."
70,sports,Lakers 2022 NBA draft pick goes to New Orleans Pelicans,"Technically, the Lakers name was mentioned during the draft lottery held by the NBA on Tuesday night. Unfortunately, despite a thoroughly miserable 2021-22 season, the team is not going to have the consolation prize of a draft pick. Because of the Anthony Davis trade, the Lakers did not control their..."
71,sports,Jimmy Butler opens on how he feels about Jayson Tatum,Miami Heat forward Jimmy Butler is looking forward to going head-to-head versus Jayson Tatum as he has called the Boston Celtics star as one of the best players in the NBA. Both Butler and Tatum are having great playoffs and now they will go head-to-head as both are aiming to lead their respective sides to the NBA Finals.
72,sports,Celtics’ Ime Udoka Explains Al Horford’s Absence From Game 1 Vs. Heat,"The Boston Celtics were dealt a big blow prior to Game 1 of the Eastern Conference finals with not only Marcus Smart being unavailable to play, but Al Horford being ruled out for the contest as well. Horford landed in health and safety protocols on Tuesday, and Celtics coach Ime..."
73,sports,NFL odds: Drew Brees back to Saints? Oddsmakers weigh in on next move,"If the NFL offseason has taught gamblers anything, it's that there's never too farfetched a bet to make on where a player might land next. From Tyreek Hill leaving the Chiefs for the Dolphins to Tom Brady retiring and then unretiring to return for his third act, almost anything seems possible in this unpredictable league."
74,sports,Matt Harvey suspended 60 games for drug distribution,BALTIMORE -- The Commissioner’s Office announced on Tuesday that Orioles pitcher Matt Harvey has been suspended 60 games in violation of Major League Baseball’s Joint Drug Prevention and Treatment Program. Harvey’s suspension comes after he admitted that he provided drugs to late Angels pitcher Tyler Skaggs. That revelation...
75,sports,Colts sign former Pro Bowl running back,"The Indianapolis Colts will be leaning on Jonathan Taylor to anchor their running game this season. On Tuesday, they brought in some help for when he needs a break. The NFL team signed veteran running back Phillip Lindsay to a one-year deal, his agent announced Tuesday. Lindsay is hoping to..."
76,sports,Recent Eagles shut out may be signs of a much larger issues,"Can we give Philadelphia Eagles vice president/general manager Howie Roseman another round of applause for that 2022 NFL Draft class? Sure, it seems as though it’s been a month since we closed the book. Sure, it’s probably time to move on and begin talking about something else. We can’t get over it though."
77,sports,Russell Wilson could become fifth QB in NFL history to beat all 32 teams if he can win these two games in 2022,"Russell Wilson is going to have a chance to join a very exclusive club this year: The Broncos QB could become just the fifth quarterback in NFL history to beat all 32 teams. Over the course of his career, Wilson has beaten 30 of the NFL's 32 teams and thanks to the March trade that sent him from Seattle to Denver, Wilson will now have a chance to cross every team off his list. In 2022, the Broncos will be playing the two teams that Wilson has yet to beat: The Seahawks and Chargers."
78,sports,Did Bam Adebayo disrespect Jaylen Brown with postgame comment?,"Bam Adebayo’s comments after his team’s victory over the Boston Celtics on Tuesday may not have been a coincidence. Speaking with reporters following a 118-107 win in Game 1, the Miami Heat big man Adebayo commented on the second-half explosion that helped the Heat turn an eight-point halftime deficit into a 17-point lead heading into the fourth quarter."
79,sports,"NBA Draft Lottery: Damian Lillard's face says it all, as Blazers face murky future after disappointing night","The fact that Damian Lillard showed up as the Portland Trail Blazers' representative at Tuesday night's NBA Draft Lottery in Chicago tells you just how important this night was for the franchise. Well, hopefully he can at least expense the mileage for the trip. After a disappointing start to the..."
80,sports,"49ers sign former Broncos tight end, waive rookie","The 49ers swapped tight ends on Tuesday. The following is from the team:. The San Francisco 49ers today announced they have signed TE Troy Fumagalli to a one-year deal. In order to make room on the roster, the team waived TE Garrett Walston. Fumagalli (6-6, 248) was originally drafted by..."
81,sports,Kevin Durant Admits He's 'High Right Now' During David Letterman Interview,"Kevin Durant isn't ashamed to admit he enjoys weed. In fact, during an interview with David Letterman for Netflix's My Next Guest Needs No Introduction, the NBA star even admitted that he was high during their conversation. In a clip of the interview released Monday, Letterman asked Durant about his..."
82,sports,College football recruiting: 5-star QB Jalen Rashada lists finalists,"One of the top names in the 2023 college football recruiting cycle is nearing a decision as 5-star quarterback Jalen Rashada has revealed his top schools. Rashada confirmed that seven schools remain in contention to sign him, including: LSU, Oregon, Florida, Ole Miss, Miami, Cal, and Texas A&M. ..."
83,sports,"Steve Belichick Names ""Important Piece"" To Patriots Puzzle",Steve Belichick has a strong defense heading into next season. The Patriots outside linebackers coach spoke glowingly about the unit to WEEI and thinks that linebacker Josh Uche is an important player heading into the 2022 season. Belichick thinks that the best is yet to come for him as he...
84,sports,It’s official: Suns fans are losers,"All teams lose. The Los Angeles Lakers and the Boston Celtics lose. The New York Yankees lose. So do the Green Bay Packers and Manchester United. But most teams aren’t loser teams. Most fans don’t just expect to lose, no matter how good things look at the moment."
85,sports,Colorado Avalanche Player Grades in OT Thiller,"Bowen Byram: B – I thought he played very good complementary hockey with Erik Johnson tonight. While Johnson jumped up, Byram controlled the point. Erik Johnson: B+ – Chipped in when he needed to and played smart defensively in his own zone. He had a golden opportunity that Binnington robbed him on up close. And, EJ fanned a bit on the shot too."
86,sports,What did Andy Reid mean by ‘last true team’ reference?,"In a recent appearance on the Herd with Colin Cowherd, Kansas City Chiefs head coach Andy Reid revealed that the Chiefs are “one of the last true teams.”. A few weeks ago, Colin Cowherd had Kansas City Chiefs head coach Andy Reid on his show and asked Big Red a variety of questions. The biggest part of the discussion was Andy praising former Chiefs quarterback Alex Smith for his relationship with Patrick Mahomes."
87,sports,Patrick Beverley Responds to Matt Barnes After CP3 Comments,"During his second day in a row on ESPN’s shows, the Timberwolves’ guard had some choice words for Barnes."
88,sports,"Lil Wayne Blasted Mark Cuban For Trolling Him Then Deleted The Tweet: ""Don't Make Me Get You Smacked Boy""","The Dallas Mavericks managed to upset the Phoenix Suns in the second round this year, and there's no question that this was an amazing achievement for them, as they were widely expected to lose in Game 7. During the series, rapper Lil Wayne went viral for calling out Mavericks star..."
89,sports,Tim Benz: Sidney Crosby's comments on his long-term future should get us thinking,"Because Pittsburgh Penguins star center Sidney Crosby is so consistent with his pragmatic, stay-in-the-middle-lane approach to dealing with the media, he rarely lets any quote slip that’s surprising. Frankly, the one he uttered Tuesday may not be all that remarkable either, but, during the Penguins breakup day interviews, the..."
90,sports,Warriors Initial Injury Report For Game 1 Against Mavs,The Golden State Warriors have announced their injury report for Game 1 against the Dallas Mavericks.
91,sports,"Padres notes: Cano contributes; Tatis, Hill, Lamet updates",Robinson Cano gets first two hits with Padres; Fernando Tatis Jr. works in Arizona
92,sports,Rookie tight end turning heads at Giants OTAs,"The New York Giants are practicing at OTA’s this week. There have been some standout rookies and not just the team’s two hyped-up first-round picks. Late-round guys are already turning heads this summer. Take, for example, fourth-round pick Daniel Bellinger. The tight end out of San Diego State has already captured attention after just a few practices."
93,sports,Luka Doncic Reveals True Feelings on Draymond Green,Luka has a lot of respect for Draymond and the Warriors
94,sports,Colts Sign Former Pro Bowler: NFL World Reacts,"On Tuesday, the Indianapolis Colts signed former Pro Bowl running back Phillip Lindsay to a one-year deal. Lindsay split time between the Houston Texans and Miami Dolphins in 2021, rushing for 249 yards and a touchdown. Unfortunately for Lindsay, his numbers have been declining since his rookie season in 2018...."
95,sports,Dodgers: Cody Bellinger's Face Sets the Internet on Fire Again,The cameras caught Cody Bellinger space face...again.
