,category,header,content
50,science,Why Long Health Is More Important for You Than Achieving Long Life,"Scientists are closing in on a real chance of living a long and healthy life —  My father will be 82 years old this year. He spends his days sitting in an armchair watching TV. He walks slowly and shuffles his feet. For some time, he’s been distracted and forgetful. He’s the poster child of old age. When you think about getting old, that’s probably what…"
51,science,Are All Humans Capable of Murder?,"Biological factors or an intense urge to kill — what makes a murderer? —  Murder is an ultimate crime punishable by life in prison or execution in most countries. However, the main question that arises is what causes a person to take another person’s life? Is it aggression built over time depending upon the situation? Or are all of us born with the potential…"
52,science,Seafloor Spreading Getting Sluggish,"New research examined the rate of seafloor spreading across numerous ridges over 19 million years and found that the rates overall and on average are slowing down globally. —  Changing species dynamics and locations aren’t the only things happening in our ocean, but not every story is about climate change messing up our world. Sometimes, our world changes for reasons that have nothing to do with humanity but everything to do with the planet itself."
53,science,A conversation about the end of science,"Here is a Socratic-style dialogue loosely based on an actual conversation with some of my friends —  Socrates: This is a lovely evening, my friends! Here we are, during a low point of the plague that has struck the city, enjoying a nice meal out, accompanied by great conversation. I can’t think of another place I’d rather be! Xenophon: Indeed, Socrates, and I wonder whether you wouldn’t…"
54,science,Treating strokes remotely using magnets,"New research from MIT is making it possible to treat strokes remotely —  Typically after a stroke, there is a “golden hour” during which a patient can be saved from brain damage. This means that if the patient is administered treatment during this time, then the chances of residual damage to the brain is minimal. However, there are only a few neurovascular surgeons…"
55,science,Why Science Calls ‘Love a Drug’ … Literally,"Falling in love and drugs affect the same areas of the brain. So “fall” wisely. I. The ‘Right’ Metaphor Unmasks Love “Love is a drug for me and I am addicted to it” — Debasish Mridha Back in college, life served me a teachable moment. Gloria, my then on-and-off girlfriend, also played basketball. One night at…"
56,science,Permian Water World,"The Heyday of Pangea —  Published in the EarthSphere Blog Prologue The Forgotten Origins series now moves on from the Carboniferous into the end of the Paleozoic Era. Last Time: Carboniferous Cooling Global Explorer Circumnavigating the globe by ship is an arduous affair. Like the legendary Ferdinand Magellan, if you start in Europe and head west, you eventually…"
57,science,Five Hypotheses about the New Hepatitis Syndrome in Children,"Adenovirus? COVID? Both? The disease seems to have come out of nowhere. Late last week, the CDC released a Health Alert Network advisory regarding a cluster of 9 cases of acute hepatitis in children in Alabama over a 5 month period from October 2021 to February 2022 — a rate substantially higher than what would be expected given the relative rarity of…"
58,science,The Additive Palindrome Conjecture Is A Risky Venture,You should probably not try to prove this conjecture! —  The additive palindrome conjecture is very welcoming and satisfying as far as the underlying concept is concerned. It starts with a simple algorithm that presents itself as follows: 1. You pick any positive integer with more than one digit. 2. You create a second integer by reversing the digits of…
59,science,How to Reset Any Number While Obfuscating the Details.,"How to Reset Any Number into 1, 2, 3… —  It may appear obvious how we get to one, two, three, but that is not the point. The point is for you to solve this by reverse engineering the formula. It is a practice I never see anyone offering. This is how one can manipulate numbers to whatever they’d desire…"
60,science,"Ice Age Glaciers May Be Long Gone, But They’re Still Affecting the Earth (& Will Be for Millenia to Come)","Like a massive hangover after the party of the millennium, Lake Manitoba, Lake Winnipeg and the rest of the province of Manitoba are all still feeling the effects of the last ice age from over 10,000 years ago. “People somehow assume that these lakes have been the same for thousands…"
61,science,The Noble Edge Effect: Why We Tend To Favor Brands That Show Care for Societal Issues,"Why Phish Food Tastes Better Than KitKat —  What is it? The noble edge effect describes how we experience products created by socially responsible companies as being better than rival products created by socially indifferent or self-interested companies. The seminal study Despite research showing that socially responsible firms deliver superior financial performance, corporate social responsibility is often viewed by managers merely as a tool…"
62,science,From a National Human Genome Project to Early Screening,"How Can Australia Lead the Way in the Fast Growing Field of Genomics? —  By Benjamin Musrie, Medical Researcher. Sydney, Australia. You’ve most likely heard the term ‘genetics’, but what about ‘genomics’? Maybe you use them interchangeably. While this is common, these terms are not synonyms. Both study genetic material and both are derived from the Greek work gen, but the similarities largely end…"
63,science,Benefits of Using Online Assessment Tools for Student Evaluation,Understanding student learning is the first step toward improving student learning by knowing where teaching and pedagogy have to be enhanced. One of the major foundations of modern education is that assessments of learning and student knowledge communicated by the school or instructors make the student’s educational journey relevant and…
64,science,Artificial Gravity: 3 Reasons Why We Can’t Do It,"We can’t even recreate the weakest of the fundamental forces… —  Gravity is an insanely weak force. Stick with me through this comparison. Usain Bolt is 94kg, and runs with an acceleration of 9.5 m/s² The Earth is 6x10²⁴ kg, and its gravity has an acceleration of 9.8m/s². The force of the Earth can be…"
65,science,Three Hidden Facts About the Misunderstood Clover,"From nitrogen, to urine, to its demise in American lawns —  Although I grew up in the heartland of the Midwest United States, I never picked up on the American love affair with vibrant, grassy lawns. It’s always growing, and you gotta keep mowing it — otherwise, it turns to seed or gets too long. In other places, it doesn’t grow…"
66,science,How To Help Your Kids Overcome Their Fear Of The Doctor?,"Since children’s fear of doctors is very high, it’s a good idea to do everything you can to keep their anxiety low. It is not uncommon for children to feel anxious or afraid when they have to go to the doctor. In fact, research has shown that up to 20%…"
67,science,Curated Collection #117,"Chosen stories from experienced writers for avid readers —  Dear Readers and Writers, Today, we compiled interesting stories out of hundreds of submissions published on Illumination. These engaging and informative pieces in the collection cover various topics for your enjoyment. Thank you for your feedback on collection #116 posted. The purpose of this post is to give our readers a quick taste of…"
68,science,Maximum Entropy: The Universe Will End in Disorder,"Everything you do brings us one step closer to chaos. —  Cleaning up is exhausting. Extremely exhausting. And ineffective. Shortly after you’ve cleaned your entire apartment, it starts to get messy again. A few days later and you’re back in a state of unbearable disorder. This disorder, this chaos, seems to increase all by itself. The tendency towards disorder…"
69,science,Curiosity Every Day on Earth,"Use curiosity and wonder to have wonderful days every day —  Isn’t it incredible what can happen in such a short amount of time? A whole day is plenty of time to finish your work or go to the park, but did you ever imagine that in a single day you take around 8,000 steps; 100,000 of your taste receptor cells…"
70,science,The‌ ‌Mind‌ ‌of‌ ‌a‌ ‌Picky‌ ‌Trout:‌ ‌‌Crash‌ ‌Course‌,"Are you familiar with Pavlov’s dog experiment? Pavlov showed that dogs could be conditioned to salivate at the sound of a bell by associating a bell’s ring with food. After repeatedly feeding dogs after the sound of a dinner bell, dogs began drooling as soon as they heard the bell…"
71,science,The Selfless Dr. Salk,"On April 26, 1954, the first round of Dr. Jonas Salk’s polio vaccine field trials, involving 1.8 million children, began at the Franklin Sherman Elementary School in McLean, Virginia. Children in the United States, Canada and Finland participated in the trials, which used for the first time the now-standard double-blind…"
72,science,Mind-Blowing Nanotechnology in 5 Minutes,"The coming nano revolution will disrupt life more than we know—especially if we screw it up. —  There are several big changes on the horizon that everyone is talking about, most notably artificial intelligence, big data, biotech and climate change. But very few people seem to be concerned with nanotechnology. Much like K. …"
73,science,Tissue In Hindi Science Class 9th Chapter 6 | ऊत्तक क्या है,"अगर आप 9 वी विज्ञान (9th Science) के छात्र है तो आज के इस पोस्ट मे कक्षा 9 विज्ञान NCERT बुक NCERT Solutions for Science Class 9th Chapter 6 के जरिये जानेगे की ऊत्तक क्या है | Tissue in Hindi क्या है. ऊत्तक क्या है | Tissue In Hindi Science Class 9th Chapter 6 - eClubStudy.Com
अगर आप 9 वी विज्ञान (9th Science) के छात्र है तो आज के इस पोस्ट मे कक्षा 9 विज्ञान NCERT बुक NCERT Solutions for…www.eclubstudy.com"
74,science,Warnings displayed on signs over roads have ominous effect on drivers — Groundbreaking research from US,"It would seem that displaying warnings to drivers on highways and freeways is a great way to increase safety for everyone involved in traffic. As it turns out, however, the devil is in the details. Researchers have just discovered that some warnings are counterproductive. At the beginning of the previous…"
75,science,Tesla’s Next Revolutionary Battery,"Musk is about to gain a massive advantage in the EV market in an unusual way. —  Tesla started, and has gone on to dominate, the electric vehicle market. No one comes close to their infrastructure, charge speeds, technology, price or allure. But, a storm is brewing on the horizon that threatens to derail the EV movement. However, Musk has a plan to turn this upcoming catastrophe…"
76,science,Pilgrimage for a Million Lives,"Marking what we have lost and what might be next —  Last Month, Ed Yong asked in The Atlantic why American society and government could not or would not acknowledge the magnitude & urgency of nearly a million lives lost to COVID. How many parents, siblings, children, are no longer with us? On Friday, I got a box of chalk &…"
77,science,Is it just a feeling or you’re REALLY not good enough ?,"Have you ever felt like your success wasn’t because of you , and written off your accomplishments to timing and good luck even as others praise your talents ? Do you often ask yourself if you know enough, If you’ve done enough, if you’re good enough ? Do you feel…"
78,science,Drones and Volcanoes,"Using drones, scientists analyzed a decade’s worth of images of Mount Merapi in Indonesia to understand what happened with a recent lava dome collapse. —  Sometimes, getting things right is a matter of getting a fresh perspective. In the case of volcanoes, scientists have brought drones to the summit of Mount Merapi in Indonesia in order to get a better look at the new lava dome. The dome has been forming since 2018 but had…"
79,science,"Faith Can Move Mountains: But, It Cannot Discredit a Scientific Theory","Saying You Don’t Believe a Scientific Theory Does Not Make It False —  Some of the writers on here seem to think it is perfectly fine to write articles that are anti-science. Apparently, they think they can do this because they might see writers like me write articles that are anti-religious. What’s good for the goose is good for the gander, right? Well…"
80,science,Seek and Destroy: Theranostics in Cancer Treatment,"What if we could combine cancer diagnostics and therapeutic into one? —  The big C Cancer. Roughly 40% of us will have to deal with it at some point (based on US data). And even though we’ve made great advances in patient survival, about 10 million people still die from cancer each year (over half of whom are older than 70). In 1971, Nixon launched…"
81,science,Advertisers Plan To Use ‘Dream-Hacking’ To Implant Branding Into Your Dreams,"According to a recent essay published by researchers from Harvard, the University of Montreal and MIT in Aeon Mag, 77 per cent of all marketers and advertisers plan to use “dream-hacking” techniques to begin invading our dreams with advertising within the next three years. A core topic of the essay…"
82,science,Machine Learning: The basics debunked,"The world is moving forward at a rapid pace. Whether you’re in tech, finance, or the arts, it’s very unlikely you haven’t heard the term Machine Learning which is all the buzz now. Take any sector, there are several working applications of ML that we can point out and recognize…"
83,science,Deorbiting the International Space Station,"After more than two decades in space, we will soon be witnessing the end of the International Space Station (ISS). But what happens after? After more than 21 years in orbit, the National Aeronautics and Space Administration (NASA) has made it clear to conclude the journey of the International Space Station (ISS). The reality is that the football-field-sized space laboratory is aging and its time is coming to an end."
84,science,Science in a small town,"Why do we need scientists? I think it would be interesting to address this question to children. Sometimes their pure and naive view can see the world better than the adult’s one. So, if some kids are expressing a will to become a scientist in the future, they motivate their…"
85,science,"10 Terrifying Facts About the Nazi Angel of Death, Doctor Josef Mengele","How did Josef Mengele become the evil doctor of Auschwitz? —  Even before his death in 1979, Dr. Josef Mengele, the brutal staff doctor of the Auschwitz death camp, had achieved legendary status. Dr. Josef Mengele was born in 1911. His heinous experiments on vulnerable captives are the stuff of nightmares, and he is regarded as one of the vilest individuals…"
86,science,"If Time Doesn’t Exist, Do We","Time has been a problematic thing to pin down. We have a measure for it that is reasonably objective, but enough anecdotal, subjective experiences with it that we agree it’s a variable. There is scientific evidence for it varying, that’s it’s not a universal experience, but a local experience. Velocity…"
87,science,Major issues of AI in 2022,"Despite recent advances in AI, the debate over its benefits and risks remains largely expert-driven. This means that citizens are largely unaware of AI’s common applications and how it may be involved in their transactions and choices. Ultimately, more inclusive dialogue about AI is needed to raise awareness and determine…"
88,science,Interstellar Meteorite Provokes Talks of Aliens,"Astrophysicist Believes Alien Technology Might Have Crashed Into the Pacific, by Suzanne Halliburton, starts with “Cue the X Files theme music.” Please don’t! I get it. Alien talk is difficult. And I do have a sense of humor, but cuing the X File theme has been done. For twenty years…"
89,science,What is More Fundamental— Matter or Consciousness?,"Here are 9 reasons why it is more likely the latter —  Several years ago, after reading the debate-styled book War of the Worldviews: Science vs. Spirituality by Leonard Mlodinow (representing a scientific materialist worldview) and Deepak Chopra (representing a spiritual worldview), I was a bit disappointed and reluctant to conclude that Leonard won the argument. I didn’t want Leonard to win…"
90,science,How Many Billion-Dollar Accelerators Do We Need?,"An epic project that turned out to be an epic fail. What have we learned… —  The colossal Superconducting Super Collider (SSC), a particle accelerator that would collide energetic protons of impressive 20 TeV/proton (tera-electron-volt per proton), was advertised as the most powerful accelerator the world has ever seen. It would still be impressive today, decades later. An immensely powerful machine that could search for…"
91,science,Visionary Female CEOs Create Unique Solutions for Communication,"Their Signal Processing Innovations Push the Edges of Tech No one disputes that women are underrepresented in STEM fields. The United Nations Educational, Scientific and Cultural Organization, UNESCO, reported that only 28% of the world’s researchers are women, current female student enrollment is low in areas such as information and communications technology at 3%, and only 5% of current…"
92,science,Nuclear Energy : Future or Fear?,"In Today’s world, Electricity is the cornerstone of our day-to-day life. It’s been just a few decades where almost have the world’s population was living with gas-lamps for light and firewood for heat, but now the idea of heading out to work without topping up our phone to 100% or…"
93,science,Three Holistic Approaches to Help You Remember Why You’re Not Moving Forward,"When you find your “why,” you find your “way.” —  Have you been living yourself as if you happen to get another shot? Are you living your life allowing opportunities pass you by, hoping there will be another chance tomorrow? You think you have all the time in the world and there is no need to be in a rush…"
94,science,"From the crooked timber of humanity, no straight thing can grow.","It was the great philosopher Immanuel Kant who made the above statement. He must have been suffering from a sense of disillusion with humanity. His earlier philosophical labours produced the more optimistic sounding ‘categorical imperative’ which held out the prospect of humanity living together in harmony. If, before undertaking any…"
95,science,Do You Still Need to Wear a Mask?,"We’re now living with a less virulent, but more contagious, virus —  Traveling in the United States just got less safe for immunosuppressed people and others at higher risk of severe illness from Covid. Hours after a judge’s unprecedented decision to nullify the federal mask mandate on public transportation, many airline companies, rideshare services and transit agencies announced that they would no…"
96,science,Misinformation is a Public Health Crisis — So Let’s Treat It That Way,The fast transmission of bad information is dangerous. A new approach employs “infodemiologists” to fight outbreaks.
