,categories,headers,contents
14,science,These weird marine critters paved the way for the ‘Cambrian explosion’ of species,"Around 540 million years ago, Earth’s life underwent a burst of evolution that gave rise to the major groups of animals alive today, including those with backbones and those that hunt prey. This bonanza is known as the Cambrian explosion. Based on the fossil record, animal life appeared to be comparatively sparse and looked very different from the creatures that emerged later in the fossil record."
15,science,Carbon-12 is an Essential Building Block for Life and Scientists Have Finally Figured Out How it Forms in Stars,"Each of us is, as it says in Max Ehrmann’s famous poem “Desiderata”, a child of the universe. It speaks metaphorically about our place in the cosmos, but it turns out to be a very literal truth. Our bodies contain the stuff of stars and galaxies, and that makes us children of the cosmos. To be more precise, we are carbon-based life forms. All life on Earth is based on the element carbon-12. It turns out this stuff is a critical gateway to life. So, how did the universe come up with enough of it to make you and me and all the life on our planet? Astrophysicists and nuclear physicists think they have an answer by using a supercomputer simulation of what happens to create carbon. As it turns out, it’s not very easy."
16,science,Drug treatment for cataracts moves a step closer,"A revolutionary new treatment for cataracts has shown extremely positive results in laboratory tests, giving hope that the condition, which currently can only be cured with surgery, could soon be treated with drugs. The results have been published today in the peer-reviewed journal Investigative Ophthalmology and Visual Science. Cataract is..."
17,science,Tooth from Laotian cave sheds light on enigmatic extinct humans,"A young girl’s tooth excavated from a cave wall in northeastern Laos is providing new insight into the mysterious extinct human species called Denisovans and revealing their resourcefulness in adapting to both tropical and chilly climes. The tooth is one of the few physical remains known of Denisovans, a..."
18,science,"The First Animals Were Adapting, Not Dying, Before The Cambrian Explosion","A study of the first animal communities has concluded that what some paleontologists have considered the first mass extinction was something very different, with animals specializing and forming more complex relationships. Some 540 million years ago animals suddenly and dramatically diversified, not only in species but in basic architecture, a..."
19,science,There’s a Meteor Shower Shooting Over Your Head Right Now,This month has already been really generous in terms of beautiful sky shows. We’ve had the flower Supermoon and a total lunar eclipse to watch already (that occurred at the same time!). But that’s not the last of the viewings from above. It turns out there’s a meteor shower happening right now — but you might not be able to see it. Here’s what you need to know.
20,science,"An ancient tooth found in a cave proves an extinct species of archaic humans lived in southeast Asia over 130,000 years ago",Scientists were looking at how humans in southeast Asia today have some genes of an ancient human species mostly recorded in Siberia.
21,science,Evidence of slash-and-burn cultivation during the Mesolithic,"As early as 9,500 years ago, people in Europe used slash-and-burn methods to make land usable for agriculture. This is shown by environmental data generated by scientists from the Senckenberg Center for Human Evolution and Paleoenvironment (S-HEP) at the University of Tübingen on the basis of two drill cores from the Ammer Valley. The data were then correlated with results from the Mesolithic scattered finds from Rottenburg-Siebenlinden excavated by the Baden-Wuerttemberg Landesamt für Denkmalpflege (State Office for Monument Preservation). In their study, published in the Journal of Quaternary Science, the scientists investigate to what extent climate or anthropogenic factors played a role in the development of the vegetation landscape of the Ammer Valley over the past 11,500 years. The researchers paid particular attention to fires used by Stone Age hunters and gatherers."
22,science,Friendly fungi announce themselves to their hosts,"For many years after discovering a diverse population of sometimes dangerous microbes constantly living in our intestines, scientists described the situation as a form of living with the enemy. But when it comes to commensal populations of the fungus Candida albicans, the dreaded invader may be better seen as a helpful friend arriving with gifts."
23,science,New study claims alternate reality could exist beside our own,"An unexplained signal has been flagged by scientists as a potential window to an alternate reality.

A lab experiment on graphene layers – tiny sheets of carbon atoms – found uncanny signs that our universe is just a half of the whole.

Multi-verses have been plot lines in some of the most popular modern media – from Rick & Morty to the Marvel Cinematic Universe, audiences love a neighboring reality.

Signs of an alternate reality outside of fiction have been found by scientists and expanded upon in a published journal.

Physicists at the University of Maryland learned that electrical charge behaves oddly when two graphene layers..."
24,science,Invasive crayfish found in Oregon waterway,"An invasive crayfish, native to the Midwest and parts of eastern and central Canada, has shown up in Oregon for the first time. The Oregon Department of Fish and Wildlife reported Monday Northern crayfish were found in the Ashland Canal. The canal links into Bear Creek the Rogue River basin."
25,science,"Tonga Eruption Was Loudest Sound On Earth Since 1883, With A Wave Reaching Higher Than The ISS","New research has highlighted just how powerful the Hunga Tonga-Hunga Ha'apai eruption on January 15 was. It was not just the most powerful in this century, it also released atmospheric waves with an energy that has not been seen in 139 years. It was the loudest sound on Earth since the Krakatoa eruption of May 20, 1883."
26,science,Image: Hubble reveals a river of star formation,"This newly revised NASA Hubble Space Telescope image of the Hickson Compact Group 31 (HCG 31) of galaxies highlights streams of star-formation as four dwarf galaxies interact. The bright, distorted clump of young blue-white stars (top-right of center) is NGC 1741. Although it appears to be a single galaxy, NGC 1741 is actually a pair of colliding dwarf galaxies. Another dwarf, cigar-shaped galaxy to the pair's right joins their dance with a thin, blue stream of stars that connects the trio. HGC 31's fourth member is revealed by a stream of young blue stars that point to the galaxy (bottom-left of center) and indicate its interaction with the other three. The bright object in the center of the image is a star situated between Earth and HCG 31."
27,science,"After mapping out the inside of Mars, NASA's InSight mission ends this year","NASA's InSight Mars lander will end its scientific mission this summer and will be entirely inoperable by the end of this year after it loses power, NASA said Tuesday. While the mission is ending, the legacy of the lander is just taking shape, as scientists study the ""unprecedented"" data that Insight collected on the deep interior of Mars, as well as its weather and magnetic field."
28,science,Here's How The Next 5 Years Might Look: Scientists Outline 3 Likely Pandemic Outcomes,"
The global pandemic is not yet over. Public health experts suspect it will last at least another five years, but how this ongoing crisis plays out is ultimately up to us.
A new report from the International Science Council (ISC), an international organization who's aim is to unite scientific bodies around the world, has laid out three scenarios that could occur by 2027.
The report was written by a panel of 20 experts on public health, virology, economics, behavioral science, ethics, and sociology.
While their commentary isn't an attempt to predict the future, their report helps narrow down and illustrate some of the possible..."
29,science,Dragonhunters are a Rare Species Found in Indiana,"If you have never heard of a Dragonhunter, you're not alone. Before this morning, when my friend tagged me in a comment on Facebook, I had never heard of one either and despite the scary-looking creature in the photo my friend was drawing my attention to, it turns out it isn't quite so scary after all - at least not for humans."
30,science,"Feral Pigs May Have Helped Boost Crocodile Numbers in the Northern Territory, Australia","Saltwater crocodiles in the Northern Territory, Australia, are eating more feral pigs than in the past, which may be why populations are thriving in the area, a new study in the journal Biology Letters suggests. Researchers compared the bones of museum specimens that lived 40 to 55 years ago with contemporary crocodiles to see how their diet has shifted over the years."
31,science,Enormous Great White Shark Is Now Just 20 Miles From North Carolina Coast,"The shark, called Breton, has travelled thousands of miles up and down the North American coast after being tagged in 2020 weighing 1,400 pounds."
32,science,Vision of Mars and Neptune,"ARIES (March 21-April 19). Does it all seem to be happening all at once? Maybe so, and it's all the more reason to narrow your focus to one manageable section of the scene. You got this!. TAURUS (April 20-May 20). While nothing in life is free, sometimes (in the moments..."
33,science,"'We're done with COVID, but COVID is not done with us': Doctors warn of new sub omicron variant wave",A summer surge could be coming as a new sub omicron variant begins to infect people. A Houston health expert said the variant is the most infectious yet.
34,science,Melting glacier allows researchers to make ‘exceptional’ prehistoric discovery,"The researchers, who braved fierce winds, heavy rain and snow at their excavation site, hope the fossilized remains of a pregnant creature they named Fiona can provide clues into what life was like 139 million years ago. The ""exceptional"" 130-million-year-old fossilized remains of a pregnant ichthyosaur with several fully intact..."
35,science,Child's tooth could offer clues to ancient human relative,"A child's tooth at least 130,000 years old found in a Laos cave could help scientists uncover more information about an early human cousin, a study said on Tuesday. Researchers believe the discovery proves that Denisovans—a now-extinct branch of humanity—lived in the warm tropics of southeast Asia. Very..."
36,science,"Scientists provide more than 57,000 camera trap images for massive study on Amazon wildlife","Wildlife Conservation Society (WCS) scientists working in the vast Amazon Basin have contributed more than 57,000 camera trap images for a new study published in the journal Ecology by an international team of 120 research institutions. The study consists of over 120,000 images taken in eight countries, representing the largest..."
37,science,A fossil tooth places enigmatic ancient humans in Southeast Asia,"What do a finger bone and some teeth found in the frigid Denisova Cave in Siberia’s Altai mountains have in common with fossils from the balmy hills of tropical northern Laos? 

Not much, until now: in a Laotian cave, an international team of researchers including ourselves has discovered a tooth belonging to an ancient human previously only known from icy northern latitudes – a Denisovan.

The find shows these long-lost relatives of Homo sapiens inhabited a wider area and range of environments than we previously knew, confirming hints found in the DNA of modern human populations from Southeast Asia and Australasia.



..."
38,science,Connecting fragmented wolverine habitat is essential for their conservation,"Present day wolverines, which emerged during the ice age, have been declining globally despite their many adaptions to live in challenging, rugged environments. 

These large land-dwelling weasels evolved to scramble up trees and climb steep, snowy mountains. Wolverines’ snowshoe-like paws, heavy frost-resistant fur and powerful muscles let them thrive in some of the coldest places on Earth. Their sharp claws and strong jaws allow them to feast on carcasses and hunt species of all sizes from ground squirrels to elk.  

While wolverines have been filmed hunting caribou in Norway and observed battling black bears over food in Yellowstone, they..."
39,science,Researchers Find Tooth in Cave That May Belong to Extinct Human Group,"When a team of researchers headed into the mountains of northern Laos, an area known for harboring fossilized human remains, they made a startling discovery—a tooth buried within hard sediments in a small cave. They assessed that it likely belonged to a child from a group of extinct humans..."
40,science,"Child’s 130,000-year-old tooth could offer clues to extinct human relative","A child’s tooth at least 130,000 years old found in a Laos cave could help scientists uncover more information about an early human cousin, according to a new study. Researchers believe the discovery proves that Denisovans – a now-extinct branch of humanity – lived in the warm tropics of southeast Asia."
41,science,Caterpillar web blankets cover Norfolk hedgerows,"An amateur photographer has described a stretch of hedgerow covered in web-like blankets as an ""incredible"" sight. Jonathan Orland, from Loddon in Norfolk, said the webs, covered in caterpillars, stretched over a 5m (16ft) section of hedge on the A146 between Chedgrave and Thurton. ""It's quite incredible to look at;..."
42,science,The 'twin paradox' shows us what it really means for time to be relative,"Einstein's theory of special relativity teaches us that time is relative. But what does it mean for time to be relative? How can we live in a universe where nobody can agree on when events start, when they end and how long they last? The infamous ""twin paradox"" showcases what living in a truly relativistic world is like."
43,science,Scientists discover why female octopuses self-mutilate to death after laying eggs,"A drastic change in steroid hormone levels in female octopuses after they lay eggs causes them to mutilate themselves to death, a new study has revealed. Cephalopods, a group that includes octopuses and squids, have the largest central nervous systems and the greatest brain-to-body mass ratios among spineless creatures. However, cephalopods are unusually short-lived, unlike other big-brained animals.After laying a clutch of eggs, mother octopuses quit eating and waste away, explain researchers, including those from the University of Chicago. By the time the eggs hatch, the mother octopuses are dead. This bizarre maternal behaviour is linked to the optic gland..."
44,science,Look What Appeared In A Central Maine Driveway!,"A South China resident got quite a shock when they discovered a crustacean in their driveaway, despite the fact that they live miles from the nearest body of water. In a Facebook post, the finder explains that it is too small to be a lobster, unless it is a very young lobster. The creature measures about 5 or 6 inches in length."
45,science,Kansas Man Finds Hatchet Head In Yard — With A Tree Root As A Handle,"The object discovered by Matthew Decker looks like an intricately carved wooden ax — but it's actually a quirk of nature. After sitting with a strange find he unburied in his yard for over a week, Matthew Decker decided to share it with the world. On Reddit, he posted a picture of what looked like an elaborately designed ax — but what actually turned out to be an old hatchet head with a tree root through it."
46,science,Why the James Webb Space Telescope will 'profoundly change' your universe,"Last week, NASA released even more images from the James Webb Space Telescope, as it continues to test its instruments before science missions begin. But now, NASA's James Webb Telescope is moving forward with its next and last series of preparations, called science instrument commissioning, according to a NASA blog post. And the test images that come from this — like the collection from last week, are highly notable."
47,science,First animals developed complex ecosystems before the Cambrian explosion,"Early animals formed complex ecological communities more than 550 million years ago, setting the evolutionary stage for the Cambrian explosion, according to a study by Rebecca Eden, Emily Mitchell, and colleagues at the University of Cambridge, UK, publishing May 17th in the open-access journal PLOS Biology. The first animals evolved..."
48,science,Are aliens here? A US House panel holds the first public hearing on UFOs,"On Tuesday, the U.S. House panel held a public hearing on ""unidentified aerial phenomena,"" known as UFOs, that will hopefully help bring legitimacy to a subject that has long been too stigmatized for many alleged accounts to come forward and for many discoveries to be made. The hearing was convened by the House Intelligence Committee's Counterterrorism, Counterintelligence, and Counterproliferation subcommittee."
49,science,New Kind of 'Solar' Cell Shows We Can Generate Electricity Even at Night,"Conventional solar technology soaks up rays of incoming sunlight to bump out a voltage. Strange as it seems, some materials are capable of running in reverse, producing power as they radiate heat back into the cold night sky. A team of engineers in Australia has now demonstrated the theory in..."
50,science,New Monoclonal Antibody May Neutralize Future COVID-19 Variants,"Stage 2/3 trials are underway to test the efficacy of J08, a potent monoclonal antibody, to prevent and treat current and future COVID-19 variants. After monoclonal antibodies were proven less effective against the highly infectious Omicron COVID-19 variant, the US Food and Drug Administration (FDA) rescinded their approval of the therapy."
51,science,Astronomers Discover Mysterious Circular Ring – Likely of Intergalactic Origin,"Western Sydney University researchers, together with an international team of experts, have discovered a mysterious circular ring near our neighboring galaxy that could be the first known case of an intergalactic Supernova Remnant – remains of an exploded star that could be up to 7,000 years old. Dubbed a..."
52,science,Celebrated Mexican archaeologist wins major Spanish award," Eduardo Matos Moctezuma, a celebrated Mexican archaeologist who led the excavation of the Great Aztec Temple in Mexico City, won this year’s Princess of Asturias award in the social sciences category, the Spanish foundation behind the prizes announced Wednesday.The dig at the shrine, which was discovered by accident in 1978 after being buried under the city’s main plaza since the 16th century, was a landmark event in the archaeological world and drew intense interest as it proceeded for more than 20 years.That excavation, and others, represent “exemplary episodes of the scientific development of archaeology and a fruitful dialogue with..."
53,science,Experimental ALS drug may be more effective than existing ones,"New research on the experimental drug NU-9, invented and developed by two Northwestern University scientists to treat ALS (amyotrophic lateral sclerosis), shows it is more effective than existing FDA-approved drugs for the disease. More importantly, NU-9 has an enhanced effect when given in combination with those drugs, riluzole and edaravone...."
54,science,Accidental discovery that scallops love ‘disco’ lights leads to new fishing technique,"An unusual technique for catching scallops that was stumbled upon accidentally by scientists could potentially reduce some of the damage caused to our seabeds by fishing. The marine scientist Dr Rob Enever and his team at Fishtek Marine, a fisheries consultancy based in Devon, designed small underwater “potlights” to help protect fish stocks by replacing the need to use fish to bait crab and lobster pots."
55,science,Chemists skew the odds to prevent cancer,"The path to cancer prevention is long and arduous for legions of researchers, but new work by Rice University scientists shows that there may be shortcuts. Rice chemist Anatoly Kolomeisky, lead author and postdoctoral researcher Hamid Teimouri and research assistant Cade Spaulding are developing a theoretical framework to explain how cancers caused by more than one genetic mutation can be more easily identified and perhaps stopped."
56,science,Fossilized tooth proves extinct Denisovans lived in southeast Asia,"May 17 (UPI) -- A fossilized tooth dug from a mountain cave in northern Laos is the first evidence to show the extinct human species, the Denisovans, lived in southeast Asia. Scientists published their findings Tuesday in the journal Nature Communications and said the large ancient molar, found in Cobra Cave, appears to be from a young Denisovan girl who died between 164,000 and 131,000 years ago."
57,science,Japanese Study Suggests That Cats Can Remember Each Other’s Names,"Cats may appear distant and act as though they are on a different level of presence over poor mortal, however, cats seem to be more ubiquitous than humans realize. Researchers have determined that cats form strong bonds with living creatures in current history. These intelligent organisms might converse with us, and they could potentially follow human motions while humans are not present."
58,science,Officials say more areas of US may see mask recommendations,"WASHINGTON, D.C. (AP) — The COVID-19 pandemic could get worse in the U.S. in the weeks ahead, officials said Wednesday, and more people could be advised to again wear masks indoors. Increasing numbers of COVID-19 infections and hospitalizations are putting more of the country under guidelines issued by the..."
59,science,Scientists see signs of traumatic brain injury in headbutting muskox,Scientists at the Icahn School of Medicine at Mount Sinai saw for the first time hallmarks of concussions and other head trauma in the brains of deceased headbutting animals—muskoxen and bighorn sheep. The results published in the journal Acta Neuropathologica may contradict the commonly-held belief that ramming animals do not suffer brain injuries and support the notion that studies on animals with brains evolutionarily similar to those of humans may help researchers understand and reduce traumatic brain injuries.
60,science,This Green Sea Turtle Named Harbor Is Adorable and Is Getting a Second Chance,"At Pittsburgh's PPG Aquarium, this 8-year-old turtle is getting a second chance."
61,science,"Stone Age Hominids: Unearthed Fossil Tooth in Laos Cave Possibly from a Denisovan Girl 160,000 Years Ago","Stone age hominids called Denisovans have long been speculated to be close Neanderthal relatives. With a new study's discovery of a possible Denisovan girl's fossil tooth in Laos, scientists may soon confirm that ancient humans lived as well in Southeast Asia hundreds of thousands of years ago. The ground-breaking finding..."
62,science,Amazing Up Close Whale Footage ,Follow us for more amazing content also if you don't mind please like and share this video. 
63,science,The laws of physics do not prohibit counterfactual communication,"It has been conjectured that counterfactual communication is impossible, even for post-selected quantum particles. We strongly challenge this by proposing precisely such a counterfactual scheme where-unambiguously-none of Alice's photons that correctly contribute to her information about Bob's message have been to Bob. We demonstrate counterfactuality experimentally by means of weak measurements, and conceptually using consistent histories-thus simultaneously satisfying both criteria without loopholes. Importantly, the fidelity of Alice learning Bob's bit can be made arbitrarily close to unity."
64,science,Researchers Make Breakthrough Discovery That Might Help Reverse Memory Loss,"A new study on elderly mice might provide a new way forward, something that could target dementia and take steps in correcting it. Researchers from Stanford University have made a breakthrough discovery regarding memory loss. They discovered it was possible to reverse memory loss in mice, animals that have a similar genetic makeup to humans. If all works well, these results could translate to humans and provide alternate ways of treating the condition."
65,science,Prehistoric fossil in Peru sheds light on marine origin of crocodiles,"LIMA, May 17 (Reuters) - The discovery of a prehistoric crocodile fossil in Peru from around 7 million years ago has given paleontologists more clues as to how modern crocodiles, all freshwater creatures in the Andean country, first came to land from the sea. According to a Peruvian research team..."
66,science,Dragonhunters are a Rare Species Found in Indiana,"If you have never heard of a Dragonhunter, you're not alone. Before this morning, when my friend tagged me in a comment on Facebook, I had never heard of one either and despite the scary-looking creature in the photo my friend was drawing my attention to, it turns out it isn't quite so scary after all - at least not for humans."
67,science,"Colorless ‘rainbow’ over Alaska park is actually another phenomenon, rangers say",It might look like a rainbow — but park rangers said that’s not exactly it.
68,science,Type-I interferon stops immune system from 'going rogue' during viral infections,"McMaster University researchers have found not only how some viral infections cause severe tissue damage, but also how to reduce that damage. They have discovered how Type I interferon (IFN) stops the immune system from ""going rogue"" and attacking the body's own tissues when fighting viral infections, including COVID-19. Their..."
69,science,10 Amazing Facts About Black Bears!,This is 10 amazing facts about Black Bears!
70,science,Waterfall in Southern Kentucky is One of Only Two Places in the World to Regularly See a Moonbow,"You have very likely seen a rainbow before. Heck, I just recently saw a full double rainbow on a recent trip to Illinois, but what about a moonbow? If you're thinking to yourself, ""What on Earth is a moonbow?"" you're not alone but there is a place in Kentucky where you can see one."
71,science,Newly Identified Ancient Chinese Incense Ingredients Reveals Distance Of Early Trade Routes,"Incense used at ancient China's largest Buddhist temple, the Famen Royal Temple, has been determined to be composed of mixtures of Elemi resin, agarwood, and frankincense. All are native to regions thousands of kilometers away, and the find confirms the importance of incense to the creation of trade routes to and from China."
72,science,"Seafloor animal cued to settle, transformed by a bacterial compound","Most bottom-dwelling marine invertebrate animals, such as sponges, corals, worms and oysters, produce tiny larvae that swim in the ocean prior to attaching to the seafloor and transforming into juveniles. A new study published in the Proceedings of the National Academy of Sciences (PNAS) and led by University of Hawai'i (UH) at Mānoa researchers revealed that a large, complex molecule, called lipopolysaccharide, produced by bacteria is responsible for inducing larval marine tubeworms, Hydroides elegans, to settle to the seafloor and begin the complex processes of metamorphosis."
73,science,ROV observations reveal infection dynamics of gill parasites in midwater cephalopods,"Gill parasites of coleoid cephalopods are frequently observed during remotely operated vehicle (ROV) dives in the Monterey Submarine Canyon. However, little knowledge exists on the identity of the parasite species or their effects on the cephalopod community. With the help of ROV-collected specimens and in situ footage from the past 27Â years, we report on their identity, prevalence and potential infection strategy. Gill parasites were genetically and morphologically identified from collected specimens of Chiroteuthis calyx, Vampyroteuthis infernalis and Gonatus spp. In situ prevalence was estimated from video footage for C. calyx, Galiteuthis spp., Taonius spp. and Japetella diaphana, enabled by their transparent mantle tissue. The most common parasite was identified as Hochbergia cf. moroteuthensis, a protist of unresolved taxonomic ranking. We provide the first molecular data for this parasite and show a sister group relationship to the dinoflagellate genus Oodinium. Hochbergia cf. moroteuthensis was most commonly observed in adult individuals of all species and was sighted year round over the analyzed time period. In situ prevalence was highest in C. calyx (75%), followed by Galiteuthis spp. (29%), Taonius spp. (27%) and J. diaphana (7%). A second parasite, not seen on the in situ footage, but occurring within the gills of Gonatus berryi and Vampyroteuthis infernalis, could not be found in the literature or be identified through DNA barcoding. The need for further investigation is highlighted, making this study a starting point for unravelling ecological implications of the cephalopod-gill-parasite system in deep pelagic waters."
74,science,Got Milk: Bronze Age Population Soared Thanks to Livestock,Got Milk: Bronze Age Population Soared Thanks To Livestock
75,science,Surprise Litter of Rare Red Wolves Born at the Woodlands Nature Station,"A surprise litter of endangered red wolf puppies were born at the Woodlands Nature Station in Land Between the Lakes National Recreation Area on April 26, 2022. Golden Pond, KY- On April 26, 2022, an unexpected litter of critically endangered American red wolves were born at the Woodlands Nature Station in Land Between the Lakes National Recreation Area. Once prevalent throughout the southern United States, red wolves are now the most endangered canine in the world and are only found in captivity and eastern North Carolina. The Woodlands Nature Station is home to the only captive breeding pair in Kentucky and has been involved with the Red Wolf Recovery Program since 1991."
76,science,"A new drug could solve the problem of cataracts, without surgery","Researchers at the Anglia Ruskin University (ARU) in the U.K. have made significant progress in treating cataracts using a drug compound, paving the way for new treatment methods, a university press release said. A cataract is a medical condition where the eye's lens becomes clouded over some time and affects..."
77,science,The Amazing Amount Of Meat Eaten On The Lewis And Clark Expedition,"The Meriwether Lewis and William Clark expedition set out in 1804 to explore and chart new areas west of the Mississippi River recently bought by the United States as part of the Louisiana Purchase during Thomas Jefferson's presidency. It was an exhausting, two-year journey spanning more than 8,000 miles that necessitated a tremendous amount of preparation and planning (via History.com). If the secret history of breakfast was intriguing, this case is so tenfold."
78,science,Could Earth exist without oceans?,"Almost 97% of Earth’s total water is in the five oceans. It’s one of the most important substances in the universe, necessary to support all life that we know of. Withoutwater, a human will die within three days. But what if that life source didn’t exist on our planet?"
79,science,New material can 'capture toxic pollutants from air',"Researchers at University of Limerick have developed a new material that has the ability to capture toxic chemicals from the air. The material is capable of capturing trace amounts of benzene, a toxic pollutant, from the air and crucially use less energy than existing materials to do so, according to the researchers."
80,science,830 million-year-old organisms found locked in ancient crystals could be resurrected,"Salt crystals from Central Australia hold ancient microorganisms that became trapped 830 million years ago, new research finds. And there's a chance that some of the microorganisms might still be alive. The single-celled organisms are locked in tiny fluid pockets — smaller than the width of a human hair —..."
81,science,Why We Can't Actually See A Black Hole,"We now have definitive proof that black holes exist, even though we can't see them -- and ironically, that proof comes in the form of photographs."
82,science,From the archives: Inside the tantalizing quest to sense gravity waves,"
                    “The tantalizing quest for gravity waves” by Arthur Fisher appeared in the April 1981 issue of Popular Science. Popular ScienceIn the April 1981 issue of Popular Science, we explored the many initiatives and techniques used in the exciting hunt for sensing gravity waves, then out of reach."
83,science,"Using CAR T-cell therapy, scientists seek cure for cancer at the molecular level","In the fight against cancer, a new tool has emerged that's shifted the treatment landscape. CAR T-cell therapy, first approved for clinical use in 2017, uses a patient's own re-engineered immune cells to attack cancer. It has proven to be particularly effective against certain types of lymphoma. Its success represents..."
84,science,Towards a microwave single-photon counter for searching axions,"The major task of detecting axions or axion-like particles has two challenges. On the one hand, the ultimate sensitivity is required, down to the energy of a single microwave photon of the yoctojoule range. On the other hand, since the detected events are supposed to be rare, the dark count rate of the detector must be extremely low. We show that this trade-off can be approached due to the peculiar switching dynamics of an underdamped Josephson junction in the phase diffusion regime. The detection of a few photons' energy at 10""‰GHz with dark count time above 10""‰s and the efficiency close to unity was demonstrated. Further enhancements require a detailed investigation of the junction switching dynamics."
