,categories,headers,contents
10,business,"Siemens to leave Russia due to Ukraine war, take hefty charge","ZURICH, May 12 (Reuters) - Siemens (SIEGn.DE) will quit the Russian market due to the war in Ukraine, it said on Thursday, taking a 600 million euro ($630 million) hit to its business during the second quarter, with more costs to come. The German industrial and technology group became the..."
11,business,"Twitter fires two executives, adding to Elon Musk buyout turmoil","In the latest sign of turmoil inside Twitter amid Elon Musk's planned buyout of the company, the company has fired two senior executives. A Twitter general manager, Kayvon Beykpour, is leaving after seven years. In a series of tweets Thursday, Beykpour said that CEO Parag Agrawal ""asked me to leave..."
12,business,German industrial giant Siemens is leaving Russia after nearly 170 years,The company first arrived in Russia in 1851 to deliver devices for a major telegraph line. It primarily does maintenance work on high-speed trains these days — though it's now winding down operations.
13,business,Twitter's market cap has dropped to $9 billion below Musk's purchase price as concerns about deal emerge,"Twitter shares have fallen to about $46, well below Elon Musk's purchase price of $54.20. The sell-off has created a $9 billion gap between where Twitter is valued and how much Musk agreed to pay. Analysts say regulatory concerns are among the issues scaring some investors away. As Elon Musk..."
14,business,Biden speaks about lowering food prices amid near-record inflation levels,President Biden addressed his plan to help boost food production and lower food costs on a visit to a farm in Illinois. CBS News senior White House and political correspondent Ed O'Keefe joins CBS News' Tanya Rivero and Mola Lenghi with more on the president's speech and his plan to fight inflation.
15,business,"Carvana fires 2,500 workers, some via Zoom: ""It was so disrespectful""","Carvana, blaming a ""recession"" in auto sales, said it is cutting 2,500 jobs and informed some workers of the layoffs via Zoom. The online car retailer also sent an email to workers from CEO Ernie Garcia III that said most of the cuts would be in the company's operations division."
16,business,"Top Twitter execs, including heads of revenue and consumer products, are out following Musk deal","A Twitter spokesperson said its VP of Consumer Products Jay Sullivan will now become the new GM of Bluebird and interim GM of Goldbird. In addition, the company confirmed it’s undergoing a hiring freeze — which is not uncommon following M&A deals. “Effective this week, we are pausing..."
17,business,"Siemens exits Russia, saying ""we condemn"" attack on Ukraine","German engineering giant Siemens is exiting Russia, joining the long list of companies that have severed ties with the country because of its war in Ukraine. The move will cost the company, known for making home appliances and medical devices, more than $630 million, the company disclosed Thursday in a quarterly earnings report."
18,business,U.S. judge says Musk recklessly tweeted that 'funding secured' for taking Tesla private,"SAN FRANCISCO, May 10 (Reuters) - A U.S. judge has determined that Elon Musk's 2018 tweets that funding had been secured to take electric car maker Tesla private was inaccurate and reckless, saying ""there was nothing concrete"" about financing from Saudi Arabia's sovereign wealth fund at that time. San Francisco-based..."
19,business,Twitter CEO Fires Two Top Execs Amid Hiring Freeze; SEC Said To Be Probing Elon Musk Share Purchases,"Click here to read the full article. Twitter CEO Parag Agrawal has cut loose two top executives and announced a hiring freeze ahead of the company’s acquisition by Elon Musk, whose share purchases are reportedly being investigated by the SEC.
Consumer product chief Kayvon Beykpour tweeted today that “Parag asked me to leave after letting me know that he wants to take the team in a different direction.”
“It’s not how and when I imagined leaving Twitter, and this wasn’t my decision.”

The truth is that this isn’t how and when I imagined leaving Twitter, and this wasn’t my decision. Parag asked me..."
20,business,Sen. Kennedy: Biden needs to stop being a 'chump' and fire all the 'wokers' who caused inflation,"Sen. John Kennedy, R-La., roasted President Biden on ""America Reports"" Wednesday for ""insulting"" the American people by blaming inflation on Russian President Putin and greedy corporations instead of the ""wokers"" in his White House. DAVID ASMAN TORCHES BIDEN'S INFLATION PLAN: CHANNEL GEORGE COSTANZA AND 'DO EXACTLY THE OPPOSITE'. SEN. JOHN..."
21,business,Elon Musk is looking to finance Twitter acquisition without loans backed by Tesla shares as price falls,"Elon Musk is reportedly looking to secure more equity for the acquisition of Twitter in order to proceed without billions of dollars worth of loans back by Tesla shares. It comes as Tesla’s share price has fallen to significantly. Last month, Twitter’s board officially accepted Elon Musk’s acquisition offer...."
22,business,Dow pares losses after 500-point plunge on fears of prolonged inflation,"Stocks ended a whipsaw session lower as worries that inflation, while it might have peaked, will remain at elevated levels and could provoke increasingly aggressive policy tightening from the Federal Reserve.

The Dow plunged more than 500 points in late afternoon trading before recovering as all three major stock indexes seesawed before settling into a steep sell-off. The S&P 500 was within striking distance of the closing level that would confirm it entered a bear market after reaching its all-time high on Jan. 3.

“At the end of the day, investor sentiment is not easy to gauge,” said Chuck Carlson, chief executive..."
23,business,AP roasted for tweet criticizing Elon Musk over ‘freedom of speech’,"The Associated Press is being roasted on Twitter after a post linking to a story about Elon Musk noted that he has used the site to hit out at critics despite invoking “free speech” as a key reason for acquiring the social media giant.

“Elon Musk boasts that he’s acquiring Twitter to defend freedom of speech,” the AP wrote in its tweet.

“But he has long used the platform to attack those who disagree with him.”

Reactions to the tweet by AP were furious and scathing, with critics pointing out that speaking up and arguing with opponents is fundamental to the First Amendment...."
24,business,‘Took economy ready to soar and drove it into the ground​’: GOP hammers Biden on inflation,"Republicans pummeled President Biden and his team for their economic policies Wednesday as new​ figures showed that the rate of inflation was still running at a 40-year high despite cooling slightly to 8.3% in April.​

“​This all-Democrat government has managed a unique kind of economic turnaround. They took an economy that was ready to soar last January, turned it around, and drove it into the ground​,” Senate Minority Leader Mitch McConnell (R-Ky.) said on Twitter about the inflation numbers. ​

His remark was also a clear dig at Biden’s comments a day earlier in which he once again tried to claim Democrats..."
25,business,Here’s the memo Twitter CEO Parag Agrawal sent about firing execs and a hiring freeze,"On Thursday, Twitter CEO Parag Agrawal announced a number of big shakeups within the company in an email to staff, including firing consumer product leader Kayvon Beykpour and head of revenue product Bruce Falck. The company is pausing most hiring and pulling back on spending in most areas, though it’s not currently planning any layoffs."
26,business,Wall Street giant’s move to Nashville saves $80M a year — but some workers feel lost,"Wall Street giant AllianceBernstein, which moved its headquarters from New York City to Nashville four years ago, is reaping massive savings from the relocation — but some employees aren’t thrilled, according to a report. 

The investment behemoth, with $685 billion under management, has moved over 1,000 jobs to the Tennessee capital — also known as the “bachelorette capital of the world” — anticipating a savings of $80 million in overhead and operational costs by 2025, according to a Bloomberg reported on Thursday.

AllianceBernstein’s stock has surged since the May 2018 announcement — up 113% compared with the S&P 500 which is..."
27,business,Kudlow: We are in the midst of an emergency inflation crisis,"You would think with yesterday's CPI rising 8.3%, with a 30% jump in energy, and today's PPI rising 11%, with a 40% rise in energy, that Biden administration policymakers would support more oil and gas supplies. Right? No. You would be wrong. Instead, the administration canceled one of the most..."
28,business,"Gasoline, diesel prices rise to another record amid rampant inflation","Prices at the pump are at a record high. The national average for a gallon of gasoline hit $4.418 on Thursday, according to AAA. Retail diesel prices are also at an all-time high. Retail diesel and gasoline prices climbed to another record high Thursday, as rampant inflation sends costs across..."
29,business,"Jack Dorsey won’t help Elon Musk run Twitter: ‘Nah, I’ll never be CEO again’","Jack Dorsey is shutting the door on the possibility that he will return as CEO of Twitter once Tesla boss Elon Musk completes his $44 billion takeover.

“Nah, I’ll never be CEO again,” Dorsey tweeted on Wednesday in response to a comment from YouTuber Charles Wieand, who predicted that Musk would “just ask @jack to be CEO of Twitter.”

Other Twitter users lobbied Dorsey, a co-founder of the social-networking giant whose has expressed his support for Musk’s acquisition of the company, to reconsider, but the eccentric executive replied: “Nah, it’s time to roll the dice again.”

When a Twitter user asked Dorsey who..."
30,business,Worried About Inflation? Buy These 2 High-Yielding Dividend Stocks,These stocks are worth hanging onto beyond just this year.
31,business,Moderna's new CFO abruptly resigns after 2 days,"Just two days after officially stepping into the role, Moderna's new chief financial officer, Jorge Gomez, is leaving the company. Wednesday's announcement comes after Gomez's former employer, Dentsply Sirona Inc., disclosed an ongoing internal investigation related to financial reporting. His departure from Moderna is effective immediately. The investigation is focused..."
32,business,Finnish utility Fortum to quit Russia,"COPENHAGEN, May 12 (Reuters) - Finland's Fortum (FORTUM.HE) will exit Russia and is looking for a buyer for its assets there, the utility said on Thursday, as the country flagged an application to join NATO in a move that drew an angry response from the Kremlin. Fortum, which is majority..."
33,business,Biden's inflated argument,"STICKING TO THE SCRIPT — The Biden administration has an inflation message and they’re sticking to it: Sorry, but it’s not our fault. President Joe Biden on Tuesday, in remarks at the White House ahead of today’s latest Consumer Price Index report, reiterated that inflation is a global phenomenon, driven primarily by the pandemic, which shut down the global economy and threw supply chains out of whack, and by the war in Ukraine, which sent commodity prices soaring in March and April."
34,business,"Jack Dorsey says 'nah' to being Twitter CEO again after Elon Musk's buyout, says the company doesn't need one","When Twitter users asked Jack Dorsey to helm the company again, he said, ""Nah, I'll never be CEO again."""
35,business,"Founder Who Bragged About Phony ‘Made in USA’ Labels Fined $200,000","Click here to read the full article. Utah-based Lions Not Sheep promoted its China-made apparel as the “BEST DAMN AMERICAN MADE GEAR ON THE PLANET.”
This content is for Limited, SJ Promo- 40% off, Annual, SJ Promo 50% off, $2/ Week, $3 / Week, SJ Promo- 25% off, $15 a Month and SJ Test 1 members only. You can read up to five free articles each month with a Limited Level Subscription. Please visit the site and log in, or subscribe to read.
More from Sourcing JournalWhy Retail Expert Revised That 80,000-Store-Closure OutlookFashion Nova Banished Bad Reviews, Class-Action Lawsuit ClaimsKohl's, Walmart Face Largest-Ever FTC Civic Penalty for Bogus Bamboo MarketingBest of Sourcing JournalDTC Explainer: Everything You Need to Know about Direct-to-ConsumerTariffs and Their Place in the American EconomyThe AEPC: Learning More About India’s Apparel Export Promotion Council"
36,business,The maker of Marlboro cigarettes is betting big on nicotine pouches placed under your upper lip,Marlboro-maker Philip Morris International confirmed Wednesday a $16 billion bid to buy rival Swedish Match as part of its accelerated push into smoke-free tobacco alternatives. Swedish Match was trading at a 32% premium Wednesday since talks between the two companies were first announced Friday. It is the latest move Philip...
37,business,Twitter freezing hiring and cutting costs as execs depart,"Twitter is pausing most hiring this week as two executives are leaving the company, a spokesperson confirmed on Thursday. The news comes as billionaire Elon Musk seeks to complete his $44 billion deal to buy the company and take it private. Twitter said it will pull back on non-labor costs."
38,business,"Biden's dilemma on inflation: Blaming the Republicans isn't a winning strategy, analysts say","Democrats, not Republicans, are in charge in Washington. But Joe Biden faults the GOP for failing to have a plan to ease Americans' pain from inflation."
39,business,Food banks under pressure amid high inflation and rising costs,"As Americans deal with high inflation and rising costs of goods, many are turning to food banks to supplement their shelves. Libby Campbell, chief executive officer of the West Texas Food Bank, joins ""CBS News Mornings"" to discuss."
40,business,"Twitter CEO pushes out top execs, freezes hiring","Twitter is shaking up its top leadership. The first move came as consumer product leader Kayvon Beykpour announced on Twitter that current CEO Parag Agrawal “asked me to leave after letting me know that he wants to take the team in a different direction.”. Bruce Falck, the general manager..."
41,business,Disney Board Has Given No Indication of Firing CEO Bob Chapek But Insiders Say There Are Many Replacement Candidates,"CEO of The Walt Disney Company Bob Chapek continues to make mistakes and disappoint fans, fueling speculation that he may be removed from his position. Business Insider spoke to ten insiders — including Disney executives, consultants, and board governance experts — about Chapek. “At the highest levels of..."
42,business,"Elon Musk has Highest CEO Compensation Package Ever, See 12 Facts About the CEO pining for Twitter","The founder of Tesla, SpaceX and SolarCity has big plans for Twitter."
43,business,Pain of inflation hits home for millions of Americans,"The rate of inflation rose 8.3% in April compared to a year ago, leaving millions of Americans still struggling with the high cost of living. NBC’s Tom Costello reports for TODAY on how this poses a serious threat to President Joe Biden and Democrats in the midterm elections.May 12, 2022."
44,business,"'Outnumbered' rips White House inaction amid inflation, baby formula shortage: 'Incompetence on clear display'","""Outnumbered"" panelists criticized President Biden Thursday for remaining silent as American families scramble to secure food for young children amid a nationwide baby formula shortage. Incoming White House press secretary Karine Jean-Pierre said Wednesday that the issue is a ""top priority"" for the administration despite not knowing who the point..."
45,business,Nissan Becomes Profitable Again,"The last few years have certainly been interesting for Nissan. After clawing its way back from financial disaster in the early 2000s, the company endured one of the most high-profile and scandal-ridden management shakeups in automotive history by 2018. It also became desperately unprofitable while incurring negative growth, with the remaining leadership deploying an aggressive restructuring plan designed to help get the business back on track."
46,business,Elon Musk criticizes pitch by 'disinformation czar' to allow verified Twitter accounts to edit others' tweets,"The head of the Biden administration's new Disinformation Governance Board pitched the idea of allowing verified accounts to ""edit"" Twitter and add context to others' tweets, roiling Tesla CEO Elon Musk, whose $44 billion bid for the social media platform was accepted last month. ""Verified people can essentially start to..."
47,business,"Twitter to pause most hiring, executives fired ahead of Elon Musk's arrival","TWTR TWITTER INC. 46.09 -1.17 -2.48%. In addition, Twitter's general manager of the consumer product division, Kayvon Beykpour, and revenue product lead, Bruce Falk, will both depart the company after being asked to leave by CEO Parag Agrawal. Beykpour, who has worked at Twitter for over seven years and is..."
48,business,Twitter ousts two key leaders in wake of the Musk deal,"In the wake of Elon Musk's deal to acquire Twitter, two pivotal company leaders are leaving and Twitter is hitting the brakes on hiring and some spending, according to a memo obtained by The New York Times. Kayvon Beykpour, who oversees Twitter's consumer division, was fired from the company. Jay..."
49,business,"The SEC is Investigating Elon Musk Over His Late Disclosure That He Had Purchased Twitter Stock, a Report Says",After buying up more than 5% of Twitter stock Musk should have filed a disclosure on March 24.
50,business,Inflating animals: 7 incredible creatures that blow up like balloons,"Zoologist Jules Howard takes a closer look at how and why species from all walks of life have evolved this bizarre ability. Inflation is a useful tool in nature, allowing animals to project sounds, scare off predators or even attract a mate. Let’s bring on the bloat!. Painted tree..."
51,business,Mattel debuts first Barbie with hearing aids,"Mattel, maker of Barbie, has unveiled its first doll that uses hearing aids so that more children can ""see themselves reflected in the product,"" the company said in a statement Wednesday. The doll is part of the toy company's diverse 2022 Fashionistas line, and will be available to the public..."
52,business,Mattel's latest lineup of diverse dolls includes a Barbie with hearing aids,Mattel has revealed its 2022 lineup of its Barbie Fashionista dolls that includes its first doll with visible behind-the-ear hearing aids.
53,business,Dr. Oz torches Biden’s policies: Inflation’s ‘number one driver’ is energy prices,"Pennsylvania Republican Senate candidate Dr. Mehmet Oz joined ""Varney & Co.,"" Thursday, arguing that energy prices are the ""number one driver"" of inflation as he slammed Biden’s economic policies. DR. MEHMET OZ: Washington keeps getting it wrong. Part of the reason that I'm leading in the Senate campaign here..."
54,business,"Wall Street whipsaws, S&P closes lower on worries of prolonged inflation","NEW YORK, May 12 (Reuters) - U.S. stocks ended a whipsaw session slightly lower on Thursday, as investors juggled signs of peaking inflation with fears that it could remain elevated, prompting ever more aggressive tightening from the Federal Reserve. All three major U.S. stock indexes seesawed and the S&P 500..."
55,business,Biden economic adviser claims inflation is part of the 'effective strategy against the pandemic',"Ahead of the latest inflation reports, an economic adviser to President Biden claimed Tuesday that rising prices mostly represented the president's efforts against the pandemic. Appearing on CNN’s ""New Day,"" Cecilia Rouse fielded questions from host Brianna Keilar about economists and Democrat politicians blaming the record inflation levels on Biden’s..."
56,business,Wholesale inflation rose 11% in April as producer prices keep accelerating,"Producer prices at the wholesale level rose 11% over the past year and 0.5% in April alone, the Bureau of Labor Statistics reported Thursday. Weekly jobless claims were little changed, but continuing claims fell to their lowest level since January 1970. Prices at the wholesale level accelerated further in April,..."
57,business,"Netflix Updates Corporate Culture Memo, Adding Anti-Censorship Section and a Vow to ‘Spend Our Members’ Money Wisely’ (EXCLUSIVE)","Click here to read the full article. Netflix loves to tout its culture of avoiding rules and minimizing corporate red tape. But of course, the company does have operating guidelines, famously detailed in the Netflix Culture document posted on its website. Co-founder Reed Hastings even wrote a 2020 book elaborating on the principles, titled “No Rules Rules: Netflix and the Culture of Reinvention.”
Now Netflix is publishing an update to its corporate culture memo for the first time in nearly five years, a copy of which Variety obtained exclusively ahead of its release Thursday. The last major update was in 2017,..."
58,business,"Powell says Fed will fix inflation, calls price stability 'bedrock' of economy","WASHINGTON, May 12 (Reuters) - Calling stable prices the ""bedrock"" of the economy, Federal Reserve Chair Jerome Powell said on Thursday the U.S. central bank's battle to control inflation would ""include some pain"" as the impact of higher interest rates is felt, but that the worse outcome would be for prices to continue speeding ahead."
59,business,Shell sells Russian retail business to Lukoil,"May 12 (Reuters) - Russia's second-largest oil producer Lukoil (LKOH.MM) will buy Shell's (SHEL.L) Russian retail and lubricants businesses, the companies said on Thursday, as the British oil major moves ahead with its exit from the country following its Ukraine invasion. The deal includes 411 retail stations, mainly located in..."
60,business,Inflation gave most Americans a 2.6% wage cut in April,"The tightest labor market in decades is fueling rapid wage growth for millions of Americans, but sky-high inflation is quickly eroding those gains. The Labor Department reported on Wednesday that average hourly earnings for all employees actually declined 2.6% in April from the same month a year ago when factoring in the impact of rising consumer prices. On a monthly basis, average hourly earnings dropped 0.1% in March, when accounting for the inflation spike."
61,business,"As Rust's Production Company Disputes Responsibility For On-Set Death, Alec Baldwin Set Up A New Production Company","With Rust’s on-set death of cinematographer Halyna Hutchins continuing to be arbitrated, developments with the cast and production company are moving forward as well. Production company Rust Movie Productions LLC is contesting the maximum fines that were leveled in a recent court decision, as well as claims of its responsibility for this untimely death. Meanwhile, actor Alec Baldwin is setting up shop with a new company of his own, and with another upcoming movie in the works as well."
62,business,Nornickel is first Russian firm to get OK to keep listing abroad,"(Reuters) - Metals giant Nornickel has become the first Russian company to be granted permission by a government commission to keep its listing abroad - for one year for now. Nornickel, the world’s largest producer of palladium and refined nickel, and other large Russia-registered firms have sought government approval to keep their depositary receipts traded on foreign bourses."
63,business,"Elon Musk reveals 5 coming changes to Twitter, to investors. ","Mr. Elon Musk has been issuing notice on about his intentions to acquire Twitter and take it private. Previously, Musk found himself subjected to a Security Exchange Commission (SEC) over a Twitter post planning to take Tesla private, in 2018."
64,business,Apple Is No Longer The World's Most Valuable Company,"Apple has been dethroned from its position as the world’s most valuable company by fossil fuel giant Saudi Aramco amid surging oil prices driving up shares and the broader sell-off of technology stocks. The Saudi Arabian oil and gas company’s market capitalization on Wednesday was $2.426 trillion, eclipsing Apple's..."
65,business,Powell says he can't guarantee a 'soft landing' as the Fed looks to control inflation,"Fed Chairman Jerome Powell cautioned Thursday that getting inflation under control won't be easy. ""Nonetheless, we think there are pathways ... for us to get there,"" he said in an interview with Marketplace published Thursday. Federal Reserve Chairman Jerome Powell warned Thursday that getting inflation under control could cause some..."
66,business,Mark Zuckerberg shows off what Meta's next headset can do,"CEO Mark Zuckerberg has provided a first proper look at the company's next mixed-reality headset, , in action. The ""high-end headset"" is scheduled for release later this year and it will support a new augmented reality experience called The World Beyond. We see Zuckerberg playing with and petting a virtual..."
67,business,Inflation Myth Busting: How Expensive is Wyoming?,"No matter where you go you can hear folks complaining about rising prices. $100 spent at the grocery store does not fill the cart like it used to. In fact, there is a lot of empty space in that cart. The bad news is that, while prices are skyrocketing everywhere,..."
68,business,CEO Bob Chapek Thanks Cast Members For Successful Second Quarter of 2022,"CEO of The Walt Disney Company Bob Chapek sent a memo to Cast Members after yesterday’s earning call congratulating and thanking them for a successful second quarter of 2022. The company made $19.2 billion in revenue, with $6.7 billion coming directly from Disney Parks. The memo addresses the six..."
69,business,Twitter's CEO fires top product exec as company cuts costs,"There's a new shakeup happening at the top of Twitter. CEO Parag Agrawal has fired the company’s general manager of consumer products Kayvon Beykpour in order to ""take the team in a different direction."" Bruce Falck, the company’s general manager for revenue, is also leaving, the company confirmed. Beykpour, who had been with the company for seven years, was on the paternity leave at the time."
70,business,Tesla Rival Says it Will Build $30K Electric SUV in Ohio,One of the biggest stories in the EV world continues to be if Lordstown Motors (RIDE) - Get Lordstown Motors Corp. Class A Report agreement to sell its Ohio manufacturing to Taiwan-based Foxconn (FXCOF) will go through. The 6.2-million-square-foot manufacturing facility had previously belonged to General Motors (GM) - Get...
71,business,Apple reportedly gives retail managers anti-union scripts,"Apple has been coaching retail store managers on how to try and talk employees out of unionizing, according to Vice. The report says the company has sent around a document full of talking points like “an outside union that doesn’t know Apple” or its culture, or “most union contracts give preference based on seniority.” The document also encourages store leaders to “touch base” with employees about potential union activity."
72,business,Xbox Game Pass and Hulu Announce Free Trial Promotion,"Hulu subscribers interested in checking out Xbox Game Pass will soon be able to do so for free. The two companies announced a partnership deal today that would allow Hulu subscribers to get three months of Game Pass for PC for free. The offer is only available to eligible Hulu subscribers, which means those ""in good standing"" that have not yet subscribed to Game Pass. The offer is available starting today, and subscribers will be able to sign-up for the promotion through July 23rd. The Xbox Game Pass trial is part of Hulu's ""Friends with Benefits"" initiative, which grants certain perks to subscribers."
73,business,Foxconn Officially Buys Lordstown Assembly,"Best known for manufacturing small electronic devices for companies around the world, Foxconn will soon be branching out to assemble automobiles in Ohio. On Wednesday, the Taiwanese Hon Hai Precision Industry Co. (traded as Foxconn) closed on a deal with Lordstown Motors to purchase a 6.2 million-square-foot plant that used to belong to General Motors."
74,business,Two-thirds of Americans live paycheck to paycheck as inflation continues to climb,"The surging cost of living has strained household finances nearly across the board. With inflation still near 40-year highs, close to two-thirds of Americans are living paycheck to paycheck, according to one report. Inflation is showing no signs of slowing down, making it harder for workers to make ends meet."
75,business,Moderna CFO leaves within a day as former employer launches probe,Moderna said on Wednesday its Chief Financial Officer Jorge Gomez departed within a day of taking charge after his former employer Dentsply Sirona disclosed an internal probe related to financial reporting. Gomez's appointment was announced in April and came into effect on Monday. Moderna said on Wednesday its Chief Financial...
76,business,Twitter Pushes Out Two Execs Ahead Of Elon Musk Deal Close,"Twitter has let go of general manager Kayvon Beykpour and Bruce Falck, the Twitter’s revenue product lead, ahead of the company’s possible acquisition by Elon Musk. 
Beykpour, who joined Twitter through the 2015 acquisition of his company, Periscope, said the decision came about as Parag Agrawal, chief executive of Twitter, was looking for new leadership. More from The Hollywood ReporterElon Musk Says He'd Allow Trump Back on Twitter, Get Rid of Permanent BansElon Musk Secures $7.14B in New Financing for Twitter Deal, Holds Talks to Keep Jack Dorsey on Board as InvestorAmid Elon Musk Takeover Effort, Twitter Pitches New Content Partnerships
“The truth..."
77,business,RedBox Acquired By Surprising Company,"Chicken Soup for the Soul Entertainment has struck a deal to acquire Redbox, which has more than 30,000 video rental kiosks around the U.S., for $375 million. The deal will be an all-stock transaction, which adds Redbox to Chicken Soup For the Soul's video portfolio, which already includes the ad-supported video streaming platform Crackle+. Given that there are four times as many Redbox kiosks as there were Blockbuster Video stores at the company's peak, it goes without saying that this acquisition immediately makes Chicken Soup for the Soul one of the biggest players in the home entertainment space. There are also 40 million Redbox Perks users -- a subscription service that offers free one-night rentals and other services."
78,business,Foxconn to build Fisker PEAR EV at former Lordstown Motors plant in Ohio,"Production of the PEAR, an acronym for “Personal Electric Automotive Revolution,” is slated to begin in 2024, eventually ramping up to 250,000 units annually. The announcement came hours after battery-electric truck company Lordstown completed a crucial $230 million deal to sell Foxconn the former GM Assembly Plant. The..."
79,business,California's minimum wage projected to rise to $15.50 under inflation trigger,"LOS ANGELES, May 12 (Reuters) - California's minimum wage will rise to $15.50 an hour for workers at all businesses, large and small, on Jan. 1, 2023, under an automatic inflation trigger built into state law and never previously activated, the governor's office projected on Thursday. The announcement came a..."
80,business,Proton's CEO Wanted to Fight Dictatorships. Now He's Fighting Big Tech Too,"Andy Yen stands at a panoramic window in his headquarters in Switzerland, surveying what on a clearer day would be a beautiful view. Ahead on the horizon, the Alps are shrouded in gray rain clouds. So Yen points down instead, at Proton’s neighbors in this nondescript business park near Geneva: several wristwatch companies and a dairy factory."
81,business,"Twitter CEO says two leaders to depart, hiring paused amid Musk takeover","(Reuters) -Two senior Twitter leaders who oversee the consumer and revenue divisions will depart the social media company, Chief Executive Officer Parag Agrawal told employees in a memo on Thursday, in one of the biggest shake-ups at the company since billionaire Elon Musk announced he would buy it for $44 billion."
82,business,Airbnb CEO says those who don’t embrace remote work are at a ‘disadvantage’: ‘The most talented people aren’t in San Francisco anymore’,"Airbnb's shift to a remote work model has received high praise since its unveiling on April 28, with one critic calling it ""the best hybrid work plan"" to be announced yet. Under its new policy, salaries for U.S. and Canadian employees will be determined by a single pay tier for a given role instead of location-based tiers, and starting in September, Airbnb's more than 6,000 employees will have the choice to work for up to three months a year from over 170 countries."
83,business,"As gas prices reach another all-time record, Biden insists inflation will be his ‘top domestic priority’","As gas prices reach a new high, President Biden highlights his efforts to slow down the spike. Inflation is at a 40-year high, with prices for gas, groceries, and rent surging. Though many Americans are struggling, Biden insists he’s not to blame for skyrocketing prices. He also took aim at former President Trump’s MAGA movement and allies in Congress.May 10, 2022."
84,business,Officina Profumo-Farmaceutica di Santa Maria Novella to Launch First EDP in 800 Years,"Click here to read the full article. MILAN — Eight centuries after its foundation and more than 600 products later, Officina Profumo-Farmaceutica di Santa Maria Novella will introduce its first eau de parfum, dubbed “L’Iris.”
This marks another step in the historic Florentine apothecary’s new course, which was initiated last year when some of its products were tweaked to meet current sustainability demands and the company started to open up to newness while also promoting its heritage. Investment company Italmobiliare — which last year took full control of the brand — is playing a pivotal role in the brand’s new strategy,..."
