,categories,headers,contents
10,technology,Google Maps is getting a massive update,"Google yesterday announced several new products at Google I/O 2022, including the Google Pixel 6a, the Google Pixel Buds Pro, and new renders of the Google Pixel 7 and Pixel 7 Pro. The company also announced its first-ever smartwatch, the Google Pixel Watch, and teased its upcoming Pixel tablet, which will arrive sometime next year."
11,technology,Today's Wordle #327 Could Kill Your Streak,"Wordle is back with another tough puzzle. After a few days of pretty simple puzzles, Wordle has given players a tricky puzzle that could kill off their streaks. We'll dig into today's Wordle puzzle later in the article, for those looking for some hints or clues. However, if you haven't done the puzzle yet, you may not want to scroll to the bottom of the article as we'll eventually discuss the answer."
12,technology,How to set up text replacement on your iPhone,"If you’ve spent any time typing out a message on an iPhone, you’re familiar with autocorrect and its shortcomings. We know them. We ducking hate them. But there’s a related, less well-known feature on your iPhone called text replacement that is kind of an all-purpose autocorrect. In fact, this is already enabled by default — any time you type “omw,” it will automatically change to “On my way!” before your eyes."
13,technology,Washingtonians can legally clear their criminal history with this new website,"A non-profit organization launched a new website Wednesday that is designed to help people remove some crimes off their record. Clearviction is a civic-tech open-source project that aims to make the conviction vacation process easier for Washingtonians applying for jobs, housing and schools that require background checks. The New Hope..."
14,technology,EverQuest players break sacred MMO code by waking up 20-year-old dragon,"A few weeks ago, more than 100 players delved to the bottom of Sleeper's Tomb, the final dungeon of EverQuest's 22-year-old Scars of Velious expansion. It's a brutal, challenging area gated behind a key that requires players to defeat an endgame dragon. It seems like a serious moment, demanding coordination and focus. But this raid was not serious. It was a party at the end of the world as they knew it."
15,technology,"Verizon 5G Phone Deals: Get an iPhone 13, Galaxy S22 for free","If you’re on the Verizon network and are looking to make a move on a new smartphone, there’s a full arsenal of great smartphone deals happening at Verizon right now. They’re such good deals, in fact, that the phones are actually free when you sign a new contract on a 5G Unlimited Plan, and in some cases, trade in your current phone. Some of the best smartphones in the market are part of these deals, as they’re headlined by some of the newest iPhone from Apple and the best of the Samsung Galaxy lineup. Read onward for more details on which of these free phones may be the best for you to take home."
16,technology,PSA: Target Is Having a Secret Sale on Dyson Vacuums Right Now,"In the market for a reliable cleaning gadget to clean your floors spotless? You don't have to wait until Black Friday to score major savings on Dyson vacuums. Target quietly dropped deals on customer-favorite Dyson vacuum cleaners. While the discounts last, you can save up to $100 on highly sought-after stick and upright vacuums. So if you've been holding off investing in a vacuum from the popular brand, now's the time to pick one up for less."
17,technology,Grab this HP laptop while it’s only $400,"There’s no need to break the bank to pick up a brand-new computer. There are many laptop deals that are great for productivity, web browsing, and content consumption that you can get on a tight budget. You can find some of the most affordable machines among the HP laptop deals, like this 14-inch portable on the HP website. Right now, you can pick up the HP Laptop 14 for just $400, a savings of $150 on the regular price of $550. Keep reading to discover what makes this computer such a great bang-for-the-buck device."
18,technology,DEA releases 'Emoji Drug Code' chart to help parents identify drug deals in text messages,"MARSHALL, Texas — The Drug Enforcement Agency (DEA) is alerting parents of codes their children could be using to score drugs. The DEA has released a guide, as part of their #OnePillCanKill campaign, to help parents better understand their child's ""emoji language."" ""This reference guide is intended to give..."
19,technology,'What a Shame': A Generation Mourns as Apple Announces It Will Discontinue Beloved Device,The tech giant announced that it will be discontinuing production of the music-playing product on Wednesday.
20,technology,Bethesda Update Is Bad News for The Elder Scrolls 6,"A new update out of Bethesda and Bethesda Game Studios is bad news for The Elder Scrolls 6 and its potential release date. Today, Bethesda and Xbox delayed Starfield to 2023 out of its November 2022 release. What does this have to do with The Elder Scrolls 6? Well, both are in development at Bethesda Game Studios, with the majority of the studio working on Starfield. The expectation was that this would change when Starfield was released this year. Now, this shift won't happen until 2023, which is going to impact the release of The Elder Scrolls 6."
21,technology,Snapchat Says Crying Face Filter Is Not Inspired by Amber Heard,"Snapchat's popular crying filter is not a reference to Amber Heard according to the company. TMZ received confirmation that this is all just one big misunderstanding from Snap. A representative from the company clarified that the crying filter serves as a companion piece to the big smiling AR filter that recently debuted on the social media platform. Users quickly speculated that the filter was in response to Heard's testimony during the Johnny Depp trial. Of course, discourse around the proceedings has led to a veritable media circus where coverage is quickly editorialized in all parts of the Internet. However, Snap isn't and was not trying to weigh in on that one way or the other. Fandom is a dominating force hovering over all of this where if something is repeated enough without a quick clarifying statement, everyone gets carried away with a little push. Snapchat has been vocal about their investments in AR filters and the future of the medium."
22,technology,Even Microsoft thinks you should uninstall the latest Windows 11 update,"Microsoft has recommended that Windows 11 users uninstall update KB5012643 from their systems due to an ongoing issue with launching system applications. If this seems familiar it's because it was initially reported over a week ago, but the situation appears to have escalated further after the bug appeared within the recent production channel of the May 2022 update."
23,technology,Things Aren't Looking Good For Call Of Duty 2022,"For many, ""Call of Duty"" games have been hit or miss. The series has pumped out a whopping 46 games since its debut in 2003, but not all of them were quality titles. And when ranking the ""Call of Duty"" games from worst to best, the most hated titles are largely recent releases. However, 2019's ""Modern Warfare"" was viewed by many as a step in the right direction and was consequently a massive success for Activision. But, shortly after, Activision dropped the ball by releasing ""Call of Duty Vanguard"" in 2021, which flopped hard."
24,technology,"Husband honors wife of 71 years with a dedicated page: ""We have lots of kisses, every day, hugs and kisses""","Geoffrey Walker, 91, is just as much in love with his wife as the day when they got married more than seven decades ago. The couple who lives in Leicestershire, England, is still living a unique love story, marked by devotion, commitment, and the will to never give up on each other."
25,technology,How to set up irregular heart rhythm (AFib) notifications on your Fitbit,"Fitbit has some of the most compelling features when it comes to checking in on your overall health and wellness, not just activities, daily steps, heart rate, and calorie burns. One of the most compelling new features you'll find in many of the brand's newest smartwatches and fitness trackers is the ability to check for Atrial fibrillation (Afib), an irregular heart rhythm."
26,technology,EcoFlow’s Wave portable AC arrives just in time for summer,"This content was produced in partnership with EcoFlow. Summer is almost upon us, and many people are looking forward to and even already planning their outdoor activities and adventures. In this day and age, that no longer means leaving the comforts of home behind, as mobile tech and portable chargers make it easy to take your electronics with you even on camping and road trips. And now, you don’t even have to be without air conditioning, as the new battery-powered EcoFlow Wave Portable Air Conditioner can go with you just about anywhere while also providing a great cooling solution for small-space living. The EcoFlow Wave Portable Air Conditioner was just launched, and here’s what you need to know about it."
27,technology,U.S. civil rights enforcers warn employers against biased AI,"The federal government said Thursday that artificial intelligence technology to screen new job candidates or monitor worker productivity can unfairly discriminate against people with disabilities, sending a warning to employers that the commonly used hiring tools could violate civil rights laws. The U.S. Justice Department and the Equal Employment Opportunity..."
28,technology,Resident Evil Fans Divided Over New Netflix Teasers,"Netflix shared not just one but two different Resident Evil teaser trailers this week to hype up its new series that's releasing in July. The pair of teasers showed the Wesker family, a futuristic version of the Resident Evil landscape set in New Raccoon City, and a couple of familiar monsters while naturally showing some zombies every now and then. Like other Resident Evil adaptations, however, people have already expressed mixed feelings about how these trailers look and whether the show will A) be worth looking forward to and B) if it'll survive to see a second season, if planned. Others are more confident, however, and are hopeful about any kind of Resident Evil project."
29,technology,Dell business laptops are up to 46% off for a limited time,"Dell, one of the best laptop brands, is known for devices that offer powerful performance, excellent battery life, and stylish designs. That holds true for its business laptops, so if you’re planning to buy one, you should search for Dell laptop deals and check if there’s an offer that matches your needs."
30,technology,This Beaten-Down Tech Stock Is a Screaming Buy,Investors may have overreacted to this company's latest results.
31,technology,Why Neurotechnologies May Help Your Child With ADHD,"Just because your child can focus on video games doesn't mean they don't have ADHD, but it might suggest they'd benefit from neurotechnologies. It is important to use technologies that meet the needs of your child—one size does not fit all. While more fun than many treatments for ADHD,..."
32,technology,I bought a '16TB external M.2 SSD' for $20 and got what I deserved,"Regular readers will know that I've been in the market for SSD drives. While I was shopping, I couldn't help but notice that there were a lot of cheap -- very cheap -- 16TB external M.2 SSD drives being offered by no-name sellers. Now 16TB M.2 SSDs do indeed exist,..."
33,technology,You Should Have a Home Emergency Kit — and This Is the Very First Thing You Should Buy for It,"Home is a safe space, and it’s unsettling to think about the possibility of an emergency. The odds of a sudden power outage or worst-case scenario are likely pretty low, but taking time to prepare a go-bag before you need it is one way to mitigate the chaos of an unexpected situation — and a productive way to stave off those “what if” anxieties."
34,technology,'Get Petty': Internet Delights at Student's $400 Revenge on Roommate,Commenters were amused by the student's prolonged scheme which left their roommate with a pile of 'lost' ID cards and a costly bill.
35,technology,Internet Backs Mom Using Son's Savings To Fix Stepson's Car,"""His behavior is unhinged,"" one commenter wrote."
36,technology,Nintendo Switch Online Reveals New N64 Game,"Nintendo Switch Online + Expansion Pack subscribers will be able to check out Kirby 64: The Crystal Shards, starting next week! The game is the next Nintendo 64 classic coming to the service, and it will be made available on May 20th. As with all previous N64 games, Kirby 64 will only be available to Nintendo Switch Online subscribers that have upgraded to the Expansion Pack. Kirby 64 will mark the 15th N64 game on the system's app, following the release of Mario Golf last month."
37,technology,'Life Is Too Short': Internet Praises Mom Who Wants To Sleep in Spare Room,Research shows that most couples would rather sleep separately and two in five Americans have ended a relationship over a partner's poor sleeping etiquette.
38,technology,You might be loading your dishwasher wrong. We're here to help.,"Yes, there is a correct way to load your dishwasher. Here's how to properly do it for sparkly dishware."
39,technology,Early Samsung Memorial Day sale: 4K and QLED TV deals starting at $409.99,"The 2022 Memorial Day sales event may be a few weeks away but Samsung is getting a head start with early offers on its best-selling 4K and QLED TVs. Right now you can score up to $4,000 off Samsung's stunning line-up of TVs with a range of prices starting at just $409.99 - all before the official Memorial Day sales event officially begins."
40,technology,Jackery’s New Solar Generator Can Recharge in 2.5 Hours Using Nothing More Than the Power of the Sun,"Click here to read the full article. 	
		
			If you purchase an independently reviewed product or service through a link on our website, SPY.com may receive an affiliate commission.		
	
	Warmer weather is quickly approaching, which means people will be exploring the great outdoors in droves. Jackery’s welcoming the occasion with its beefiest, highest capacity portable generator to date. In fact, the Jackery Solar Generator 2000 Pro can fully recharge in 2.5 hours with the help of solar panels, so you don’t have to make compromises when you’re outdoors. We got a first look at this new solar generator that’ll be available on..."
41,technology,Samsung Galaxy S22 Ultra review: With great power comes great financial responsibility,"Samsung has combined its Note and S series devices to make one of the most powerful phones around, but with all that power comes a big price tag. The Samsung Galaxy S22 Ultra is a device asking you to forget about money in exchange for the ultimate mobile experience. It’s flashy, extremely powerful and offering some of the highest specs available in pretty much every category… but with a price tag exceeding £1,100, is this luxury worth the price tag?"
42,technology,"Shark-tracking app lets you spy on this 1,000-pound great white","A 1,000-pound shark is swimming along the East Coast and making his way past the Jersey Shore and the Carolinas.

His name is Ironbound, after the West Ironbound Island near Lunenburg, Nova Scotia, where the shark was first tagged in 2019. According to OCEARCH, the shark is 12 feet and 4 inches long. 

The non-profit marine research group provides data about shark migration and has tagged 84 of these large sharks, studying them from birth to old age. They also provide a free mobile app to track sharks in near real-time.

Ironbound has an electronic tracking device on him that pings whenever his fin breaks..."
43,technology,"Democrats ask Facebook, YouTube and Twitter to archive content that could be used in war crimes trial against Russia"," The Democratic leaders of two House committees are teaming up to ask social media giants to preserve content that could be used against Russia in a potential war crimes trial.A letter from the heads of the House Oversight and Foreign Affairs panels, Carolyn Maloney and Gregory Meeks, asks Twitter, Facebook, YouTube and Tik Tok to preserve posts including images, video and messages that “could potentially be used as evidence of Russian war crimes, crimes against humanity, and other atrocities in Ukraine”.The two committee chairs praised the companies for “rightfully” taking efforts to remove content that promotes, depicts, or glorifies..."
44,technology,Here’s the memo Twitter CEO Parag Agrawal sent about firing execs and a hiring freeze,"On Thursday, Twitter CEO Parag Agrawal announced a number of big shakeups within the company in an email to staff, including firing consumer product leader Kayvon Beykpour and head of revenue product Bruce Falck. The company is pausing most hiring and pulling back on spending in most areas, though it’s not currently planning any layoffs."
45,technology,Marvel's Avengers Fans Divided Over Infinity War Surprise,"Marvel's Avengers on Google Stadia, PC, PS4, PS5, Xbox One, Xbox Series S, and Xbox Series X is getting a special Avengers: Infinity War surprise tomorrow, courtesy of Thor. When the Avengers game was released back in 2020, it distanced itself from the MCU. Not only did the game distance itself from the MCU, but developer Crystal Dynamics took every opportunity it had to distance the game from the MCU in the build-up to release. Fast-forward two years, and the game has turned into an MCU suit factory."
46,technology,iPhone 15 will finally give us what we’ve all wanted for years,"“Apple will drop the ports altogether before even considering switching to USB-C on the iPhone lineup” — this running joke in the tech circle might end next year. The unreal is about to happen. According to the reliable analyst Ming-Chi Kuo, Apple might give us a USB Type-C port on the iPhone 15 in 2023."
47,technology,How to block or hide your own phone number,"You don’t always want people to know your phone number. It’s become a private piece of information we don’t usually share with everyone. Many of us keep another number to give to those we don’t entirely trust or to give to businesses. Thankfully, it’s possible to block your number from showing up in the caller ID when you call someone."
48,technology,Call Of Duty Warzone's New Event Isn't Getting The Reaction They Hoped For,"For a free-to-play battle royale game, a constant flux of new unlockables, content, and events is paramount to not only retaining the player base but also attracting new players. This is how games like ""Fortnite"" and ""Apex Legends"" move the merchandise and create a sense of urgency for players to stay involved throughout the game's life cycle. The same applies to a game like ""Call of Duty: Warzone"", Activision's foray into the free-to-play battle royale genre."
49,technology,Official Call of Duty: Warzone Candles are Now Available,"For some, gaming is a hobby, but for others, it's a way of life. It's not enough for some fans to just play games, they also have to experience their favorite franchises with their different senses. Call of Duty fans that feel this way are in luck, as Activision and Wick & Skull have partnered on officially-licensed candles. The candles come in three different scents, two of which are based on Call of Duty: Warzone. There's ""Nuketown,"" ""Pacific,"" and the Gulag-inspired ""Second Chance."" The three candles can be pushed for $19.99 each, or as part of a bundle which includes all three for $56.99."
50,technology,Apple releases iOS 15.5 and iPadOS 15.5 Release Candidate,Apple has released iOS 15.5 and iPadOS 15.5 Release Candidates to both developers and also to public beta testers. The release comes a week after the fourth beta. The Release Candidates are basically the final beta versions of the software before the final release to everyone. Assuming there are no issues with this release then this should be the version that is released.
51,technology,Netflix Surprises With a Second Resident Evil Trailer,"Netflix expectedly dropped its first Resident Evil teaser trailer this week, but what fans weren't expecting was a second, hidden teaser embedded in the first. This follow-up to the one seen here included some of the same footage from the primary teaser while also featuring some familiar Resident Evil monstrosities and perhaps some new ones, too. The live-action Resident Evil show comes to Netflix on July 14th, so we'll hopefully continue to get more teasers and full trailers like these between now and then."
52,technology,"Crypto is crashing, and that may make GPUs more affordable","Cryptocurrencies big and small are having a rough time right now, with unprecedented drops and losses that may take a while to bounce back. Seeing as graphics card prices are often affected by the situation in the crypto market, can we expect to see an improvement in the state of the GPU shortage?"
53,technology,Should you buy a portable air conditioner or a window unit? We've tested both and window units are far more efficient and powerful.,"Window and portable ACs can both cool your home, but a window unit does a much better job at a lower cost if you have the right type of window."
54,technology,Resident Evil Teaser Trailer Released by Netflix,"The first real teaser trailer for Netflix's live-action Resident Evil series has arrived ahead of the show premiering on the streaming service on July 14th. The new series based on the video game franchise from Capcom is not completely following the video game's canon, however, and centers on the children of Albert Wesker, portrayed in the series by Lance Reddick. More specifically, it seems to follow Jade Wesker, one of Albert's daughters, 14 years after a worldwide apocalypse caused by a deadly virus."
55,technology,Twitter freezing hiring and cutting costs as execs depart,"Twitter is pausing most hiring this week as two executives are leaving the company, a spokesperson confirmed on Thursday. The news comes as billionaire Elon Musk seeks to complete his $44 billion deal to buy the company and take it private. Twitter said it will pull back on non-labor costs."
56,technology,Halo TV Series Gives Master Chief a Girlfriend and It's Not Cortana,"The latest episode of the Halo series on Paramount+ has been released, and while ""Allegiance"" features some shifting alliances as previously teased, that's not the biggest reveal of the episode. The series has gone and given Master Chief (Pablo Schreiber) a girlfriend of sorts -- and no, it's not Cortana (Jen Taylor)."
57,technology,Can Kricketot Be Shiny in Pokemon Go?,Pokemon Go players wonder if Kricketot can be shiny as the Spotlight hour Pokemon will have its time on June 30.
58,technology,Twitter announces hiring freeze as two top executives leave,"Twitter announced the departure of two top leaders in a major shakeup that comes as billionaire Elon Musk is working to close a $44bn deal to acquire the company. In an email to employees on Thursday, chief executive Parag Agrawal said Twitter’s leaders for consumer product and revenue will leave the company. Agrawal said the company was temporarily pausing hiring, and would review all existing job offers to determine whether any “should be pulled back”."
59,technology,Sony Appears To Have Registered New PS5 Model,A new PlayStation 5 model seems to have been registered in Japan by Sony.
60,technology,Netflix reveals Resident Evil series trailer,"Netflix loves video game adaptations. From Arcane to The Witcher, the streaming and entertainment service has been going ham on bringing video game stories to its platform. Now its take on Resident Evil has been revealed. Netflix has published its first proper look at Resident Evil on YouTube. The show..."
61,technology,We Put Dyson's Most Powerful Vacuum to the Test — Here's How It Stacks Up,"I'm one of those people who could endlessly tell you the difference between every brand of sheets, mattresses, and Dyson vacuums. It's my job to study, test, and review home products, and I love raving about them. I've had the opportunity to test just about every Dyson vacuum on the market, mostly because my mom, sister, and best friend all own different models as well. Of all the designs I've tried, the Dyson Outsize Absolute ($950) is the one I would recommend most."
62,technology,Why Playing a Hacker on The Flight Attendant Made Deniz Akendiz Put Tape Over His Laptop's Camera,"Watch: The Flight Attendant: Are Annie & Max Good For Each Other?. The Flight Attendant star Deniz Akendiz couldn't help but take his work home with him. On the HBO Max mystery thriller, the actor plays Max, a hacker who uses his big-tech bravado to help Cassie (Kaley Cuoco), the best friend of his partner Annie (Zosia Mamet), get out of numerous sticky—and potentially felonious—situations."
63,technology,Dead Space Remake Release Date Revealed,"EA has announced a release date for its remake of Dead Space. More specifically, EA has revealed that the remake of the sci-fi survival-horror classic is releasing on January 27, 2023 via the PC, PS5, Xbox Series S, Xbox Series X. There's no word of PS4 and Xbox One versions, nor any other console or platform like Nintendo Switch, Google Stadia, or Amazon Luna. In other words, the Frostbite remake from EA motive will be a ""next-gen"" exclusive."
64,technology,First look at the Dune survival game is just a tease,"Our first look at the untitled survival game based on Frank Herbert’s Dune is part of a familiar trend: Developer Funcom is looking for talent to help make its next Dune video game, offering a taste of what players can expect in the form of concept art and the promise of great things to come."
65,technology,How to Send Money: The 9 Best Ways to Transfer Money,"Sending money to friends and family is so common nowadays that “Venmo” has entered the lexicon as an actual verb. And while peer-to-peer payment apps like Venmo and Cash App are certainly the most convenient ways to pay your friend back for concert tickets or split a bill at dinner, some people need to send much larger sums of money, often internationally, to support families back home."
66,technology,U.S. civil rights enforcers warn employers against biased AI,"The federal government said Thursday that artificial intelligence technology to screen new job candidates or monitor worker productivity can unfairly discriminate against people with disabilities, sending a warning to employers that the commonly used hiring tools could violate civil rights laws. The U.S. Justice Department and the Equal Employment Opportunity..."
67,technology,"Apple iPhone 15: Release date, leaks, price, and more","The iPhone 14 hasn’t even made an appearance yet, and we’re already hearing reports on what to expect from next year’s so-called “iPhone 15.”. Since Apple’s 2023 iPhone plans likely haven’t even been finalized yet, most of these rumors should be taken with a huge dose of skepticism — but there are enough interesting bits and pieces to give us an idea of the direction Apple is likely headed in."
68,technology,"U.S. groups urge social media companies to fight 'Big Lie,"" election disinformation","WASHINGTON, May 12 (Reuters) - Social media companies including Facebook (FB.O), Twitter , YouTube and TikTok must act now to blunt the effect of false information - including Donald Trump's ""Big Lie"" that his 2020 defeat was the result of fraud - in this year's U.S. midterm congressional elections, rights groups said on Thursday."
69,technology,Save 33% on this 11.6-inch Lenovo Chromebook for work and entertainment,"The following content is brought to you by ZDNet partners. If you buy a product featured here, we may earn an affiliate commission or other compensation. Technology has finally advanced to the point that we can often get what we need without busting our budgets. Take laptops, for instance. Everything is in the cloud now, allowing us to do work and stay mobile without investing in devices with large capacity expensive SSDs. All you need to get light work done is a device with an internet connection such as a Chromebook."
70,technology,GTA 4 Remaster Rumors Commented on by Industry Insider,"There have been rumors of a GTA 4 remaster from a couple of sources, but the most prominent rumor came last year via Ralph, a prominent industry leaker. If the rumors are accurate, a remaster of Grand Theft Auto IV is being released by Rockstar Games in 2023. Naturally, the rumors have Grand Theft Auto fans excited, but a new and brief comment from an equally prominent industry insider may just rain on the parade."
71,technology,Where to find the Meteorite Staff in Elden Ring,"Survive the Lands Between with these Elden Ring guides. The Elden Ring Meteorite Staff is one of the best weapons to grab early on in the Lands Between if you're looking to cast sorceries. Not only does this staff boast extremely high intelligence-scaling that's perfect for any sorcerer, but it also boosts gravity spells, which are great for staggering foes, and bringing flying enemies down to the ground."
72,technology,Elon Musk criticizes pitch by 'disinformation czar' to allow verified Twitter accounts to edit others' tweets,"The head of the Biden administration's new Disinformation Governance Board pitched the idea of allowing verified accounts to ""edit"" Twitter and add context to others' tweets, roiling Tesla CEO Elon Musk, whose $44 billion bid for the social media platform was accepted last month. ""Verified people can essentially start to..."
73,technology,Android Auto is getting a major UI update,"Detailed as part of Google’s “What’s New with Android for Cars” session, the most important upcoming change is a refreshed UI for Android Auto focused on making it easier to navigate, control media and communicate with others while driving. To accommodate the larger displays in new cars, the company is making split screen view standard across all devices so that you can see directions, music and texts all at the same time. That means you’ll be able to quickly pause a song or see a new message without having to navigate through a bunch of menus and settings."
74,technology,"After spending years mocking Apple for ditching the headphone jack in iPhones, Google is getting rid of it too","When its next Pixel phone arrives this summer, Google will follow Apple's lead and drop the headphone port completely."
75,technology,Bethesda delays Starfield and Redfall to 2023,"Bethesda Softworks has delayed Starfield, its highly anticipated sci-fi RPG, and Redfall, Arkane Studios’ vampire-themed shooter, to the first half of 2023, the company said Thursday morning. Both games had been expected to launch this year. In a statement on Twitter, the Microsoft-owned publisher said, “The teams at Arkane..."
76,technology,Who Is More Able to Connect with Robots?,Researchers looked at the role that human attachment patterns play in mediating the experience of human–robot cohabitation. The robot was programmed using a system that detects the human’s emotions and responds expressively to match those emotions. The extent to which participants were satisfied with the robot was largely...
77,technology,Where to buy PS5: Restock updates and how to pre-order Sony’s elusive PlayStation 5 console,"FOLLOW LIVE: PS5 stock UK – tracking live restock updates from all the major retailersThe PS5 has been out for over a year now and gamers are still struggling to get their hands on Sony’s newest console. Stock issues have plagued the PS5 ever since it launched in 2020, and the restock kerfuffle is still going on today.The sad tale began in November 2020, when excited gamers tore open PS5 parcels that they had pre-ordered, only to find them replaced with cat food, a George Foreman grill and a bag of grain. Whenever more PS5s were made available, they were snapped up almost..."
78,technology,"Shop for cheap computers with the best laptop deals from Amazon, Best Buy, HP and Walmart","Looking for a cheap computer? Save hundreds when you shop for these laptop deals on MacBooks, Chromebooks and more."
79,technology,Mattel debuts first Barbie with hearing aids,"Mattel, maker of Barbie, has unveiled its first doll that uses hearing aids so that more children can ""see themselves reflected in the product,"" the company said in a statement Wednesday. The doll is part of the toy company's diverse 2022 Fashionistas line, and will be available to the public..."
80,technology,Buying a New TV? The Basic Terms You Need to Know First,"The last few years have seen an increasing number of terminologies used in TVs, from acronyms like OLED, QLED, and HDR to phrases like refresh rate and 4K LED UHD TV. Some of these tech terms often describe important specs worth knowing. As the amount of innovation, new features, and..."
81,technology,New Silent Hill Game Details and Screenshots Reportedly Leak,"New details and even some screenshots from a new Silent Hill game have reportedly leaked. There have been rumors of a new Silent Hill game for nearly a decade, largely because we came really close to one shortly after the PlayStation 4 was released. Metal Gear Solid creator Hideo Kojima was working on a brand new Silent Hill game and even released a playable teaser under the name ""PT"". At the time, no one knew what it was beyond a free horror game on the PS4. It wasn't until they finished the creepy demo that it was revealed to be a Hideo Kojima Silent Hill game. Fans were extremely excited, but sadly, the game was canceled not too long after. Kojima finished development on Metal Gear Solid V and left Konami, leaving many longing for his horror game."
82,technology,KEF LS60 bring wireless hi-res audio to floor-standing speakers,"KEF’s LS50 Wireless and LS50 Wireless II speakers set a very high bar for what you can expect from a set of powered, wireless speakers, and now the British audio brand has its sights set on doing the same thing for larger-format floor-standing speakers with the LS60 Wireless. Priced at $7,000 per pair, they come in three distinct colors: Royal Blue, Mineral White, and Titanium Grey. They’re available for pre-order starting May 12, with shipping beginning in June 2022."
83,technology,HP's new ZBook Fury is a laptop that promises desktop performance,"HP on Thursday unveiled two new laptops within the ZBook family, HP's portfolio of mobile workstations designed for professional creators. The new HP ZBook Fury G9, offering the highest level of professional-class GPU performance, is ""so powerful you'll forget it's a laptop,"" Brian Allen, a manager of HP's Global Z Product Team, told reporters."
84,technology,Dying Light 2 Story DLC Delayed,"Dying Light 2 developer Techland has announced that it is delaying the first major piece of story DLC for the open-world action title. While Dying Light 2 has already received some smaller DLC packs since the game was first released in February of this year, many fans have been eagerly waiting for a more notable expansion to come about. And even though this expansion is still coming, it will not just be happening a bit later in the year."
