,categories,headers,contents
35,politics,"Jan. 6th committee will subpoena Ginni Thomas, Rep. Pascrell says","“We have the texts"" between Mark Meadows and Supreme Court Justice Clarence Thomas' wife Ginni Thomas, Rep. Bill Pascrell (D-N.J.) says. He expects the Jan. 6th committee to subpoena her for her role in the insurrection. June 20, 2022."
36,politics,A Republican Senate Candidate Held A Shotgun And Called For Hunting His Opponents In An “Abusive” Campaign Ad,"""We removed this video for violating our policies prohibiting violence and incitement,"" a spokesperson for Meta said."
37,politics,Texas GOP Website Crashes After Push for Vote to Secede From U.S.,"Their platform consisted of several controversial tenets, including support for a ban on abortions and labeling homosexuality as an ""abnormal lifestyle choice."""
38,politics,"Mike Pence claims that Joe Biden lies more than any other president he's seen, ignoring his 4 years working for Trump",Mike Pence served under a president who was found to have made false claims habitually. His lies about the 2020 election endangered Pence's life.
39,politics,"Donald Trump plotted fake electors scheme, panel set to show | First Thing",Committee also expected to investigate Trump’s pressure in crucial states to reverse election defeat. Plus Juneteenth celebrations over time
40,politics,US warship fires warning flare during tense encounter with Iranian vessel,A US Navy warship has fired a warning flare after an Iranian Revolutionary Guard speedboat drove straight towards it during a tense encounter in the strategic Strait of Hormuz. The incident on Monday involving the Guard and the US Navy comes as tensions remain high over stalled negotiations over Iran’s...
41,politics,Joe Biden’s daughter tells press to back off as president takes beach stroll," Joe Biden’s daughter told the press to back off as her father took a presidential beach stroll in Delaware.Ashley Biden and Mr Biden’s grandaughter Natalie intervened as the commander-in-chief began chatting to reporters as he walked with his family in Rehoboth Beach.“Nope, like no more - No more questions,” the first daughter said behind her father as she raised her hands during the Monday walk.But Mr Biden could not help talking politics as he was asked about the forthcoming G7 meeting in Germany’s Bavarian Alps.“Yes, one of the things that you may recall that I initiated was the international..."
42,politics,Trump Says Jan. 6 Protesters 'Well Behaved' Before Fourth Committee Hearing,The former president was speaking to Newsmax on the eve of the latest January 6 live televised hearings.
43,politics,"Howitzers arrive in Ukraine, first in pledged weapons package from Germany","KYIV, June 21 (Reuters) - German self-propelled howitzers have arrived in Ukraine in the first delivery of heavy weapons promised by Berlin, Ukraine's defence minister said on Tuesday. Ukraine has pleaded with the West to send more and better artillery as the country runs out of ammunition for its existing..."
44,politics,Russia is offering inflated salaries for volunteers to fight in Ukraine. Many of them would normally be considered too old to fight.,Russia's military resources have been greatly depleted by the invasion of Ukraine. The country removed the age cap for serving soldiers last month.
45,politics,Finland's and Sweden's pursuit of NATO membership is the exact opposite of what Putin wanted for Russian neighbors,"No one should be surprised by the decision made by the governments of Sweden and Finland to apply for full membership in the North Atlantic Treaty Organization. 

Since the start of the Russian assault on Ukraine on Feb. 24, 2022, both countries have given Ukraine missile systems, assault rifles, ammunition and money for refugee resettlement. 

In my view as a scholar of international relations, Finland and Sweden essentially gave up their political neutrality and nonalignment – key aspects of their national identity – when they both joined the European Union in 1995.

The Russian assault on Ukraine was the last straw..."
46,politics,Biden confirms he's nearing a decision on student-loan forgiveness and says a payment pause extension is 'on the table',Millions of student-loan borrowers continue to await news of debt cancellation — an announcement likely to happen later this summer.
47,politics,Donald Trump Could Be Facing Double Blow in Georgia Primary,The Trump-endorsed Vernon Jones and Jake Evans both go into their runoffs on Thursday as the second-place candidates.
48,politics,Unseen Trump tapes subpoenaed by House panel investigating Jan. 6,"Alex Holder, a documentary filmmaker who was granted extensive access to then-President Donald Trump and his inner circle, is expected to fully cooperate."
49,politics,"After a Pivotal Period in Ukraine, U.S. Officials Predict the War’s Path","WASHINGTON — When Russia shifted its military campaign to focus on eastern Ukraine this spring, senior officials in the Biden administration said the next four to six weeks of fighting would determine the war’s eventual path."
50,politics,McCarthy feeling GOP heat following misstep on Jan. 6 probe,"Now that the Jan. 6 committee has a few hearings under its belt, it’s fair to say the hype was justified: The panel’s bipartisan members promised to deliver the goods, and they’re doing exacty that. As The Washington Post’s Max Boot noted in a recent column, “The..."
51,politics,"Russian Cruise Missiles Destroy Ukrainian Command Post Killing Over 50 Generals, Officers: Moscow","Russia's warships destroyed a command center with Kalibr cruise missiles, killing more than 50 generals and officers of the Ukrainian Armed Forces, Moscow's Defense Ministry said Sunday. The strike took place near the village of Shirokaya Dacha in Dnepropetrovsk Region. “More than 50 generals and officers of the Ukrainian Armed..."
52,politics,Fox Poll Triggers GOP Senator Into Blaming Ignorant Americans for Supporting Assault Weapons Ban,"Click here to read the full article. Faced with the news that a significant majority of Americans support a number of gun control measures, including a ban on assault weapons, Republican Senator Mike Lee struggled to defend his party’s staunch opposition to some of those policies. Instead, he blamed Americans, claiming they don’t understand their rights or know what an assault weapon is.
“Fox’s polling shows that there is a lot of strength behind some of these proposals,” host Shannon Bream said on Fox News Sunday as a graphic on-screen showed 82 percent support for raising the legal age to purchase..."
53,politics,"'We are ready', Ukraine towns insist as Russians advance","""The city is ready to defend itself,"" insists Vadym Lyakh, mayor of Sloviansk in eastern Ukraine which could soon become a fighting hotspot as Moscow's troops advance from the north.  The fighting has already affected people in Sloviansk."
54,politics,Tainted Dog Food Sold in Georgia,Tainted Dog Food Sold in GeorgiaSCDN photo archives. The FDA is warning Georgia pet parents about contaminated dog food. The agency says a popular brand of pet food could be contaminated with salmonella bacteria.
55,politics,US Supreme Court: The woman who could end Roe v Wade,"In September 2021, Mississippi's chief legal officer sat down for an interview with Pro-Life Weekly, a Catholic television programme featuring anti-abortion activists. Lynn Fitch looked how she almost always does during public appearances: dyed-blonde hair blow-dried straight and neat, tasteful jewellery and a monochrome suit, this time in powder blue."
56,politics,Liz Cheney’s condemnation of Trump’s lies wins over Democrats,The Republican vice-chair of the January 6 committee has played hardball on Trump and his allies in hearings – and the left has shown admiration for her
57,politics,"Without My Abortion, I Would Not Be New York’s Health Commissioner","Today, abortion is a difficult issue. But when I needed an abortion as a medical student in 1979, it was not a difficult decision for me. I was at Columbia College of Physicians and Surgeons, preparing to enter what was sure to be a grueling internship in internal medicine at Harlem Hospital. Up and through this point, I had spent my entire young adult life—eight years of schooling and countless hours working, studying, and testing—readying to be a doctor, not a parent. I was almost there."
58,politics,Russia can't guarantee that American vets captured in Ukraine won’t face the death penalty,"Russian President Vladimir Putin's spokesman wouldn’t guarantee that two U.S. military veterans captured in Ukraine won’t face the death penalty in an exclusive interview Monday. “It depends on the investigation,” Dmitry Peskov told NBC News senior international correspondent Keir Simmons when he was asked whether Alexander Drueke and..."
59,politics,Supreme Court says certain gun crimes are not 'crimes of violence' under federal law,The Supreme Court ruled in favor of a Virginia man who is seeking to challenge one of his convictions for using a firearm in an attempted robbery. The ruling will allow the man to attempt to reduce his sentence by 10 years.
60,politics,AARP launches ads in W. Va. urging Manchin to support reconciliation bill,"AARP, the advocacy group for Americans over fifty, is launching new cable and broadcast TV ads in West Virginia urging centrist Sen. Joe Manchin, D-W. Va., to support a budget reconciliation bill that includes a major prescription drug savings policy. The new TV ad, first reported by NBC News, is..."
61,politics,"‘The impossible’: Ukraine’s secret, deadly rescue missions","KYIV, Ukraine (AP) — As was his habit before each flight, the veteran Ukrainian army pilot ran a hand along the fuselage of his Mi-8 helicopter, caressing the heavy transporter’s metal skin to bring luck to him and his crew. They would need it. Their destination — a..."
62,politics,The Uyghur Bill is Now in Effect. Here’s What You Need to Know.,"Click here to read the full article. Biden administration officials promised to end the “abhorrent practice” of modern slavery across the world as a ban on goods from China’s Xinjiang Uyghur Autonomous Region goes into effect Tuesday, bringing with it an unprecedented level of scrutiny into the supply chains of everything from clothing to solar panels.
“Our department is committed to ending the abhorrent practice of forced labor around the globe, including in the Xinjiang Uyghur Autonomous Region, where the People’s Republic of China continues to systemically oppress and exploit Uyghurs and other Muslim-majority communities,” Secretary of Homeland Security Alejandro N...."
63,politics,Rep. Pascrell calls on Justice Clarence Thomas to resign,"Rep. Bill Pascrell (D-N.J.) calls for Justice Clarence Thomas to resign amid allegations that his wife, Ginni Thomas, played a role in the January 6th insurrection. “Mr. Thomas cannot possibly seem as someone who is neutral in this situation,” Pascrell said.June 20, 2022."
64,politics,"US, Iran in tense sea incident; Tehran preps new centrifuges"," A U.S. Navy warship fired a warning flare to wave off an Iranian Revolutionary Guard speedboat coming straight at it during a tense encounter in the strategic Strait of Hormuz, officials said Tuesday. The incident on Monday involving the Guard and the Navy comes as tensions remain high over stalled negotiations over Iran's tattered nuclear deal with world powers and as Tehran enriches uranium closer than ever to weapons-grade levels under decreasing international oversight. Meanwhile, the United Nations' nuclear watchdog said Iran now plans to enrich uranium through a second set of advanced centrifuges at its underground Fordo facility..."
65,politics,A Second American Has Died in Ukraine. He’s Unlikely to Be the Last,"Click here to read the full article. He went to Ukraine to help beat back the Russian invasion. But a moment of clumsiness, or merely a stroke of bad luck, cost Stephen D. Zabielski his life. The U.S. Army veteran was killed by a landmine in southeastern Ukraine, according to multiple sources familiar with the matter. That makes him the second American citizen to have died as a combatant in the conflict.
The U.S. State Department confirmed that Zabielski, 52, was killed in Ukraine. An obituary published by his family says that he died on May 15, 2022. Zabielski’s family was..."
66,politics,Democrats' Chances of Beating Republicans in Georgia Again: Polls,President Joe Biden's approval rating appears to be deep underwater in the southern state.
67,politics,These Incredibly Offensive Baby Names are Banned in New Jersey,"ABCDE - The name is pronounced, ""ab-si-day."" But let's be honest here. The parents waited until the last minute trying to decide and just gave their child the name of the first five letters of the alphabet. SHI*HEAD - I kid you not. Two brain surgeons thought it would be..."
68,politics,"In eastern Ukraine, some stand against their defenders","In parts of eastern Ukraine, the Ukraine military is not necessarily fighting on friendly ground."
69,politics,"Anti-abortion group’s model bill will criminalise websites, hotlines and any American who ‘aids or abets’ a termination"," A sweeping proposal from the National Right to Life Committee – the nation’s largest anti-abortion group – intends to serve as model legislation for states to adopt as the US Supreme Court prepares to rule in a case that could upend abortion protections across the country.The proposed legislation would not only criminalise abortion providers but people who help connect patients to care over the phone or on the internet, websites that offer abortion aid, or abortion fund groups that help pay for patients’ travel costs and hotel stays.National Right to Life suggests charging people or groups that “aid and..."
70,politics,Herschel Walker's hypocrisy doesn't end with his undisclosed kids,"GOP Senate candidate Herschel Walker’s entire political career is rooted in anti-Blackness. As a surrogate for then-President Donald Trump back in 2020, Walker played a position common for Black conservatives in right-wing media: criticizing other Black people. Since then, he’s launched a political career with Trump’s backing, and like..."
71,politics,Russian Parents Demand Their Sons Not Be Sent to Fight in Ukraine,"The parents of 49 conscripts who survived when the Moskva missile cruiser sank in April, wrote to Russian officials demanding their sons not be sent to Ukraine."
72,politics,"June 21 Jan 6. Committee Hearing Time, Schedule and How to Watch Live",The fourth televised Jan. 6 Committee hearing will focus on Trump's alleged pressure to state officials to believe his claim that the 2020 election was stolen.
73,politics,Samuel Alito: Who is the Supreme Court justice who wrote leaked draft overturning Roe v Wade?," When Politico published a leaked draft Supreme Court opinion overturning the right to an abortion under Roe v Wade, veteran court-watchers were not surprised to see the draft decision’s author was Justice Samuel Alito. The 73-year-old jurist is the high court’s third most senior Republican appointee and has long been considered one of the most conservative justices on the Supreme Court.A native of New Jersey, Mr Alito attended Princeton University as a undergraduate and joined the US army through the Reserve Officers’ Training Corps program as a sophomore. Upon graduation in 1972, he received a commission as a second..."
74,politics,Republicans have a new “big lie.” It’s about inflation.,"Congresswoman Alma Adams: Republicans may be winning the messaging war on inflation, but Democrats can’t be silent. | Opinion"
75,politics,Putin Gets ‘Full Support’ Of Another Dictator On Invasion Of Ukraine,"North Korean leader Kim Jong Un on Sunday expressed his “full support” to Russian President Vladimir Putin who is facing international condemnation for launching an invasion of Ukraine in February. The Korean leader expressed his support to the Russian president, “friendly” Moscow government and the Russian people on..."
76,politics,"Putin Encourages Russian Soldiers To Loot In Ukraine, Issues Decree Allowing Looting","Russia’s President Vladimir Putin has ""issued a decree"" allowing his soldiers to loot in Ukraine amid the war, according to a newly released recording. The Security Service of Ukraine (SSU) on Monday released the recording of an intercepted phone call where a Russian soldier was heard telling his wife that they were allowed to loot from buildings and homes in Ukraine. The soldier added that his superior had already stolen TVs and washing machines from Ukrainian homes."
77,politics,"New, unique patch unveiled for US soldiers in Japan","U.S. soldiers and Japanese liaison officers can wear a unique uniform patch combining the Japanese and American flags, which was presented during a ceremony at Camp Zama, Japan, on Friday. The patch can be worn on a soldier’s left shoulder sleeve, Army officials said during the ceremony. “You are..."
78,politics,Biden says decision on gas tax holiday may come this week,"REHOBOTH BEACH, Del. (AP) — President Joe Biden said Monday that he will decide by the end of the week whether he would support a federal gasoline tax holiday, possibly saving U.S. consumers as much as 18.4 cents a gallon. “Yes, I’m considering it,” Biden told reporters after taking..."
79,politics,Treasury Secretary Janet Yellen among White House officials saying recession is not inevitable,"As inflation remains high and the stock market falls, U.S. Treasury Secretary Janet Yellen and other White House officials are amplifying President Joe Biden's message that a recession is not inevitable. CBS News anchors Anne-Marie Green and Vladimir Duthiers spoke with political correspondent Caitlin Huey-Burns about the Biden Administration's potential plans to offer temporary relief from rising gas prices."
80,politics,This GOP Senate candidate just released a video calling for some Republicans to be hunted,"On Sunday, Illinois Republican Rep. Adam Kinzinger said he received a letter in the mail a few days ago that threatened to execute him, his wife and their newborn."
81,politics,Trump said it was a 'foolish' decision for the GOP to not be represented on the January 6 panel. He and Republican lawmakers rejected a bipartisan commission last year.,"Trump said it was a bad call for Republicans ""not to have representation on that committee"" but denounced a bipartisan commission last year."
82,politics,Ted Cruz called a ‘coward and a liar’ as right-wing activist confronts him over Trump and Cancun,"Rep Dan Crenshaw was not the only lawmaker accosted by right-wing social media activist Alex Stein at the Republican Party of Texas convention in Houston.Mr Stein also shouted abuse at Senator Ted Cruz whom he called a coward and a globalist, asked how he can like Donald Trump after he called his wife ugly, and reminded him of his vacation in Cancun during the 2021 Texas power crisis as the state experienced record low temperatures.In a video clip posted to Twitter by Mr Stein, he begins by saying: “If you care about America, why did you do that to your..."
83,politics,Supreme Court OKs use of public money for religious education,"The Supreme Court ruled Tuesday that state programs providing money for public school tuition cannot exclude schools that offer religious instruction. The decision relaxed long-standing restrictions on using taxpayer money to pay for religious education, further lowering the wall of separation between church and state. The vote was 6-3, with..."
84,politics,U.S. Supreme Court Rebuffs UnitedHealth Group Challenge On Medicare Overpayments,"The U.S. Supreme Court on Tuesday declined to hear UnitedHealth Group Inc's challenge to a government rule requiring private insurers that administer federally funded Medicare plans to return potentially billions of dollars in overpayments they receive based on incorrect diagnoses. Turning away the Minnetonka, Minnesota-based insurer's appeal, the justices left..."
85,politics,Michelle Obama Posts New Pic Of Malia & Sasha Thanking Barack For Being An ‘Amazing Dad’,"Michelle Obama celebrated this Father’s Day with her family in a super heartwarming way! On June 19 2022, the former First Lady posted an adorable photo of her, Barack Obama, and their two daughters Malia, 23, and Sasha, 21, on her official Instagram account. In the ultra cute snapshot,..."
86,politics,Biden eyes deal as Manchin resists clean energy incentive,National Economic Council Director Brian Deese said this weekend the administration was hopeful a budget reconciliation deal that tackles inflation and utility costs could be done before September. Deese told CBS News “Face the Nation” Sunday that the potential package would be the “most impactful” thing the administration and its...
87,politics,Tens Of Thousands March In Georgia 'For Europe' After Blow To EU Bid,"Tens of thousands of Georgians took to the streets Monday in support of the country's EU membership bid, after the European Commission recommended deferring Tbilisi's candidacy. EU leaders are expected to decide by Friday on granting candidate status to Ukraine, Moldova and Georgia, which all applied for EU membership shortly..."
88,politics,Gas tax holiday in West Virginia may come this week,"President Joe Biden said Monday that he’s considering a federal holiday on the gasoline tax, possibly saving U.S. consumers as much as 18.4 cents a gallon. “Yes, I’m considering it,” Biden told reporters after taking a walk along the beach near his vacation home in Delaware. “I hope to have a decision based on the […]"
89,politics,Biden says he's considering gas tax holiday as admin targets July 4 announcement,"President Joe Biden said Monday that he is seriously considering temporarily halting the federal gas tax as the White House looks to take steps to lower the cost at the pump ahead of the July 4 holiday. White House officials say the July 4 weekend, when tens of millions of..."
90,politics,Someone must tell Britain about the real cost of war in Ukraine – does Johnson have the authority?,"Whenever Boris Johnson is in the doghouse at home, there’s one place he can always expect a warm welcome. So it is perhaps no surprise he abandoned a planned speech to restless northern Tory MPs in favour of flying to Ukraine last week, for another firm handshake with its heroic wartime president. Yet, cynical as the timing of this particular photo opportunity looks, Johnson’s warning of the dangers of “Ukraine fatigue” setting in as the war grinds on was salutary and fair. What he has yet to do, however, is spell out exactly what being in it for the long haul – which could now mean years, according to Nato’s secretary general Jens Stoltenberg – actually involves."
91,politics,Iran attacks stopped by Middle East air defense alliance: Israel,"The US and Israel are building an air defense coalition in the Middle East that has already thwarted attacks by Iran, Israel’s defense minister announced Monday. 

Benny Gantz gave few details about what he called the “Middle East Air Defense Alliance,” or MEAD, in testimony before the Knesset’s powerful Foreign Affairs and Defense Committee — including what other nations are members or what types of operations it has carried out.

The announcement marked the first time Israel has openly acknowledged a regionwide military alliance with Arab partners.

“In the past year, together with my colleagues at the Pentagon and the [Biden] administration,..."
92,politics,"Signs of tension rise between Justice, Jan. 6 panel",Tensions between the Justice Department and the House Jan. 6 Select Committee have slipped into public view amid the panel's first public hearings for its investigation.
93,politics,Leader of gun rights group explains why his young kids had guns in their rooms,CNN’s Elle Reeve speaks with members of an Oklahoma gun rights group that is actively trying to loosen weapon laws in the state.
