,category,header,content
6,weather,"At Least One Person Dead in Arkansas, Homes Damaged in Kentucky, Alabama","Damaging storms, wind and hail continue to rip across several states."
7,weather,At Least 23 Injured by Texas Tornado as Damaging Storms Strike Several States,"Storms, including tornadoes, left a trail of damage across several states Tuesday night."
8,weather,NASA's Artemis Moon Rocket Test Delayed Again,"A test of NASA's Artemis 1 mission was supposed to resume Saturday, but was met with another in a series of delays."
9,weather,Evacuations Lifted in Florida Panhandle Wildfire ,A wildfire burning in high winds and low humidity prompted evacuations in the Florida Panhandle Friday.
0,weather,Tornado Outbreak: Three Deaths Blamed on Storms; State of Emergency in Georgia,The South is cleaning up from another tornado outbreak. Here's the latest.
1,weather,"Tornado Outbreak: Damage Reported Across the South, At Least One Person Dead",At least one person is dead and there are multiple reports of damage as the latest round of severe weather marched across the South Tuesday.
2,weather,"Dangerous Combination of Intense Wildfires and Extreme Rainfall Likely to Happen More Often, New Study Says",New research says the double threat of wildfires and rainfall could get worse.
3,weather,"Communities Work to Recover After Storms, Tornadoes Across the South",Residents and business owners in several states across the South began the cleanup after a three-day severe weather outbreak.
4,weather,"Severe Weather Outbreak: Two Dead, Dozens of Reports of Storm Damage Across South",A severe weather outbreak marched across the South for a third day Thursday.
5,weather,Firefighters Gain Ground on Gatlinburg Area Wildfire,"Firefighters battled the blaze near Gatlinburg and Pigeon Forge, Tennessee, for a second day."
6,weather,Severe Weather Outbreak: Damage Widespread as Storms Push East,Here's the latest on a severe weather outbreak moving across the South.
7,weather,"Wildfire Grows Larger Near Gatlinburg, Tennessee","The evacuations are near the site of the 2016 fire disaster that killed 14 and destroyed 2,000-plus buildings."
8,weather,"3 Killed in Large Pileup On Snowy Interstate 81 in Schuylkill County, Pennsylvania",Here's what we know so far about this developing situation.
9,weather,Residents Evacuate as Philippines' Taal Volcano Erupts,The Philippines' Taal volcano sent steam and ash a mile high Saturday.
0,weather,Volunteers Transcribe 130 Years of Handwritten Rainfall Records,The crowdsourced project was propelled by coronavirus lockdowns and the British fascination with weather.
1,weather,6.5 Magnitude Earthquake Triggers Avalanches in Idaho,"A 6.5 magnitude earthquake shook central Idaho near Challis, about 80 miles northeast of Boise, triggering widespread avalanches."
2,weather,"Five Dead, More than 1,300 Homes Damaged in Tornadoes, Flooding Across the South","A wave of severe weather swept from Texas to South Carolina this week, ripping apart homes and lives along its path."
3,weather,Cleanup Begins After Tornado Outbreak Across the South,Residents in the New Orleans area and other parts of the South began the long cleanup Wednesday from multiple tornadoes across the region.
4,weather,At Least One Dead After Tornado Tears Through New Orleans Metro Area,"A tornado left a trail of destruction, and at least one person dead, in the New Orleans area Tuesday night."
5,weather,"Cars Crushed, College Campuses Hit as Severe Weather Rips Across South",A severe weather outbreakcaused damage across parts of the South Monday and Tuesday.
6,weather,U.S. Senate Votes to Make Daylight Saving Time Permanent,"After losing an hour of sleep this week, the U.S. Senate unanimously votes to make daylight saving time permanent."
7,weather,Several Killed in Massive Pileup on Foggy Missouri Interstate,Here's what we know so far about this developing situation.
8,weather,Here's How Hurricane Michael is Fueling Wildfires In the Florida Panhandle,"Dry , dead vegetation from Hurricane Michael is fueling wildfires in the Florida Panhandle, more than three years later. Here's how."
9,weather,Avalanche Deaths Far Lower This Season Than Last,This year's avalanche season is less dramatic than last.
0,weather,U.S. Fish and Wildlife Tones Down Danger of Malathion to Threatened Species,"Last year, the U.S. Fish and Wildlife Service said malathion use could threaten dozens of species with extinction. Now, officials have changed their mind."
1,weather,"Iowa Tornadoes: Survivors Describe Storms, Aftermath",Deadly tornadoes ripped through Iowa Saturday. Here's a look at some of the stories that emerged.
2,weather,Crews Battle Two Large Wildfires in Florida Panhandle,"Several wildfires broke out in the Florida Panhandle, where there is abundant fuel left from trees damaged by Hurricane Michael."
3,weather,"South Korea Wildfire Destroys Homes, Forces Thousands to Flee",Firefighters in South Korea are working to contain a fast-moving wildfire that briefly threatened a nuclear power plant and now threatens a natural gas facility.
4,weather,Buildings Ripped Apart by Tornadoes in Iowa,There were numerous reports of tornado damage in parts of Iowa Saturday.
5,weather,At Least 3 Dead in Florida Interstate Crashes in 'Zero' Visibility,A series of deadly crashes happened along a stretch of Interstate 95 in east-Central Florida.
6,weather,At Least Six People Killed on Icy Roads During Winter Storm Oaklee,"A winter storm trekked east for a third day Friday, knocking out power and hampering travel by both road and air."
7,weather,Winter Storm Oaklee: Travel Advisory Issued for New York City; Child Dies in Crash on Icy Kentucky Bridge,"A winter storm trekked east for a second day, leaving snow, sleet and icy roads in its path."
8,weather,"Winter Storm Oaklee: Roads Closed, Schools Shut Down, Flights Canceled",The second winter storm in as many days is bringing snow and ice across a wide swath of the U.S.
9,weather,"Winter Storm Closes Interstates, Prompts Travel Warnings in Northern Plains, Midwest",A winter storm brought snow and ice to a swath of the U.S. from the Northern Plains to the Midwest. Here's how that impacted daily life.
0,weather,Wildfire Erupts in CA; Wildfire Erupts in California; UC Research Center Evacuates,A fast-moving wildfire forces evacuations in California. Here’s the latest on the blaze burning near the Sierra Nevada mountains.
1,weather,Severe Weather Causes Damage in Alabama,Severe weather on the warm side of a winter storm caused damage in parts of Alabama Thursday night.
2,weather,More than 100 Cars and Semis Crash on Illinois Interstate as Winter Storm Leaves Roads a Slippery Mess,A winter storm made travel hazardous in several states Thursday.
3,weather,18 People Stranded on Lake Erie Ice,An ice floe drifted away from the southwestern shore of Lake Erie at Catawba Island on Sunday.
4,weather,"Hattiesburg, Mississippi, Asks: What's that Smell?","A strange smell is lingering over Hattiesburg, Mississippi. So far, no one knows what it is."
5,weather,"Homes Burned, Evacuations Ordered Amid Southern California Wildfires","Winter wildfires aren't typically the norm, even in sunny Southern California."
6,weather,"Wildfire Fueled by High Winds Forces Evacuations in Laguna Beach, California","An early-morning wildfire was spurred by high winds amid warm, dry conditions in Southern California."
7,weather,"Winter Storm Landon Brought Widespread Travel Delays, Power Outages",Winter Storm Landon is causing myriad travel problems. Here's the latest.
8,weather,Huge Cliff Face Collapses on Boaters,At least eight people were killed when the cliff face toppled onto boaters on Brazil’s Furnas Lake. Another 32 were hurt. Divers continue to search for the missing.
9,weather,"One Killed in Alabama Tornado, Three in Critical Condition",A deadly tornado was spawned by Winter Storm Landon.
0,weather,"Winter Storm Landon: Two Critical After 16-Car Pileup in Memphis; Power Outages Top 200,000","Winter Storm Landon knocked out power to more than 200,000 homes and businesses."
1,weather,"Winter Storm Landon: Interstates Covered in Snow and Ice, Thousands of Flights Canceled","Winter Storm Landon is trekking across a wide swath of the U.S., leaving highways covered in snow and ice and prompting officials to ask residents to stay home."
2,weather,"Schools Closing, Residents Advised to Stay Home as Winter Storm Landon Takes Aim at Multiple States",Communities across a wide swath of the U.S. are bracing for a significant winter storm.
3,weather,What Did the Groundhog See? Punxsutawney Phil's Winter Prediction is In,Punxsutawney Phil's annual winter prediction is in.
4,weather,"2 Dead, Homes Damaged as Earthquakes Hit Southern Haiti",Here's what we know so far.
5,weather,Wildfire Closes California's Iconic Highway 1 Near Big Sur (PHOTOS),Here are incredible images from a wildfire that closed Highway 1 in California's Big Sur.
6,weather,"Wildfire Amid High Winds Prompts Evacuations, Shuts Down Highway 1 Near California's Big Sur","A fast-moving wildfire broke out Friday night in Monterey County, California, despite recent rainy weather."
7,weather,"Toxic Volcanic 'Cocktail' Could Impact Food, Water Sources in Tonga, Scientists Say",Scientists studying the impacts of volcanic ash are taking a close look at Tonga.
8,weather,Winter Storms Add to Supply Chain Woes,"Already stressed by labor shortages, shipping delays and surging COVID-19 cases, the supply chain was slowed again by winter weather."
9,weather,World’s Largest Firefighting Plane Grounded,The world’s largest firefighting plane is grounded just as the western U.S. gears up for what could be another brutal wildfire season.
0,weather,World’s Largest Firefighting Plane Grounded,The world’s largest firefighting plane is grounded just as the western U.S. gears up for what could be another brutal wildfire season.
1,weather,"Winter Storm Izzy: Coastal Flooding Hits Connecticut, Two Dead in North Carolina Crash",Winter Storm Izzy turned deadly on its way across the South and into the Northeast.
2,weather,"Winter Storm Izzy: Hundreds of Vehicle Crashes Reported, Thousands of Flights Canceled ",Winter Storm Izzy shut down portions of major interstates and knocked out power to hundreds of thousands on Sunday.
3,weather,Florida Tornado Destroys Homes in Fort Myers Area ,Strong storms and tornadoes spawned by a powerful winter storm system were causing damage across Florida.
4,weather,"Winter Storm Izzy: Hundreds of Flights Canceled, Several States Declare Emergencies ",Winter Storm Izzy is making a mess of travel.
5,weather,Tsunami Waves Over 4 Feet High Hit Pacific Coast after Major Eruption near Tonga,Water flowed into streets and neighborhoods and people were told to avoid coastal shorelines.
6,weather,Winter Storm Izzy: States Declare Emergencies; Travel Advisories Issued for Major Airports ,"Winter Storm Izzy is affecting travel, schools and other operations in the Midwest and South."
7,weather,"Winter Storm Izzy: Prepare for Travel Delays, Icy Roads",Communities in the path of Winter Storm Izzy are prepping for the storm's impacts.
8,weather,"2021 Ends With 1,101 Manatees Dead in Florida","With 2021 officially over, the tally for manatee deaths is in, and it's grim."
9,weather,Waterfalls Transform into Amazing Works of Art as Temperatures Plunge (PHOTOS),
0,weather,At Least 22 Dead After Cars Stuck for Hours in Snow in Pakistan Mountain Resort,People were trapped in their cars as temperatures plunged and snow piled on.
1,weather,"Crews Working To Clear Mountain Passes East of Seattle, Including Snoqualmie",Travelers were being advised to check routes carefully and delay or adjust travel plans as necessary.
2,weather,Massive Meteor Explodes Over Pittsburgh,"A massive fireball streaks across the sky in Pittsburgh, creating a rare sonic boom that shook the city."
3,weather,The 21 Strangest Things About 2021's Weather,We ranked the 21 weirdest weather events of 2021 and included some honorable mentions.
4,weather,One Missing Person Located After Colorado's Most Destructive Fire in History,"A fast-moving wildfire burned hundreds of structures in the Boulder, Colorado, area."
5,weather,Weekend Storms Leave Damage in Southeast,Severe storms are causing damage and forcing rescues across the South. Here's the latest news.
6,weather,"Up to 1,000 Homes Burned in Boulder-Area Wildfire; Officials Say It's 'Miraculous' No One Was Killed","A fast-moving wildfire burned hundreds of structures in the Boulder, Colorado, area."
7,weather,"How to Help Victims of Boulder, Colorado, Wildfires","After seeing destroyed homes and people who have lost everything, we may be tempted to donate clothing, food, or other supplies, but there are better ways to help. Here's how."
8,weather,Colorado Wildfire Burns Hundreds of Homes; Thousands Evacuated,"A fast-moving wildfire burned hundreds of structures in the Boulder, Colorado, area."
9,weather,Whiteout Conditions Lead to 20-Vehicle Pileup in Nevada,"A 20-vehicle pileup has shut down a U.S Highway 395 south of Reno, Nevada."
0,weather,Dozens of Vehicles Crash on Icy Wisconsin Interstate,"Cars and semitrailers, including at least one that caught fire, were left in tangled piles after a pileup in northwest Wisconsin."
1,weather,10 Record-Breaking Moments That Blew Our Meteorologists' Minds in 2021,Some of these new weather records set in 2021 left meteorologists speechless.
2,weather,Train Hangs on Edge of Cliff After Landslide,"A commuter train derailed in northern Italy Wednesday, leaving at least seven people hurt."
3,weather,Winter Storm Cato Interrupts Thanksgiving Travel Along East Coast (PHOTOS),Here are some images from the areas hit hardest by Winter Storm Cato.
4,weather,"Death Toll Rises to Five in Plains, Midwest Severe Storms",At least five deaths are being blamed on storms that battered parts of the Plains and Midwest Thursday night.
5,weather,Candle Factory Survivors Sue Plant Owner Over Tornado Response; Worker Describes Moment Tornado Hit,Haley Conder was at work at the Mayfield Consumer Products candle factory when it was blown apart by a tornado Friday night. She and some of her co-workers said they feared reprisal if they left to seek safer shelter at home.
6,weather,"One Dead in High Winds, Tornadoes That Left Trail of Damage Across Plains and Midwest",Wind and severe weather battered parts of the U.S. Wednesday night.
7,weather,Tornado Outbreak: Victims Range in Age from 2 Months to 98 Years,Search efforts continued Tuesday as residents and communities began the long road to recovery.
8,weather,"Tornado Outbreak Live Updates: Latest News From the South, Midwest",Here's the latest from the aftermath – check back all day for updates.
9,weather,Photo May Have Been Carried More Than 125 Miles by Wind Amid Tornado Outbreak,A photo likely carried from one state to another by wind will soon be returned to its owner.
0,weather,Long Road to Recovery Begins After Historic Tornado Outbreak,A historic tornado outbreak and rounds of severe weather left multiple people dead in several states.
1,weather,How to Help Victims of Deadly Tornado Outbreak,"After seeing destroyed homes and people who have lost everything, we may be tempted to donate clothing, food, or other supplies, but there are better ways to help. Here's how."
2,weather,"Dozens Dead, Injured After Historic Tornado Outbreak",A historic tornado outbreak and rounds of severe weather left multiple people dead in several states.
3,weather,"12 People Confirmed Dead in Bowling Green, KY, After Tornado Outbreak",The death toll is rising after a historic tornado outbreak.
4,weather,KY Gov: This Has Been Our State's Most Devastating Tornado Event,"Kentucky Gov. Andy Beshear spoke from Mayfield, Kentucky. Here's what he said."
5,weather,"Live Updates: Tornadoes Leave Severe Damage in Midwest, South; 1 Killed in Arkansas",Here's the latest on this developing situation.
6,weather,"Homes Flooded, Roads Blocked in Heavy Hawaii Rainfall",A Kona low dumped multiple inches of rain on parts of Hawaii.
7,weather,New Retardant Could Stop Wildfires Before They Start,The U.S. Forest Service has approved a new fire retardant that claims to offer a year of protection from wildfires with one application.
8,weather,"Buildings Burn, Evacuations Ordered in Wildfires Amid Windy, Dry Conditions in Montana ",High winds and dry conditions fueled at least three Montana wildfires on Wednesday.
9,weather,Giving Tuesday 2021: Here's How to Help Victims of Weather Disasters,Feeling inspired by Giving Tuesday? Here's how to help victims of weather disasters.
0,weather,Church Tower Crumbles in Magnitude 7.5 Earthquake in Peru,The powerful earthquake struck Sunday morning about 500 miles north of the capital of Lima.
1,weather,Three More Bodies Pulled From British Columbia Landslide; Search Suspended Due to Weather,"At least four people are dead and one remained missing in a British Columbia landslide, after weather and other challenges brought recovery efforts to a halt Friday."
2,weather,Thunderstorms Flush Scorpions into Homes; 3 People Killed,Strong storms in Aswan in southern Egypt washed scorpions into streets where they entered homes and attacked residents.
3,weather,Two Dead in Western Wildfires Sparked by High Winds,Winds helped spark two deadly fires in the West.
4,weather,"Washington State, British Columbia Devastated by Flooding, Landslides",The full scope of damage in Washington State and British Columbia is still being realized.
5,weather,Western Storm: At Least One Dead in British Columbia Mudslide; High Winds Fuel Colorado Wildfire,Flooding in the Northwest and at least one wildfire in the Rockies prompted evacuations. Here's the latest on the atmospheric river sweeping from west to east.
6,weather,"IBM, David Clark Cause Award Saaf Water Top Call for Code Prize",Winners of the 2021 Call for Code Global Challenge were announced Tuesday night in New York.
7,weather,"Oregon Flooding: Coast Guard, Other Rescuers Pull 20 People From Flooded Campground; Landslides Close Roads",Flooding from an atmospheric river is hammering parts of the Northwest. Here's the latest.
8,weather,California National Marine Sanctuary Plan Moves Forward; Public Input Sought,"NOAA is seeking public comment on a plan to establish a 7,000-square-mile national marine sanctuary off the coast of Southern California."
9,weather,2021 Call for Code Finalists Named,"Five finalists have been named in the 2021 Call for Code Global Challenge, an initiative to combat climate change with open-source-powered technology."
0,weather,"Falling Tree Branches Kill Two, Injure One During Storms in Portland, Oregon",Thunderstorms moved through the Portland area late Saturday morning.
1,weather,"Storm, King Tides Bring Flooding; Roads and Bridges Closed in South Carolina and Florida",A one-two punch of a storm and high tides is inundating some areas along the southeast Atlantic Coast. Here's the latest.
2,weather,Volcano's Clouds of Ash Disrupt Flights on Spanish Island of La Palma,"A volcano spews ash high into the sky on the Spanish island of La Palma, causing problems for residents. Take a look at the incredible video."
3,weather,Trillion-Dollar Infrastructure Bill Passes; Here's What's In It,Congress approved a sweeping infrastructure bill after months of political wrangling.
4,weather,"Chessie the Manatee, Last Seen in Florida Months Ago, Has Disappeared","Chessie the Traveling Manatee hasn't been heard from in months, after being rescued amid a mass die-off of manatees this year."
5,weather,Coastal Flooding Closes Streets in Charleston,Some areas along the Atlantic Ocean in the Southeast are seeing flooding from high tides and a coastal storm.
6,weather,"Two Months After Hurricane Ida Battered Louisiana, Thousands Wait for Housing",State and local officials say Ida aid has been slow to roll out.
7,weather,"One Hurt, Dozens of Homes Damaged as Storms Roll Across Texas, Louisiana",Severe weather moved east from Texas Wednesday. Here's a look at what happened.
8,weather,"Landslides, Flooding Clobber California","A powerful storm roared in with landslides, power outages and road closures."
9,weather,"Landslides, Flooding Clobber California ",A powerful storm roared in with widespread rain and wind for California and parts of the Pacific Northwest.
0,weather,What Are Debris Flows and Why Are They Dangerous?,Debris flows are an especially dangerous type of landslide.
1,weather,City's Water Supply May be Contaminated by Fuel,Residents in the Canadian city of Iqaluit have been told not to use their tap water after people complained it smelled like petroleum.
2,weather,Sunken Russian Nuclear Subs to Be Raised,The Russian government is planning to raise two sunken nuclear subs from the seafloor in a precarious operation.
3,weather,California Drought: What Happens Next?,California is potentially facing a third year of extreme drought. What does that mean?
4,weather,Drone Video Shows Devastating Haiti Earthquake Damage,"Homes, churches, hospitals and other buildings were left in rubble."
5,weather,Rescuers Save 87 Ultramarathoners in Utah ,"Many of the runners were in only shorts and T-shirts when snow, winds and plunging temperatures hit the DC Peaks 50 race north of Salt Lake City, Utah, on Saturday. Several had to be treated for hypothermia after being rescued."
6,weather,Deadly Quake Rattles Resort Island,Rescuers searched through the rubble for survivors after a 4.8 magnitude earthquake struck Bali.
7,weather,Could Take Years to Clean Up Southern California Oil Spill,"The Weather Channel's Justin Michaels is in Huntington Beach, California where crews are working to contain a massive oil spill."
8,weather,"Deadly Flooding, Landslides Hit Southern India",Torrential rains in the southern Indian state of Kerala caused flooding and landslides that killed more than 20 people.
9,weather,"Bali Earthquake Kills 3; Homes, Buildings Destroyed on Popular Indonesian Resort Island",The popular Indonesian island of Bali was rocked by an earthquake early Saturday morning.
0,weather,Possible Tornadoes Leave Damage Across Parts of Oklahoma,Severe storms produced several possible tornadoes across Oklahoma on Sunday that caused damage in multiple cities.
1,weather,Pakistan Rocked by Deadly Earthquake,The 5.9 magnitude earthquake struck a southwestern province early Thursday.
2,weather,Watch Home Get Demolished By Lava,A home disappears into lava erupting from the Cumbre Vieja volcano on the island of La Palma.
3,weather,Alabama Flooding Death Toll Rises to Four,"Flooding swamped homes, businesses and cars and claimed at least four lives in Alabama."
4,weather,Spanish Island is Getting Bigger,The Spanish island of La Palma is getting bigger. Here’s why.
5,weather,Infrastructure Bill Would Direct Billions Toward Climate Change Mitigation,The trillion-dollar infrastructure bill before Congress takes aim at climate change.
6,weather,'Miracle House' Survives Lava Flow,A lone house is surrounded by a barren river of lava amid the volcanic eruption in Spain’s Canary Islands.
7,weather,More Than 100 People Stranded Overnight When Mudslides Close Portion of Interstate 70 in Colorado,More than 100 people were stranded overnight on I-70 in Colorado's Glenwood Canyon after mudslides in the Grizzly Creek Fire burn scar area.
8,weather,NTSB Will Investigate Passenger Train Derailment that Killed 3 in Montana,"The train, with 146 passengers and 16 crew members, derailed near Joplin, Montana, on Saturday afternoon."
9,weather,PG&E Charged with Involuntary Manslaughter in California's Zogg Fire that Killed Four People,The Zogg Fire killed four people and destroyed hundreds of homes. It began when a pine tree fell on a PG&E power line.
0,weather,Australia’s Second-Largest City Struck by Strong Earthquake,"The 5.9 magnitude earthquake damaged buildings, and forced businesses to evacuate."
1,weather,"Amid Washington Dog Deaths, Here's How to Keep Your Pet Safe From Toxic Blue-Green Algae",Warm weather and drought are fueling outbreaks of algae blooms that can be deadly to pets.
2,weather,Watch Nightmare Moment Home Collapses Into Landslide Created Ravine in Norway,"This is the dramatic moment a home collapses into a ravine following a landslide near Oslo, Norway."
3,weather,"Kilauea Summit Selfie Seekers Risking Their Lives, Park Service Warns",Dozens of people have been cited for trying to snap photos of the new lava lake that formed with a new eruption earlier this month.
4,weather,Slovenian Lawmakers Run for Cover During Croatia Earthquake,A camera captures the moment lawmakers in Slovenia evacuate as an earthquake rattles the National Assembly building.
5,weather,Kilauea Volcano Lights Up Night Sky,Hawaii’s Mount Kilauea erupted on Sunday night.
6,weather,Hurricane Ida Heat Deaths Prompt Renewed Look at Emergency Planning for Vulnerable Populations,"Hundreds of elderly and disabled residents of low-income housing in New Orleans sat in their dark, hot apartments for days after Hurricane Ida knocked out electricity to the entire city."
7,weather,Watch a Home Demolished By Lava in Spain’s Canary Islands,A home disappears into lava erupting from the Cumbre Vieja volcano on the island of La Palma.
8,weather,Canary Islands Volcano Erupts,"The volcano known as Cumbre Vieja, or Old Summit, last erupted in 1971."
9,weather,"Nicholas Live Updates: Roads Flooded in Louisiana, Power Outages Persist in Texas",The remnants of Hurricane Nicholas are bringing flooding rainfall to parts of Louisiana.
0,weather,Nicholas Updates: Rain Hampers Ida Recovery Efforts; State Offices Closed Wednesday in Louisiana,Nicholas made landfall in Texas as a hurricane and trekked inland Tuesday.
1,weather,"Nicholas Live Updates: Texas and Louisiana Declare State of Emergency, Flights Canceled, Schools Closed ",Nicholas moved in on Texas Monday night.
2,weather,"At Least One Dead in Mexico City Landslide, Latest in a String of Disasters and Bad Weather",Officials said recent rains and a powerful earthquake may have contributed to a landslide Friday near Mexico City.
3,weather,Tornado in Italy Leaves Two People Dead ,
4,weather,Heat Is Biggest Killer in Louisiana After Hurricane Ida,The death toll from Hurricane Ida in Louisiana continues to rise.
5,weather,"As Ida's Death Toll Rises in Louisiana, 7 Nursing Homes Have Licenses Revoked",Louisiana is punishing nursing homes that left residents in sweltering heat after Hurricane Ida.
6,weather,"Basement Apartments Could be Evacuated Ahead of Future Flood Threats, NYC Mayor Says","New York City will change the way it responds to extreme flood events, mayor says."
7,weather,Investigation Launched Into Nursing Home Deaths After Ida; Entergy Updates Power Restoration Estimates,The long road to recovery is just beginning in southeast Louisiana.
8,weather,Ida's Death Toll in the Northeast Rises to 44,Here's the latest on dangerous tornadoes and deadly flooding spawned by the remnants of Hurricane Ida.
9,weather,"Ida's Historic Northeast Flooding, Tornadoes Kill at Least 28 in Northeast ",Here's the latest on dangerous tornadoes and deadly flooding spawned by the remnants of Hurricane Ida.
0,weather,Hurricane Ida Louisiana Updates: Nursing Home Evacuees Die in 'Concerning Conditions',Hurricane Ida roared devastated southeastern Louisiana. Here's the latest.
1,weather,Hospitals Swamped in Haiti as Rescue Efforts Continue,"Hospitals in Haiti are overwhelmed as rescue efforts continue. Officials say nearly 10,000 people were hurt in last weekend’s earthquake and nearly 2,000 have died. Here’s the latest on the disaster."
2,weather,"At Least 14 Killed in New York and New Jersey, 3 in Pennsylvania as Historic Flooding Cripples Region",Here's the latest on dangerous tornadoes and deadly flooding spawned by the remnants of Hurricane Ida.
3,weather,Hurricane Ida Updates: Multiple People Transported for Carbon Monoxide Poisoning in New Orleans ,Hurricane Ida roared ashore Sunday in southeastern Louisiana. Here's the latest.
4,weather,"Damaging Tornadoes, Flash Flooding from Ida's Remnants Rip Through Philly, New Jersey, New York",Here's the latest on dangerous tornadoes and deadly flooding spawned by the remnants of Hurricane Ida.
5,weather,"Tornadoes Near Philly, South Jersey Cause Extensive Damage",A string of tornadoes ripped through the Philadelphia metro area Wednesday evening. Here's the latest.
6,weather,"Northeast, Mid-Atlantic Flooding and Tornadoes: The Latest on Ida's Remnants",Here's what we know so far about the impacts of this flooding in the Northeast.
7,weather,"Hurricane Ida Updates: The Latest From Louisiana, Mississippi ",Hurricane Ida roared ashore Sunday in southeastern Louisiana. Here's the latest.
8,weather,"New Orleans Faces 100+ Degree Heat Index As City Remains Without Power, Possibly for a Month",Officials say some homes and businesses could be without power for up to 30 days. The outages come as advisories warn of heat indexes in the triple digits.
9,weather,Impacted by Hurricane Ida? Here's Where You Can Find Help,Here's a list of places to look for assistance if you were impacted by the storm.
0,weather,To Our Users: Thank You,A thank you to our users.
1,weather,Hurricane Ida Rumors Abound – Here's the Truth from FEMA,"Misinformation is spreading rapidly in the wake of Hurricane Ida, so FEMA is working to set the record straight."
2,weather,How to Help Victims of Hurricane Ida,Here's how you can help the victims of the United States' latest disaster.
3,weather,"Ida Updates: The Latest on Damage, Power Outages and Other News",Hurricane Ida roared ashore Sunday in southeastern Louisiana. Here's the latest.
4,weather,Louisiana Hospitals Slammed by COVID-19 Take Another Blow from Hurricane Ida,"Hospitals were at capacity because of the COVID surge, so there was nowhere to evacuate patients from vulnerable facilities."
5,weather,Hurricane Ida Traps People in Attics After Levee Overtops ,Hurricane Ida roared ashore Sunday in southeastern Louisiana. Here's the latest.
