,categories,headers,contents
10,science,The largest natural diamond in the Universe is trillions of carats,"White dwarfsCredit: PL's Wide Field and Planetary Camera 2 on NASA's Hubble Space Telescope: Public Domain Image. The largest diamond in the universe is not located on the planet Earth. Instead, it is a white dwarf star called V886 Centauri or BPM 37093. A white dwarf star is considered to be a ""dead"" or extinct star."
11,science,Monster black hole might have executed a magnetic 'flip',"A black hole might have reversed its magnetic field right before our eyes. The story begins with a galaxy known as 1ES 1927+654, which briefly ceased X-ray emissions for a few months, then resumed and increased. So far, the potential black hole observations represent a unique situation visible from 236 million light-years away."
12,science,"1,000 year-old Native American carvings of mysterious giant humanoids discovered on the ceiling of an Alabama cave","The only way to see the unique carvings was to digitally ""stand back"" from the low cave ceiling by mapping the cave using more than 16,000 photos."
13,science,Scientists Believe We Can Control the Weather,"In the race to control climate change, global scientists are pointing to the concept of Geoengineering as a legitimate hope. However, public and political objections hinder the effort."
14,science,Satellites Detect Methane from Cows at California Feedlot in Remote Sensing First,"Satellites have detected methane emissions from belching cows at a California feedlot, marking the first time emissions from livestock — a major component of agricultural methane — could be measured from space. Environmental data firm GHGSat this month analyzed data from its satellites and pinpointed the methane source..."
15,science,Why are there so many giants in the deep sea?,"In the deepest and coldest parts of the ocean, sea creatures — mainly invertebrates, or animals without backbones — can reach gargantuan proportions. Squids, sea spiders, worms and a variety of other types of animals grow to sizes that dwarf related species around the world. The phenomenon is called gigantism."
16,science,"There's a 1,000-pound great white shark swimming near the Jersey shore","(CNN) — A massive great white shark has been recorded swimming off the New Jersey shore. The shark is named Ironbound, after the West Ironbound Island near Lunenburg, Nova Scotia, where it was first spotted. The creature is 12 feet, 4 inches long and weighs an estimated 998 pounds, according to OCEARCH, a nonprofit marine research group that provides open-source data about shark migration."
17,science,Cameras caught a 'space jellyfish' fly over Georgia. Here’s what it really was.,"In the wee morning hours of Thursday(May 5), a camera in Waycross, Georgia witnessed a mysterious object streaking through the sky. Bright, fast and trailed by a glowing oblong aura, the object looked a bit like a space jellyfish, as Chris Combs, a professor of aerodynamics and mechanical engineering at the University of Texas at San Antonio put it on twitter."
18,science,"'Mystery monkey' spotted in a Borneo forest could be a rare hybrid of two different species, new study says","An unidentified ""mystery monkey"" spotted in a Borneo forest could be a rare hybrid of a proboscis monkey and a silvery langur, a new study says."
19,science,Mold in Your Washing Machine Could Be Stinking Up Your Clothes,"This story is part of Try This, CNET's collection of simple tips to improve your life, fast. If your washing machine is harboring mold and mildew, are your clothes and towels really getting clean? Your washer needs a good scrub on a regular basis -- especially if there's a sulfur smell in your laundry. Fortunately, you can kill the mold and prevent it from coming back."
20,science,"Graphene typically costs $200,000 per ton. Now, scientists can make it from trash.","Recent technology developed at Rice University is taking the idea that one man’s trash is another man’s treasure to its extreme. Banana peels, coffee grounds, single-use plastic containers, coal — all of these and more are being turned into one of the most valuable materials around: graphene. Chemist James Tour and his team have developed a rapid process that can transform bulk-quantities of junk into flakes of graphene."
21,science,Earth tells us to 'GO' in weird cloud message seen from space,"The Earth is apparently trying to tell us something. A surprising new photo from the GOES East satellite has revealed what appears to be the word ""Go"" written in the clouds as seen from space. The Earth view was spotted on Friday (May 6) by GOES East, which is operated by the National Oceanic and Atmospheric Administration."
22,science,See the ‘grand design’ of spiral galaxy M99 in this Hubble image,"The swirling spiral of the elegant galaxy M99 is on display in this week’s image from the Hubble Space Telescope. As a prototypical spiral galaxy, like our Milky Way, M99 has the classical rotating disk of stars, gas, and dust, which is concentrated and bright in the center and reaches out into space with spiral arms. But his particular galaxy isn’t just any spiral galaxy — it is a “grand design” spiral galaxy, a classification given to the neatest and most orderly spiral galaxies whose arms are particularly prominent and well-defined."
23,science,Cosmic Recess Bell,"ARIES (March 21-April 19). You don't require people to prove themselves to you, yet they come through time and again. It's because you see the best in others — and that's exactly what emerges. TAURUS (April 20-May 20). As a rule, you don't trouble others with what you can..."
24,science,Earliest documented aurora found in ancient Chinese text,"The earliest documented case of an aurora, the fleeting but brilliantly colored lights that sometimes illuminate the night sky, dates to the early 10th century B.C., a new study on an ancient Chinese text reveals. The text describes ""five-colored light"" witnessed in the northern part of the night sky toward..."
25,science,Linguistics Explains Why Some Names Capture One's 'Essence',"We spend a lot of time coming up with the ""right"" names. Sound symbolism explores the idea that some sounds have intrinsic meaning. Certain sounds can make names better ""fit"" what or who they describe. When I was pregnant with my daughter, my husband and I decided to keep her..."
26,science,How climate scientists keep hope alive as damage worsens,"In the course of a single year, University of Maine climate scientist Jacquelyn Gill lost both her mother and her stepfather. She struggled with infertility, then during research in the Arctic, she developed embolisms in both lungs, was transferred to an intensive care unit in Siberia and nearly died. She was airlifted back home and later had a hysterectomy. Then the pandemic hit."
27,science,This itty bitty bat flew across two continents at record speed,"
                    A Nathusius' pipistrelle bat in the hand of researcher. Arterra/Getty ImagesThe female journeyed more than 1,500 miles, from frigid Russia to the scenic French Alps."
28,science,Astronomy & Astrophysics 101: Jupiter,"Jupiter is the fifth planet from the Sun. It is a gas giant, and the largest and most massive planet in our Solar System. It is famous for its ‘stripy’ appearance and for the Great Red Spot. Orbiting between Mars and Saturn, Jupiter is the fifth planet from..."
29,science,How to watch the total lunar eclipse of May 2022: Super Blood Moon webcasts,"Looking for a telescope for the lunar eclipse? We recommend the Celestron Astro Fi 102 as the top pick in our best beginner's telescope guide. The moon will pass through Earth's shadow in a total lunar eclipse overnight on May 15 and 16, the first Blood Moon of 2022, but if bad weather ruins your view you'll have options to watch it live online."
30,science,Bringing the tūī back to town – how native birds are returning to NZ’s restored urban forests,"Urbanisation, and the destruction of habitat it entails, is a major threat to native bird populations. But as our new research shows, restored urban forests can return native birds to our cities and improve species richness.



We define restored urban forests as green areas within a city, dominated by native vegetation that has been planted intentionally. To evaluate restoration success, we tracked changes in native bird communities in 25 restored forests in two of New Zealand’s cities, Hamilton and New Plymouth. 

The forests we used in our study ranged widely in their ages, including one where initial restoration efforts began 72..."
31,science,"Inbreeding won't doom the last of the vaquitas, but fishing might: study","Vaquita porpoises are on the edge of extinction, with just 10 left in their sole habitat within Mexico's Gulf of California. However, a new study published Thursday in the journal Science offers some hope: the world's rarest marine mammals aren't doomed by a lack of genetic diversity, and can recover if illegal ""gillnet"" fishing ceases immediately."
32,science,Corals convert sunscreen chemical into a toxin that kills them,"Medical authorities have spent years convincing people to use sunscreen to limit their exposure to UV light. But that effort has had a bit of a setback, as several locations have recently banned the use of sunblocks by beachgoers. Those bans took effect after local waters were found to have high levels of some of the chemicals in sunblock, which was associated with the lower health of nearby coral reefs."
33,science,Eta Aquarid meteor shower of 2022 thrills stargazers in these stunning photos,"Meteor streaks delighted skywatchers this weekend as the Earth passed through the dust trail of Halley's Comet in an annual meteor shower display. The Eta Aquarid meteor shower, which is visible in both the Northern and Southern hemispheres in the constellation Aquarius, peaked this weekend with the most ideal observing times in the wee hours of the morning after 3 a.m. local time, weather permitting."
34,science,What do you see first in this optical illusion? Here’s what it says about your personality,"Optical illusions are a fun way to see if you truly know yourself. From revealing your inner desires to what you fear most, mashed-up images with bright colors can tell you a few things you might not know. Do you want to know if you are a confident person or..."
35,science,YouTuber creates creepy skin that moves on its own,"YouTuber The Action Lab often brings us quirky and entertaining experiments that provide new and unique ways of approaching science. You may remember this episode when he made a laser microscope using just a drop of water or this time when he made a black mirror. Now, he is back..."
36,science,Earth tells us to 'GO' in weird cloud message seen from space (photo),"The Earth is apparently trying to tell us something. A surprising new photo from the GOES East satellite has revealed what appears to be the word ""Go"" written in the clouds as seen from space. The Earth view was spotted on Friday (May 6) by GOES East, which is operated by the National Oceanic and Atmospheric Administration."
37,science,Discover Nature: Missouri's Turtles,"Discover nature this week with Missouri's turtles. If you’ve been driving through the countryside lately, you may have noticed box turtles sharing the pavement. As they search for food and mates, these harmless land turtles must cross roads that pass through their home areas. Turtles often spend decades within..."
38,science,"Volcanoes May Have Killed Venus with a Runaway Greenhouse, and Almost the Earth Too","What turned Venus into hell? It could have simply been a steadily-warming Sun, but new research suggests that Volcanoes may have played a role in creating a runaway greenhouse effect. And the same history of active Volcanism almost killed the Earth, too. Earth and the Volcano. Exactly how often has..."
39,science,Scientists discover a giant groundwater system under the ice sheet in Antarctica,"Have you ever stared at the long ice sheets in the Antarctic and wondered what lies beneath? Now, Columbia University researchers have explored this question and found an answer that may surprise you, according to a study published in Science on Thursday. Hypotheses come to life. The team has discovered..."
40,science,Why the standard model of particle physics seems to be broken,"As a physicist working at the Large Hadron Collider (LHC) at Cern, one of the most frequent questions I am asked is “When are you going to find something?” Resisting the temptation to sarcastically reply “Aside from the Higgs boson, which won the Nobel Prize, and a whole slew of new composite particles?”, I realize that the reason the question is posed so often is down to how we have portrayed progress in particle physics to the wider world."
41,science,"A Cool 1,000-Pound Great White Shark Has Just Been Spotted Near New Jersey","A 1,000-pound (453 kilograms) migrating great white shark surfaced off the coast of New Jersey April 28 while seeking rich fishing grounds farther north. Researchers nicknamed the shark 'Ironbound' when he was first caught and tagged in 2019, as he was found near West Ironbound Island near Lunenburg, Nova Scotia. The 12.4-foot-long (3.7 meters) shark migrating when he showed up on satellite."
42,science,Some lunar water may have come from Earth's atmosphere,"Not all of the moon's water comes from its own surface; some of it is siloed from the Earth's atmosphere, according to new research by University of Alaska Fairbanks Geophysical Institute scientists published last month. Water present for future moon explorers. This is good news for NASA's Artemis project, the..."
43,science,A Wildlife Photographer’s Eye for Detail,"After weeks of chasing a rare subspecies of black-and-white ruffed lemurs through the forest of Madagascar, Dr. Asia Murphy had yet to see one in person. She could hear the lemurs communicating with a loud call that “sounds like dogs snarling and demons screaming,” but there was no visual sign of their whereabouts."
44,science,Groundwater Discovered in Sediments Buried Deep Beneath Antarctic Ice,The study proves the value of electromagnetic techniques in a new polar environment. Researchers have made the first detection of groundwater beneath an Antarctic ice stream. The discovery confirms what scientists had already suspected but had been unable to verify until now. Scientists require data from all parts of the...
45,science,Ukrainian scientists see working amid war as act of defiance,"Anton Vlaschenko often hears shelling outside his office in Ukraine’s second-largest city of Kharkiv, not far from the front lines of the war. He sometimes even sees smoke rising from Russian tanks hit by missiles. But the 40-year-old zoologist continues his work, dissecting and labeling bat tissue, as he..."
46,science,Coquet Island puffin-cams reveal birds' burrow lives,"Bird lovers can now get a glimpse of a pair of puffins' underground home life in real time. A webcam has been installed in the nest of the couple on Coquet Island, off the Northumberland coast. The birds, which make nests in burrows in the sandy soil, mate for life..."
47,science,"17 Nightmare-Inducing Stories About Oceans, Lakes, And More Straight From Wikipedia",Thalassophobia exists for a reason.
48,science,'Wolf Sighting' Turns Out To Be Roving Pack Of Saint Bernards: Officials,"A person in Colorado thought they saw wolves, but authorities say it was just some dogs having a howling good time."
49,science,California condors reintroduced to North Coast redwoods,"KLAMATH, Calif. (CNN) -- The critically endangered California condor has been absent from Northern California redwood forests for over a century -- until Tuesday, when the Yurok Tribe and Redwood National and State Parks reintroduced two birds to the woodland area, the culmination of a 15-year reintroduction project.California condors have been out of Northern California's redwoods since 1892, according to a statement from the Yurok Tribe, California's largest Native American tribe.There are only around 200 adult California condors left in the wild, according to the International Union for the Conservation of Nature (IUCN). Of these, only 93 have produced offspring.""For countless generations,..."
50,science,Treating C. diff Infection and More With Gut Microbiome Transplants,"The gut microbiome is composed of billions of microorganisms, spanning hundreds of species. Even between healthy individuals, the microbiomes can vary hugely. These changes can be attributed to lifestyle, genetic or environmental factors and even subtle differences in the composition of the microbiome can make an individual more susceptible to illness."
51,science,Scientists Follow a 'Yellow Brick Road' in a Never-Before-Seen Spot of The Pacific Ocean,"
An expedition to a deep-sea ridge, just north of the Hawaiian Islands, has revealed an ancient dried-out lake bed paved with what looks like a yellow brick road.
The eerie scene was chanced upon by the exploration vessel Nautilus, which is currently surveying the Liliʻuokalani ridge within Papahānaumokuākea Marine National Monument (PMNM).
PMNM is one of the largest marine conservation areas in the world, larger than all the national parks in the United States combined, and we've only explored about 3 percent of its seafloor.
Researchers at the Ocean Exploration Trust are pushing the frontiers of this wilderness, which lies more than 3,000..."
52,science,This is how NASA measures rising sea levels from space,"Climate change is an imminent threat to humanity’s future, but the global climate is so complex that it’s often hard to even see the scale of the problem. One of the best ways we have to measure climate change might not be what you expect – because it’s not about measuring the land or the atmosphere. Instead, to learn about climate change, we need to measure the ocean."
53,science,Here's a Glimpse at a Future Hothouse Earth if Greenhouse Gasses Aren't Curbed,"Throughout our planet's history, Earth has fluctuated between a hothouse and an icehouse. Today, our home is supposed to be in a period of global cooling, but human emissions of greenhouse gasses are reversing that natural trend at a rapid and unprecedented rate. One of the last times Earth went..."
54,science,"How Much Evolution in the Human Brain Has Occurred in the Last 10,000 Years?","In just a short period in history, humans have gained immense knowledge. How much evolution in the human brain has occurred in the last 10,000 years? Could a child from that time be successfully taught the way children today are taught?. —Anatoly Berman, Las Vegas, Nevada. Intelligence and knowledge are..."
55,science,How Mercury Retrograde Went Viral,"Contracts, text messages, ex messages, and shopping for electronic devices: Astrologers tell us to steer clear of such activities when Mercury appears to reverse course in the night sky, going from east to west in “retrograde” motion. (It isn’t actually moving backward; it’s an illusion created by the fact that Earth and Mercury go around the sun at different speeds.) The astrological theory maintains that during these phases, which occur three or four times a year and last roughly three weeks each, Mercury, which rules communications, undergoes a kind of symbolic reversal, throwing the domain of its influence into disarray. In an era when we’re reliant on the accurate transmission of meaning and data from one place to another, when everything we say or post or send is so open to misinterpretation and bad-faith reading—on social media, on group chats, on Slack—a whole discourse has sprung up around Mercury’s supposed effect on the tech that’s closest to our hearts."
56,science,Virus found in pig heart used in human transplant (old),"Researchers trying to learn what killed the first person to receive a heart transplant from a pig have discovered the organ harbored an animal virus but cannot yet say if it played any role in the man’s death.A Maryland man, 57-year-old David Bennett Sr., died in March, two months after the groundbreaking experimental transplant. University of Maryland doctors said Thursday they found an unwelcome surprise — viral DNA inside the pig heart. They did not find signs that this bug, called porcine cytomegalovirus, was causing an active infection.But a major worry about animal-to-human transplants is the risk that it could..."
57,science,High-Speed X-Ray Lasers Reveal the Secret Crystal Structures of Small Molecules,"High-speed X-ray free-electron lasers have unlocked the crystal structures of small molecules relevant to chemistry and materials science, proving a new method that could advance semiconductor and solar cell development. Compounds that form tiny crystals hold secrets that might accelerate renewable energy production and semiconductor development. The finding of their..."
58,science,Galactic Ballet Captured by State-of-the-Art Dark Energy Camera,"DOE-funded Dark Energy Camera at NSF’s NOIRLab in Chile captures a pair of galaxies performing a gravitational duet. The interacting galaxy pair NGC 1512 and NGC 1510 take center stage in this image from the US Department of Energy-fabricated Dark Energy Camera, a state-of-the-art wide-field 570-megapixel imager on the Víctor M. Blanco 4-meter Telescope at Cerro Tololo Inter-American Observatory, a Program of NSF’s NOIRLab. NGC 1512 has been in the process of merging with its smaller galactic neighbor for 400 million years, and this drawn-out interaction has ignited waves of star formation."
59,science,New research provides possible insights into the formation of Earth,"A new study, conducted by scientists at The University of New Mexico, found ancient, primordial helium-3 leaking from the Earth's core, suggesting the planet formed inside a solar nebula, stirring further debate among scientists. Each year, about 2 kg of the rare isotope gas helium-3 escapes from Earth's interior, mostly..."
60,science,How a quirk of the brain prevents us from caring about climate change,"On April 6th, Dr. Peter Kalmus, NASA climate scientist and author, walked up to the JP Morgan Chase bank building in Los Angeles, pulled a pair of handcuffs out of a cloth bag and chained himself to the front door. With tears in his eyes, he spoke about the climate crisis to a group of supporters."
61,science,"Emperor penguins at risk of extinction, experts say","Emperor penguins are at risk of extinction, according to conservationists and researchers. 

On Friday, an expert from the Argentine Antarctic Institute (IAA) warned that changes could come within the next 30 to 40 years, with climate change as the driving force. 

“[Climate] projections suggest that the colonies that are located between latitudes 60 and 70 degrees [south] will disappear in the next few decades; that is, in the next 30, 40 years,” IAA biologist Marcela Libertelli told Reuters.

She said that loss of solid sea ice in the Antarctic from April through December would disrupt the penguins’ reproductive cycle and noted that increased tourism and fishing has impacted food..."
62,science,Trolling Is taking a toll on science journalism,"For the past several years, we've watched with rising concern as journalists in the United States and abroad have been increasingly subjected to online harassment. As journalism professors specializing in science reporting and violence against the press at George Washington University, we have researched, observed, and written about the rising trend in anti-press attacks through email, instant messages, social media, and other digital channels. Sadly, online attacks and threats have become the new normal in many newsrooms, with the result being that journalists are subject to a form of mob censorship."
63,science,"Total lunar eclipse 2022: when, where and what to look out for","This is advance notice of a total lunar eclipse that takes place next weekend. A total lunar eclipse is when the moon passes through the shadow of the Earth. It happens in several stages, the first being the penumbral phase. This begins at 0232 BST on 16 May. The penumbral eclipse means that although most of the sun’s light is blocked, some rays can still reach the moon. It creates a subtle darkening effect that can easily go unnoticed."
64,science,See NASA’s visualizations of black holes for Black Hole Week,"We’re coming to the end of Black Hole Week, NASA’s celebration of the beastly cosmic monsters which suck in light, matter, and everything else that comes too close to them. But just because they eat light doesn’t mean black holes are impossible to imagine. As part of the festivities, the media department at NASA’s Goddard Space Flight Center has shared a selection of some of the best visualizations of black holes, so you can get an idea of what these mind-bending phenomena are like."
65,science,"Unexpected discovery reveals massive, mysterious figures inside an Alabama cave","This week, explore a cave containing massive Native American artwork, meet critically endangered porpoises, delight in a galactic dance, go deep beneath the Antarctic ice, and more."
66,science,The secret world beneath our feet is mind-blowing – and the key to our planet’s future,"Beneath our feet is an ecosystem so astonishing that it tests the limits of our imagination. It’s as diverse as a rainforest or a coral reef. We depend on it for 99% of our food, yet we scarcely know it. Soil. Under one square metre of undisturbed ground in..."
67,science,Jennifer Lopez Glows While Showing Off New JLo Beauty Product on Instagram,"It's not often that Jennifer Lopez hops on Instagram Live, but just yesterday, the Marry Me star began streaming for her fans in order to announce a new product in her JLo Beauty line. Luckily, for anyone who missed it, Lopez uploaded the stream to her account as well, where we can see that she was absolutely glowing in the video."
68,science,How climate scientists keep hope alive as damage worsens,"In the course of a single year, University of Maine climate scientist Jacquelyn Gill lost both her mother and her stepfather. She struggled with infertility, then during research in the Arctic, she developed embolisms in both lungs, was transferred to an intensive care unit in Siberia and nearly died. She was airlifted back home and later had a hysterectomy. Then the pandemic hit."
69,science,A Giant Galaxy has been Unwinding its Neighbor for 400 Million Years,"Sometimes you have to just sit back and marvel at a particularly gorgeous view of a galaxy interaction. When these giant space cities merge with each other, wild and crazy things happen—a sort of “Galaxies Gone Wild” scenario. Take this pair, for example. We see them locked together in a cosmic dance that has lasted for not quite a half-billion years. With each turn on the intergalactic dance floor, they change each other permanently. Eventually, they’ll combine to make one giant galaxy."
70,science,Even Stars Doomed to Die as Supernovae can Have Planets,"90 percent of all exoplanets discovered to date (there are now more than 5000 of them) orbit around stars the same size or smaller than our sun. Giant stars seem to lack planetary companions, and this fact has serious implications for how we understand solar system formation. But is the dearth of planets around large stars a true reflection of nature, or is there some bias inherent in how we look for exoplanets that is causing us to miss them? The recent discovery of two gas giants orbiting a giant star called µ2 Scorpii suggests it might be the latter."
71,science,Extremophytes: “Extreme” Plants Grow Faster in the Face of Stress,"When plants are faced with conditions that are too dry, salty, or cold, most of them try to conserve resources. They send out fewer leaves and roots and close up their pores to hold in water. If circumstances don’t improve, they eventually die. But some plants, known as extremophytes,..."
72,science,Everybody Clap! Endangered Seal Species Hits Comeback Milestone,"Hawaiian monk seals still face major threats, but their numbers are higher than they've been in 20 years."
73,science,Hubble Captures the Aftermath of a Cosmic Cataclysm,"The tattered remnant of a supernova — a titanic explosion marking the end of the life of a dying star — is shown in this image from the NASA/ESA Hubble Space Telescope. This cosmic object — known as DEM L249 — is thought to have been created by a Type 1a supernova during the death throes of a white dwarf. While white dwarfs are usually stable, they can slowly accrue matter if they are part of a binary star system. This accretion of matter continues until the white dwarf reaches a critical mass and undergoes a catastrophic supernova explosion, ejecting a vast amount of material into space in the process."
74,science,Rocky alien worlds may need to be young to support life,"As the search for life in the universe continues, scientists already know it's not enough to find rocky planets in a star's habitable zone, the region where a planet can host liquid water, a requirement for life as we know it. That's just the starting point. Indeed, other factors, such..."
75,science,Vast underground water system helps drive Antarctica’s glaciers,"Lake Whillans is a strange body of water, starting with the fact that there is liquid to fill it at all. Though buried under more than 2,000 feet of Antarctic ice, its temperatures climb to just shy of 0° Celsius, thanks to a combination of geothermal warmth, intense friction from ice scraping rock, and that thick glacial blanket protecting it from the polar air. Given the immense pressure down there, that’s just balmy enough to keep the lake’s water watery. Stranger still, Lake Whillans is also teeming with life. One survey a decade ago found thousands of varieties of microscopic critters, thought to be feeding on nutrients left by seawater that sloshed into the basin several millennia ago, when the glaciers last pulled back."
76,science,NASA Is About to Study Lunar Samples Collected by Apollo 17,"It’s not exactly a surprise to say that scientists favor taking the long view of certain things. Whether it’s the concept of deep time or something a little more compressed, exploring the way certain things play out over seconds and minutes is but one aspects of the way scientists work. All of which might help to explain some research currently underway at NASA: revisiting lunar samples collected on the Apollo 17 mission fifty years ago."
77,science,Coral reefs provide stunning images of a world under assault," Humans don't know what they're missing under the surface of a busy shipping channel in the “cruise capital of the world.” Just below the keels of massive ships, an underwater camera provides a live feed from another world, showing marine life that's trying its best to resist global warming. That camera in Miami's Government Cut is just one of the many ventures of a marine biologist and a musician who've been on a 15-year mission to raise awareness about dying coral reefs by combining science and art to bring undersea life into pop culture.Their company — Coral Morphologic —..."
78,science,'Ironbound' the Great White Shark Spotted Off the Coast of New Jersey,"Ironbound is a massive great white shark that has been spotted off the coast of New Jersey recently. The male shark is believed to have significantly grown, measuring over 12 feet and weighing approximately 1,000 pounds since it was first tagged in 2019. Ironbound the Shark. On the night of..."
79,science,Video: The physics of gel-like substances,"Most things aren’t liquid, solid, or gas. They’re gel-like — and understanding how they work can improve our understanding of biology and human health. The vast majority of substances are neither liquid, solid, nor gas – but an alternative form that shares characteristics of liquids and gases."
80,science,How can I see the Northern Crown?,"Discover how to use the Plough to locate Corona Borealis in the night sky. Corona Borealis is a small, attractive semi-circular constellation visible in the spring night sky from mid-April to mid-May. It represents the Northern Crown and as its name infers, has a southern counterpart called Corona Australis, the Southern Crown, which never rises above the UK’s horizon."
81,science,This Crater on Mars is Just a Couple of Years Old,"Changes are always taking place on Mars, from factors like seasonal variations and wind. But there’s one other aspect that changes the surface of Mar quite often: impacts. Here’s a new impact crater that was seen by the Mars Reconnaissance Orbiter. Exactly when the crater formed is not known, but this image was taken on July 24, 2020 and in a previous image of this site taken in 2018, the crater is not there."
82,science,New Way to Glimpse Distant Worlds Could Give Us Our First Real Look at Exoplanets,"Planets outside of our Solar System are rather dull things. So dull, we can only see them directly by sifting out a scattering of reflected rays amid the glare of their parent star. Even then, the best we can manage is a pinprick to identify its position. Gathering enough light..."
83,science,Science Made Simple: What is Systems Biology?,"Microbes, plants, animals, and entire ecosystems all play individual roles in the natural world, which is a complex system of interlocking parts. Systems biology approaches the study of living organisms holistically. It investigates how various living organisms interact at various scales. Every human being, for example, is a system. Our organs, tissues, cells, and the molecules they are made of, as well as bacteria and other organisms that live on our skin and in our digestive system, are all part of the system."
84,science,"Skanska builds science laboratory building for university in Virginia, USA, for about USD 70M, about SEK 650M","ÖSTERSUND, Sweden, May 9, 2022 /PRNewswire/ -- Skanska has signed a contract with Virginia Polytechnic Institute and State University to build a new undergraduate science laboratory building in Blacksburg, Virginia, USA. The contract is worth about USD 70M, about SEK 650M, which will be included in the US order bookings for the second quarter 2022."
85,science,"It’ll Be A Big Week For The Cosmos, Which Means It’ll Be Even Bigger For You","It’s safe to say that the month of May will be busy; I would even go as far as to say it’s one of the busiest months of 2022, considering Mercury will station retrograde and a lunar eclipse is on its way. With so much taking place in the cosmos now, you’re bound to feel these shifts — but not to worry, because your May 9, 2022 weekly horoscope is here to offer you all insight you need on the big shifts your zodiac sign can expect. Change isn’t always easy, but you’re definitely ready for it, and the planets are here to lead the way."
86,science,"Instant Genius Podcast: The first stars in the Universe, with Dr Emma Chapman","Physicist Dr Emma Chapman joins us on our podcasts, Instant Genius and Instant Genius Extra. Instant Genius is a bite-sized masterclass in podcast form. In this week's episode, we talk to Dr Emma Chapman. She’s a physicist at the University of Nottingham, and author of First Light: Switching on Stars..."
87,science,These Eerie Wails Are a Real Sound Wave From a Supermassive Black Hole,"
We might not be able to hear sound in space, but that doesn't mean there isn't any. In 2003, astronomers detected something truly astonishing: acoustic waves propagating through the gas surrounding a supermassive black hole, 250 million light-years away.
We wouldn't be able to hear them at their current pitch. Emanating from the supermassive black hole at the center of the Perseus cluster of galaxies, the waves include the lowest note in the Universe ever detected by humans – well below the limits of human hearing.
A new sonification (data turned into sound) however, has not only added to the notes detected..."
88,science,Top 5 Animals That Can Be Extinct in Our Lifetimes,"According to scientists, the Earth is in the middle of its sixth major extinction, which began some 15,000 years ago. According to Stacker, The World Wildlife Foundation (WWF) believes that people lose 10,000 species every year worldwide, which is at least 1,000 times its ecological mortality rate, or the rate of extinction that occurs without human involvement."
