,categories,headers,contents
19,technology,Apple iPad Mini is $90 off at Amazon — but hurry!,"Shoppers who are on the hunt for tablet deals always receive recommendations for Apple’s iPad, as these devices are widely considered the best in the industry. With the various models available, there’s an iPad for everyone, whether you’re planning to use the tablet for school, for a work-from-home setup, or for graphic design, among its many applications."
20,technology,Xbox Game Pass Reveals Final Additions for June 2022,"Xbox Game Pass has today revealed the final slate of games that will be coming to the service to wrap up June 2022. For the most part, this month has already been a pretty big one for Game Pass subscribers. Not only has the platform already received some notable new additions in the first portion of the month, but Xbox also gave fans a look at a number of future titles that will land on Game Pass down the road during the Xbox & Bethesda Games Showcase. Now, we know how Microsoft intends to wrap things up with Game Pass in June to go along with the service's first arrival in July."
21,technology,Amazon is offering a ton of smart TVs at deep discounts right now,"Amazon Prime Day is still a month away, but that isn’t stopping the online retailer from dropping some of its best deals early. For a limited time, Amazon has a whole mess of smart TVs insanely discounted in part of its daily Goldbox deals, with savings up to $700 off."
22,technology,The world’s first PlayStation 5 ‘Slim’ now exists thanks to a YouTuber,"The PS5 is a giant console, the biggest in modern history, and a DIY YouTuber has now created a PS5 “Slim” model that’s a fraction more than the thickness of the plastic cases that house PS5 games. Matt Perks, known as DIY Perks on YouTube, has spent a considerable amount of time and effort to create a PS5 “Slim” that brings the size down from nearly four inches to just under an inch."
23,technology,40 Hysterical Parenting Tweets That Made Me Positively Cackle This Week,"Summer *VACATION*? For whom, exactly?"
24,technology,How to block a number on iPhone,"Receiving unwanted calls on your iPhone can be very annoying and sometimes time-consuming, interrupting your flow or daily activities. If you would like to stop unwanted callers or block numbers on your iPhone from being able to call or send messages to your phone. This quick guide will take you through the process of stopping third-party companies or old acquaintances from contacting you."
25,technology,"Nearly $1M in PC parts are up for grabs, but you probably can’t buy anything","Artesian Builds, a PC building company that recently entered bankruptcy, will see nearly $1 million of remaining inventory auctioned off to pay off its debts. As reported by PC Gamer, massive amounts of various PC components such as motherboards, RAM kits, fans, pre-built PCs, coolers, CPUs, and GPUs are due to be sold today at an auction."
26,technology,Internet Slams Grandparents 'Gaslighting' Daughter Over Her Premature Son,"""I honestly feel like I am done with them,"" said the new mom about her parents."
27,technology,New technology could help type 2 diabetes patients lose weight in their sleep,People with type 2 diabetes could be helped to lose weight while they sleep with a new treatment method being tested by scientists.Researchers at the University of Portsmouth are seeking volunteers to try out the new system which will see if breathing lower amounts of oxygen (hypoxia) during sleep could lead to weight loss.The aim of the study is to investigate whether sleeping in special tents creating an environment of lower oxygen in the air is effective at improving blood glucose control and has an impact of weight loss.Previous evidence has shown that hypoxia can reduce appetite and burn more...
28,technology,Facebook removes GOP Senate candidate’s ‘RINO hunting’ video,"WASHINGTON (AP) — Facebook on Monday removed a campaign video by Republican Missouri U.S. Senate candidate Eric Greitens that shows him brandishing a shotgun and declaring that he’s hunting RINOs, or Republicans In Name Only. In the ad, Greitens, a former Missouri governor who resigned in disgrace in..."
29,technology,Apple Faces a £750m Lawsuit for Throttling iPhones and You Could Get Some of It,"Apple’s software update that throttled the speed of older iPhones in 2017 is landing the company in yet another lawsuit. Justin Gutmann, a consumer champion, has filed a UK lawsuit against Apple that, if successful, will force Apple to cough up over £750 million for affected customers. The..."
30,technology,Call of Duty cheaters are getting disarmed thanks to hilarious anti-cheat measure,"In its never-ending push to eradicate cheaters in Call of Duty: Vanguard, Activision has announced yet another measure expected to annoy those looking to ruin the fun for others: Complete disarmament. Revealed via a blog post, “Disarm” does precisely what it sounds like by identifying cheaters in-game and removing their..."
31,technology,Super Mario Movie Producer Praises Chris Pratt's Performance,"Next Year, Universal and Illumination Entertainment will release an animated adaptation of the Super Mario games. Nintendo revealed the voice cast for the movie last year, with Chris Pratt set to play the mustachioed mascot himself. The move drew a lot of confusion from long-time Mario fans, including those that wished Charles Martinet had landed the lead. In a new interview with Variety, producer Chris Meledandri spoke highly of Pratt's work on the film, revealing that production is currently 75 percent complete. Apparently, there have been about 15 recording sessions in total, and Meledandri has been quite happy with the results."
32,technology,Ghost of Tsushima 2 for PS5 Seemingly Leaked,"It looks like Sucker Punch Productions is working on Ghost of Tsushima. Amid rumors that Sly Cooper is coming back, it looks like even if these rumors are true, it's not going to be via Sucker Punch, the original developer behind the series. Why? Because it looks like the studio is working on a sequel to its 2020 hit, Ghost of Tsushima, and it's known to be a one-game studio. The samurai game both sold well and reviewed well, so it's not very surprising to see that it's seemingly getting a sequel."
33,technology,"Meet Sugar, the Horse that Became an Internet Sensation for Hating Work","Humans aren’t the only species that can catch a severe case of the “Mondays.” Apparently, that work-related status applies to horses, too. One mare is frequently lying down on the job. Meet Sugar, a horse who has gained internet popularity for her – lack of – work..."
34,technology,iPhone not charging? How to fix this problem,"If your iPhone won’t charge several things could be causing the issue on your handset, luckily there are some solutions that we can try to get your handset charging again. When an iPhone will not charge many simple things could be causing this, including an issue with your charger, the charging cable, and even the charging port on your iPhone. The majority of the time there are easy fixes, this guide is designed to help you diagnose what may be causing the issue on your iPhone and get it charging again."
35,technology,What is a burner phone and why you might want one,"You may have heard the phrase ‘burner phone’ and wondered what it is, this guide is designed to tell you everything you need to know about the device. A burner phone is basically a disposable mobile phone that cannot be traced, these devices have been used widely by criminals and have featured in TV shows like The Wire and many other shows."
36,technology,"Amazon Prime Day 2022: Official dates and best early deals on AirPods Pro, Le Creuset and more","Calling all deal hunters – we’ve got some good news for you: Amazon Prime Day 2022 is just around the corner with the sale confirmed to return on Tuesday 12 July through to Wednesday 13 July. And the retailer has just kicked off its early deals, which includes up to 50 per cent off big-ticket brands.The event started in 2015 to mark Amazon’s 20th anniversary, and has since become one of the biggest, and best, sales events of the year. The shopping extravaganza lasts a full 48 hours and offers you the chance to save money on everything from air..."
37,technology,Android users can now add Google Password Manager to their home screen,"While Google has long included a among its account perks, accessing a native version of that tool on your Android phone or tablet hasn’t been straightforward. Before a recent Google Play Services update, you had to navigate to the “Privacy” section of Android’s Settings menu to find an option to launch the software. But as points out, you can now add a home screen shortcut to the tool on your Android phone or tablet."
38,technology,Amazon's Omni Fire TVs are up to 46 percent off right now,"Amazon has kicked off the lead up to this year's Prime Day by discounting a bunch of Fire TVs. A number of Toshiba, Insignia and Hisense smart TVs are on sale right now, so you could pick up a TV for as low as $90. But we recommend springing for one of the higher-end Omni Series televisions, which came out last September. All sizes are cheaper than usual, but you'll find the steepest discount on the 55-inch Omni Series 4K TV, which is 46 percent off and down to $300. While many of these TV deals are Prime exclusives, some — including the 55-inch Omni deal — are available to all Amazon shoppers."
39,technology,"Amazon Prime Day Apple deals 2022: Confirmed dates and best early offers for AirPods, Watch and iPhone","Can you hear that? It’s the distant rumble of Amazon Prime Day. It’s the whisper in the wind of deals, deals, deals. It’s the sound of the second biggest shopping event of the year (sorry Jeff), chugging along, getting closer and closer.Amazon has already announced that the two-day shopping bonanza will take place on Tuesday 12 and Wednesday 13 July this year, and now the event is now seriously thumping on the door, with early Prime Day deals already up for grabs. If you’re an Apple fan, you’re not going to want to miss out.  While it’s difficult to know which..."
40,technology,Call of Duty Warzone Season 4 release time explained,The new Call of Duty Vanguard season unlocks at exactly the same time
41,technology,"Samsung Deals: Save $400 on the 75"" Neo QLED 4K Smart TV Today Only","The Discover Samsung Summer is on and every day is bringing us some impressive deals! Only available today, you can get the 75"" Samsung Neo QLED 4k Smart TV for a fabulous price. This huge TV is everything you'll ever want, allowing you to stream the latest blockbusters, watch the..."
42,technology,Samsung's best selling 'The Frame' 4K TV is on sale now ahead of Amazon Prime Day,"CBS Essentials is created independently from the CBS News staff. We may receive commissions from some links to products on this page. Promotions are subject to availability and retailer terms. The Samsung ""The Frame"" 2022 model is a new-and-improved version of the top-rated Samsung QLED smart 4K TV, the set..."
43,technology,This budget Asus laptop is just $150 - until midnight tonight,Best Buy's latest cheap laptop deals can save you $200 on a budget Asus machine right now - but this offer will end at midnight.
44,technology,iOS 16 keeps on surprising us as developer discovers Apple has quietly added automatic unit conversion,"The new lock screen customization in iOS 16 might be the one feature that stole the show, but something else that is new was just discovered and it might turn out to be your new favorite iOS 16 feature. Developer Federico Vittici discovered that iOS 16 now supports built-in unit..."
45,technology,Samsung Galaxy S22 Ultra deal: Save up to $150 on the phone today only,"Samsung's annual Discover Samsung is here, and with the weeklong event, you can expect to find a host of deals, including ones that only last a day. If you've been kicking around upgrading a phone, today's deal is for you. The Samsung Galaxy S22 Ultra dropped in price by $150 -- and costs as low as $449 if you have an eligible trade-in."
46,technology,"Amazon Prime Day: get Music Unlimited, Audible, or Kindle Unlimited for free today","We may be three weeks away from the 'official' start date of this year's Amazon Prime Day (opens in new tab) but the retailer is kicking off its deals early this year with a number of tie-ins for it's excellent array of subscription services. New customers for Amazon Music Unlimited,..."
47,technology,"Fortnite Adds More Naruto Skins, New Event","Leaks suggesting more Naruto skins were coming to Fortnite were correct once more with Epic Games confirming this week that several new cosmetics from the hit anime and manga franchise will be added to the game. These will be added alongside a new event, too, that'll task players with completing different challenges in exchange for some of these cosmetics and other rewards. All of these skins and more will come to the game on June 23rd, but the community challenges associated with the event have begun a bit sooner and are live now."
48,technology,Facebook Deactivation and the Nocebo Effect,"People feel happier when they stop using something they believe is unhealthy. Research does not clearly show that social media is unhealthy or causes emotional polarization. There is a misunderstanding about research findings in mainstream discussions about social media. In recent years, scientists have been paying a lot of attention..."
49,technology,DJI’s latest Mavic 3 update made me love the drone all over again,"DJI recently launched a new update for its DJI Mavic 3 drone that adds some significant upgrades to the camera. This comes after months of progress that has seen the drone steadily improved since it was released last year. In many ways, the Mavic 3 in 2022 is almost a new drone entirely compared to what it was in 2021. Here’s what I consider to be the most notable upgrades to the Mavic 3 in the latest firmware update, v01.00.0700."
50,technology,"Amazon Prime Day tech deals 2022: Dates and best early offers on Garmin, Philips smart bulbs and more","Like the changing of the tides or the phases of the moon, Amazon Prime Day is one of life’s few certainties. The annual two-day shopping bonanza takes place on 12 and 13 July in 2022, with early deals starting today.Amazon is promising 50 per cent off some top brands during the sale. As tech is always a particularly big hit on Amazon Prime Day, we expect to see huge savings on everything from TVs, laptops and smart watches to the latest phones, tablets, and those cute little robot vacuums that whizz around the place cheerfully sucking up dust.Gadgets aren’t all..."
51,technology,Amazon Prime Day laptop deals 2022: Dates and best early offers on Asus and Acer computers,"Amazon Prime Day 2022 is just a few short weeks away. The highlight of the shopping calendar has been officially confirmed for 12 and 13 July, with some deals appearing as early as today. After a sluggish start to the year the globe-spanning sales event promises record-breaking sales for the retail giant.Laptop and Chromebook deals are always popular on Amazon Prime Day, and with the rise of hybrid and remote working leading many of us to upgrade our tech, this year’s sale could see an especially strong interest in the best laptops of 2022. We’re also anticipating discounts across the..."
52,technology,Best exercises for sculpting your legs with Ring Fit Adventure,"You might know that Ring Fit Adventure is a great way to easily work exercise into your busy life, but more importantly have fun with it too. However, did you know that there are many ways to let Ring Fit Adventure help you work on specific areas of your body too? Here's how to use Ring Fit Adventure to strengthen and tone your leg muscles."
53,technology,What Roku's New Walmart Ad Deal Means For Users,"Seeing ads on streaming services is nothing new, but Roku and Walmart want to take them up a notch by making it possible to shop directly on a TV."
54,technology,The Reason Why Drones Are Banned In Antarctica,Drones are increasingly common around the world -- except in Antarctica. Here's why you shouldn't pack your drone for a trip there.
55,technology,"What to know about Amazon Prime Day, Target Deal Days and more summer sales","The Black Friday of summer is almost here. Amazon has announced that its annual Prime Day event is back again and kicks off on July 12, running through July 13. If you are ready to get saving ahead of July, early deals and new member-only discounts start on June 21."
56,technology,Raspberry Pi 3A+ Mod Brings Double the RAM,Maker Pi800 has modified a Raspberry Pi 3A+ to use a 1 GB RAM chip from an old 3B+ for an extra speed boost.
57,technology,Amazon extends its quantum efforts with a focus on networking,"In recent years, Amazon and its AWS cloud computing unit made a number of major investments in quantum computing. With Amazon Braket, the company offers developers access to quantum computers from the likes of IonQ, Oxford Quantum Circuits, Rigetti and D-Wave, as well as other software tools and simulators. In addition to that, the company is also already running two more research-centric efforts: the AWS Center for Quantum Computing in Pasadena, California, which focuses on basic science like building better qubits and error correction algorithms, and the Amazon Quantum Solutions Lab, which puts an emphasis on helping enterprises prepare for the future of quantum computing."
58,technology,"Diablo Immortal streamer demands ban after spending $13,000 to 'unlock' upgrade","A Twitch streamer permanently deleted his Diablo Immortal character after spending over £13000 ($25000 NZD) in microtransactions. 
Quintin Crawford, who goes by the username “Quin69”, was aiming to unlock one of Immortal’s highly coveted 5 star gems which can only be attained through loot boxes, which are randomly generated. 
It came after Quintin previously paid an eye-watering $10,000 in microtransactions and received “nothing” as originally reported by Dexerto to demonstrate how difficult it would be for players to unlock Diablo Immortal’s post-game content. 
This eye-watering amount would have been enough for most gamers to hang up their headsets, Quin69 persevered..."
59,technology,Twelve South’s new Apple charger is a compact and cheaper three-in-one alternative,"Twelve South’s latest accessory is the HiRise3, a $99.99 three-in-one charger designed to keep your iPhone, Apple Watch, and AirPods topped up with power. It has a very similar set of features to Belkin’s Boost↑Charge Pro 3-in-1 Wireless Charger with MagSafe with a more compact design, lower starting price, and a couple more caveats."
60,technology,Lenovo’s new tiny desktop PC is an Xbox-killer,"Lenovo’s latest desktop PC, the ThinkStation P360 Ultra, is the smallest form factor the company has ever made. It could even be the smallest consumer PC on the planet. It’s even smaller than an Xbox Series X if you can believe that. See, the ThinkStation P360 Ultra is..."
61,technology,Microsoft stops serving Windows downloads to Russian users,"Russia’s cultural, economic, and technological isolation worsened today, as Microsoft began restricting access to Windows downloads for residents of the pariah state. Any attempt to download a Windows 10 or Windows 11 ISO from a Russian IP address will return an ambiguous error message, saying: “There was a problem with your request.”"
62,technology,Low demand could leave Samsung with large smartphone stock problem,Samsung has millions of devices just waiting to be sold. Samsung is reportedly struggling to offload stock amid a slowing smartphone market. The company may have nearly double the number of devices than normal lying unsold at global distributors. The bulk of these products is apparently Galaxy A series models.
63,technology,AirPods Max Deal: Cheapest Price Today,"Looking for the best AirPods Max deal around? We’ve spotted it. Right now, you can buy the Apple AirPods Max for $120 off at Amazon for a limited time only. Normally priced at $549, the stylish Apple AirPods Max are down to just $480 with an extra $50 taken off at checkout, bringing them down to just $430. A huge saving, this is easily one of the best AirPods deals available today. Let’s take a look at why the Apple AirPods Max are worth your time."
64,technology,"18 people spent a week working in the metaverse. 2 dropped out and the rest felt frustrated and said their eyes hurt, study finds.","The study is small, but is in an important step towards understanding how working in virtual reality could develop, the researchers say."
65,technology,Amazon Prime Day deals start now - get up to $700 off Fire TVs,"We may still be three weeks away from this year's Amazon Prime Day, but a selection of early Prime Day deals are available right now. You can get in the mood for the upcoming sales event by bagging some of the cheapest prices ever on a number of Amazon Fire TVs."
66,technology,New Star Wars Game Has Massive Game-Breaking Bug on Nintendo Switch,"Earlier this month, Aspyr released Star Wars Knights of the Old Republic II: The Sith Lords on Nintendo Switch. Unsurprisingly, a lot of Nintendo fans were excited to check out the game for the first time, but there's one big problem: no one can actually finish it. It seems that the game crashes when players reach the Basilisk Crash cutscene. A number of fans have raised concerns with the issue, and Aspyr has now addressed the problem on Twitter. Apparently, the bug will be fixed in an upcoming patch, but a specific release window is currently unknown."
67,technology,"Goodbye, Internet Explorer. You won’t be missed (but you’ll be remembered)","After 27 years, Microsoft has finally bid farewell to the web browser Internet Explorer, and will redirect Explorer users to the latest version of its Edge browser. As of June 15, Microsoft ended support for Explorer on several versions of Windows 10 – meaning no more productivity, reliability, or security updates. Explorer will remain a working browser, but won’t be protected as new threats emerge."
68,technology,7 things Safari can do that Google Chrome can’t,"
                    The browser was designed and optimized for Apple computers. Andras Vas / UnsplashTime to give Apple's browser a second chance."
69,technology,Code-switching may be a survival strategy but ‘culture coding’ can be a superpower,"I grew up in an all-white suburban town in New Jersey called Basking Ridge. My family was one of only a handful of African American families in the town. While I was growing up, basketball became a large part of my identity. I frequently found myself traveling from my suburban bubble into cities and playing for teams where, suddenly, a white person would find themselves in the minority."
70,technology,"Amazon Prime Day TV deals 2022: Best offers on 4K and OLED sets from Samsung, Sony, Panasonic and more","Amazon Prime Day 2022 is almost here again again. The annual two-day sales event will take place on Tuesday 12 July and Wednesday 13 July this year, promising big savings on everything from laptops and smart watches to homeware and kitchen appliances. The early Prime Day deals start today, and while they don’t include any TVs just yet, we’re keeping an eye out for the best Prime Day TV discounts as they appear.Televisions are one of the most popular purchases on Amazon Prime Day, and with the price of some of the best 4K and OLED TVs already falling to..."
71,technology,Nothing phone (1) hands-on shows how it plans to illuminate the market,"Marques Brownlee (MKBHD) shared a hands-on video with the upcoming Nothing Phone. The video showcases the Nothing Phone's unique LED lighting found on the back. The LED lights will turn on when notifications arrive, complete with some customization options. If you have been waiting to learn more about what the..."
72,technology,Grand Theft Auto III Remake in Unreal Engine 5 Would Look Great on Next-Gen Consoles,This Grand Theft Auto III remake in Unreal Engine 5 previews what the game would look like on next-gen consoles such as the PlayStation 5 and Xbox Series X. TeaserPlay used Lumen for rendering and shows just how powerful this game engine is for remastering a game first released in October 2001 on the PlayStation 2.
73,technology,How Does Facebook Suggest Friends?,"The “People You May Know” section on Facebook can be both obvious and bizarre. You may have come across people you’re friends with in real life as well as brief acquaintances. While, sometimes, Facebook suggests people you’ve never seen before in your life. This can make you wonder how Facebook suggests friends."
74,technology,Watch this streamer literally punch his way through Sifu with fist-powered motion controllers,"Streamer Rudeism is no stranger to weird controllers, from turning toy gamepads into weird gamepads (opens in new tab) to dressing up as a goose in Untitled Goose Game (opens in new tab). For his latest input experiment, however, he's decided to quite literally punch his way through kung-fu brawler Sifu with his own two fists."
75,technology,The Black Phone lands 100% Rotten Tomatoes score after first reviews,"Ethan Hawke's The Black Phone has managed to exceed all (extremely high) expectations, receiving a coveted 100% rating on Rotten Tomatoes at the time of writing. The film, directed by Doctor Strange's Scott Derrickson, is based on the 2004 short story of the same name by Joe Hill. It follows an abducted child named Finney Shaw (Mason Thames), who is able to communicate with the past victims of his kidnapper (played by Moon Knight's Hawke) through a disconnected phone."
76,technology,PlayStation Plus Leak Reveals Big Change Coming,"A new leak associated with PlayStation Plus has seemingly revealed that the service is about to receive a major change from Sony. Within the past month, PS Plus has already seen a number of alterations come about, notably with the addition of PS Plus Premium and PS Plus Extra. And while these additional tiers of the subscription platform have prompted a bit of confusion from some subscribers, it looks like Sony is about to make another tweak to PS Plus that could annoy quite a few people."
77,technology,Amazon Prime Day gaming deals 2022: Confirmed dates and best early offers,"Amazon Prime Day kicks off on 12 and 13 July with its usual two-day shopping bonanza. As always, many big-ticket items will be on offer, so if you’re looking to pick up some new games on Playstation, Xbox and the Nintendo Switch, or even a console itself, it’s an excellent time to browse for the best deals.It’s one of the biggest sales of the year, with early discounts of up to 50 per cent confirmed to start appearing as soon as 21 June. The online giant will be slashing the prices of everything from Amazon devices and laptops to TVs..."
78,technology,How to watch The Black Phone – can I stream the new Ethan Hawke movie?,"How can I watch The Black Phone? Legendary actor Ethan Hawke has teamed up with acclaimed director Scott Derrickson once again for another horror movie, after their successful collaboration on Sinister back in 2012. This time, Hawke takes on the role of the antagonist, in what looks to be a terrifying trip."
79,technology,Facebook is cracking down on fake reviews on its platform,"Facebook is cracking down on user reviews to prevent people from leaving fake feedback on businesses’ pages. The company has updated its Community Feedback policy to address this widespread issue. While Facebook has already been taking action against potentially abusive reviews, the new policy puts these rules into writing...."
80,technology,"Save big on TVs, laptops, more during the Discover Samsung Summer event","Want a smart idea for summer? 

Samsung has a few in store, with their Discover Samsung Summer event going on now. They are offering tons of deals on Smart TV bundles and other devices for the home, including laptops, appliances and more. 

Now through June 26, save big with stand-alone deals, like $100 off the Samsung Jet 75 Cordless Stick Vacuum and up to $1,000 off the 75″ Class Q70A QLED 4K Smart TV to name a few. 

You can also get in on bundled savings, with buy more, save more style sales across the site on smartwatches, TV’s and..."
81,technology,Master & Dynamic’s MW75 headphones sound incredible but cost a small fortune,"“Ultra-premium sound and style for an ultra-premium price.”. Master & Dynamic (M&D) is a company that’s just as obsessed with how its products look as it is with how they perform. You might even say that style is the element that most sets it apart from the likes of Bose, Sony, Sennheiser, and Apple. You can see the roles style and design have played in its previous wireless headphones and wireless earbuds, like the MW65 or the MW08/MW08 Sport. Those products were crafted with exotic materials like glass, leather, high-polish ceramics, stainless steel, aluminum, and carbon fiber — indeed, exactly the kinds of materials you’d expect to find in a luxury car, and with correspondingly high prices."
82,technology,An awkward photo of Macron and Zelenskyy has become an instant internet meme,"""Find yourself someone who looks at you the way Macron looks at Zelenskyy,"" wrote one social media user."
83,technology,Modder builds the world's first PS5 slim,"We've featured DIY Perks' incredible builds before, including a huge TV that was bright enough to use outside (opens in new tab). Matt's latest build is something a bit closer to home though: he's taken a Sony PlayStation 5 (opens in new tab) and made his own slim version of it. Obviously, it's nothing as simple as rehousing it in a new case, there's a whole feat of engineering on display here."
84,technology,Tampon shortage: Instacart says it's struggling to fulfill orders,"Tampons are in short supply and the global supply chain once again is to blame for causing a shortage of a consumer necessity. Stores and manufacturers acknowledged shortages of the product last week, confirming complaints that have been circulating on social media for months."
85,technology,Mini super bright EDC flashlight,"The engineers at WUBEN have created a new super bright mini EDC flashlight which is capable of producing up to 1,100 Lumens. The small flashlight is equipped with a USB fast charging port and technology and is constructed from aluminum and titanium, featuring a magnetic base and multiple lighting modes. Launched via Kickstarter this month the project has already raised its required pledge goal thanks to nearly 600 backers with still 25 days remaining."
86,technology,Best sewing machines for quilting in 2022,"
                    Stan HoraczekWith sewing machines that provide quilter-friendly features, innovative sewists can produce stunning quilts that serve both utilitarian and artistic purposes."
87,technology,How To Tell If Your Instagram Account Has Been Hacked,"Hackers are on the prowl, and individual Instagram accounts are often the subject of their poaching. Here's what to know to protect your account."
