,categories,headers,contents
10,business,Sony PlayStation Staff Outraged Over CEO’s Abortion Rights Stance In Email About Cats,"One employee said they’d “never been so mad about a cat birthday before,” according to Bloomberg."
11,business,Musk and Bezos Agree on Who Is Responsible for Inflation,"It's rare to see Elon Musk and Jeff Bezos agree on things. The former is the richest man in the world with an estimated fortune of $213 billion as of May 16, according to Bloomberg Billionaire Index. The second is the second richest man on the planet. His fortune is..."
12,business,Ford Is Pushing For An End To ICE Sales By 2035,"The internal combustion engine is on thin ICE as more and more countries set ultimatums for its eventual banishment, and while certain companies continue to fight for the right to manufacture ICE power plants, others are backing the call to end the career of these glorious, but dirty contraptions. One company that is calling for an end to the ICE powertrain is Ford. The Dearborn manufacturer is responsible for building the world's most popular sports car, the Ford Mustang, and its ICE-powered trucks have dominated US sales for decades, but it is now backing a call to end ICE sales from 2035."
13,business,Netflix lays off 150 employees as the streaming service contends with big subscriber losses,"Netflix is laying off around 150 employees across the company. The eliminated positions represent less than 2% of the streamer's 11,000 staffers, with most of the cuts happening in the U.S. The staff reductions come less than a month after Netflix reported its first subscriber loss in a decade and..."
14,business,Moscow To Revive Soviet Dinosaur As Carmakers Leave Russia,"When Russian President Vladimir Putin decided to invade Ukraine, not only did he sign the death warrant of thousands of people, but he also doomed Russia's economy, and more specifically, its automotive industry. Multiple brands have pulled out of Russia, or suspended sales and production, and even Russian racing stars have been punished for the actions of a bear-riding maniac. The latest manufacturer to dip out of the Russian Federation is French automaker Renault, but instead of letting all of its infrastructure waste away, Renault is selling it to Moscow City, which plans to revive the Soviet-era Moskvich brand which famously built some of the most boring cars up until the early 2000s."
15,business,JPMorgan shareholders vote disapproval of CEO Dimon's special payout,"NEW YORK, May 17 (Reuters) - In an unusual rebuke for Jamie Dimon, CEO of JPMorgan Chase & Co (JPM.N), shareholders on Tuesday clearly disapproved of the special $52.6 million stock option award directors gave him last year to stay on the job for at least five more years. In..."
16,business,As it happened: Johnson pressed to do more as inflation hits 9%,"We're finishing our coverage of the rise in inflation now - thanks for joining us. Today's writers were Natasha Preskey, Jen Meierhans, Charley Adams, Joshua Nevett, Paul Seddon and Doug Faulkner. The page was edited by Emma Owen, with help from Alex Therrien. What happened today?. We'll be finishing up..."
17,business,Elon Musk calls out Twitter employee caught in Project Veritas video mocking his Asperger's,"Elon Musk called out a Twitter executive who was caught mocking the billionaire's Asperger's in a newly-released video from Project Veritas. Alex Martinez, identified by Project Veritas as Twitter's Lead Client Partner, was recorded knocking his incoming boss, decrying the Tesla CEO's mission to reform the platform's policies in favor of free speech."
18,business,Elon Musk Says He'll Scrap Twitter Buy Unless He Gets Clarity on Fake Account Volume,Tesla CEO Elon Musk says his deal to buy Twitter can't move forward unless the company shows public proof that less than five percent of the accounts on the social media platform are fake or spam. Musk made the comment in a reply to another user on Twitter early Tuesday....
19,business,Google says its Russian bank account has been seized,"May 18 (Reuters) - Russian authorities have seized Google Russia's bank account, making it impossible for its Russian office to function, a Google spokesperson said on Wednesday after Google's Russian subsidiary declared its intention to file for bankruptcy. ""Google Russia has published a notice of its intention to file for..."
20,business,JPMorgan investors hand Jamie Dimon a rare rebuke with disapproval of $52.6 million bonus,"Just 31% of investors participating in the New York-based bank's annual shareholder meeting voted in support of a $52.6 million award that was part of Dimon's 2021 compensation package. The bonus, in the form of 1.5 million options that Dimon can exercise in 2026, was designed to keep the CEO..."
21,business,"What are Twitter bots, and why is Elon Musk obsessed with them?","Elon Musk's proposed $44 billion purchase of Twitter appears to be wobbling, with the billionaire raising concerns about the number of inauthentic accounts, or bots, on the social media platform. If you're on Twitter, chances are you've encountered a bot, although you may not know it. On Tuesday, Musk said..."
22,business,Mike Lindell wants Elon Musk to use his 'big presence' to probe the MyPillow CEO's baseless election fraud claims,"""I'd like to sit down with Elon myself, one-on-one, and show him ... This is what they did,"" Lindell said in a video posted to his Facebook page."
23,business,Former Taco Bell worker shares store secrets,"Former retail store workers are coming forward in hordes like never before. Why? They are spilling their former employer's secrets that consumers might not know. These are places like retailers, popular hotel chains, casinos, restaurants, and more."
24,business,Inflation is a borrower’s best friend,"In April, inflation rose to around 8.3% on an annualized basis, a figure not seen since the early 1980s. Practically speaking, that means the dollar in your pocket can buy more today than it’ll buy tomorrow (assuming inflationary trends continue). The value of a single dollar is going down. When I say the “value,” I mean the purchasing power in today’s dollars—so in year 1, spending $100 is like…spending $100. But if inflation hovers between 3% and 5%, $100 in year 25 will have the equivalent buying power that $37.51 does today."
25,business,Billionaire George Soros Ditches GM,"If it were up to iconic investor and short-seller George Soros to pick the winners of automotive electrification, General Motors (GM) - Get General Motors Company Report would have a lot to worry about. The legacy carmaker is however doing everything to be one of the major players in the..."
26,business,"While aiming for a 'soft landing,' Fed Chair Powell warns that cooling inflation without plunging into a recession will be 'challenging'","Cooling inflation without sparking a recession will be ""challenging,"" Fed Chair Powell said Tuesday. The Fed aims to achieve a ""soft or soft-ish"" landing, but many economists doubt such a scenario is possible. There are still ""a number of plausible paths"" to quelling inflation but keeping the economy strong, Powell..."
27,business,Elon Musk's Twitter takeover: Three more senior employees departing social media platform,"Two vice presidents and another senior employee at Twitter parted ways with the social media platform this week ahead of Tesla CEO's Elon Musk's expected takeover. A spokesperson for the company confirmed to FOX Business that vice president of Twitter Service Katrina Lane, vice president of product management Ilya Brown, and head of data Max Schmeiser are all leaving."
28,business,Analysis: Elon Musk can't easily give Twitter the boot over bots,"May 18 (Reuters) - Elon Musk may find a way to prove his claim that spam accounts on Twitter Inc's (TWTR.N) platform are significantly higher than the social media company has estimated, but showing that he and investors were misled will be difficult, legal experts say. Musk tweeted on Tuesday..."
29,business,Walmart Sees Shift to Private-Label Groceries Amid Rapid Food Inflation,"For multiple quarters in a row, Walmart has been able to leverage inflation to its advantage when it comes to grocery, pricing out competitors. Now, even the world’s largest grocer is feeling the pressure of skyrocketing prices. On a call with analysts Tuesday (May 17) discussing the company’s first-quarter..."
30,business,Porsche Not Ready To Go Public Yet,"Porsche and its parent company, the Volkswagen Group, have been moving slowly toward an initial public offering (IPO) for the legendary sports car brand for some time. Expectations around the move grew earlier this year when VW announced that it was in advanced talks with Porsche executives to take the company public. Porsche's CEO stepped in to temper excitement around the deal last week, saying that no concrete decisions had been made yet."
31,business,Amazon is being sued for pregnancy discrimination,New York state's Division of Human Rights has filed a complaint against Amazon that claims that the company forces workers who are pregnant and workers with disabilities to take unpaid leave instead of making accommodations for them that would allow them to continue working. New York's human rights law requires...
32,business,Tech layoffs loom as more companies announce big cuts to their workforces,"Despite some late-week respite in the stock market on Friday, many tech firms are facing an increasingly tough reality: Interest rates are going up, as are prices, and the economy may be heading for a serious slowdown. We may be seeing the initial signs of a weakened economy manifest in..."
33,business,Kudlow: Jeff Bezos has Biden picture on inflation right,"It must be something in the political air or maybe the water because very strange things are happening. Or maybe, you don't think there's anything strange about the owner of the Washington Post blasting Joe Biden over the last couple of days? By the way, how about the fact that the Washington Post editorialized against Joe Biden or that Elon Musk is going to make his first Republican vote? This is getting really weird."
34,business,Microsoft CEO Satya Nadella tells employees that pay increases are on the way,CEO Satya Nadella announced in a memo on Monday that changes are coming to the company's pay structure. Microsoft has been accelerating growth in research and development as it takes on Amazon in cloud computing. Microsoft CEO Satya Nadella told staffers on Monday that the company is raising compensation as...
35,business,Elon Musk says $44 billion Twitter deal can't proceed until CEO proves the platform has fewer than 5% fake accounts,"Elon Musk said his Twitter buyout can't proceed without evidence the platform has less than 5% fake accounts. ""My offer was based on Twitter's SEC filings being accurate,"" Musk tweeted Tuesday. Analysts have suggested Musk is trying to reduce the price of his $44 billion offer for Twitter. Elon Musk..."
36,business,Elon Musk sends obscene emoji to Twitter boss amid argument over spam," Elon Musk has sent an insulting emoji to Twitter’s chief executive as part of his fight against spam.Last week, Mr Musk announced that his proposed takeover of the social media platform was “on hold” as he looked for more information about spam, bots and fake accounts on the platform.Mr Musk suggested that he did not believe Twitter’s own estimate that less than 5 per cent of the active accounts on its platform were automated or spam accounts.Since then, both parties have been largely quiet on the issue, leading to speculation that Mr Musk could be looking for a way..."
37,business,Powell says the Fed will not hesitate to keep raising rates until inflation comes down,"Fed Chair Jerome Powell said he will back interest rate increases until prices start falling back toward a healthy level. ""If that involves moving past broadly understood levels of neutral we won't hesitate to do that,"" the central bank leader told the Wall Street Journal. Federal Reserve Chair Jerome Powell..."
38,business,"Twitter CEO Breaks Silence on Exodus of Execs, Hiring Freeze and Musk Bid: 'We Need to Be Prepared for All Scenarios'",Parag Agrawal took to the social media platform to clear the air about an employee memo that was released last Thursday.
39,business,Elon Musk Threatens To Pull Twitter Acquisition,"It appears that there is trouble in paradise. In a series of tweets, Elon Musk threatened to pull his acquisition of Twitter. Much of Musk’s frustration with the app stems from the percentage of fake or bot accounts on the app. Musk claims that he attempted to acquire Twitter under the belief that only 5% of the app’s users were fake or bots. Now, he appears to believe that 20% of the app’s users are bots or fake."
40,business,Amazon accused of discrimination in New York,"New York Gov. Kathy Hochul on Wednesday announced a state agency has filed a complaint against Amazon, alleging it discriminates against pregnant workers and workers with disabilities. The agency is calling on Amazon to ""pay civil fines and penalties to the State of New York,"" as well as cease its..."
41,business,"Netflix lays off about 150 employees, mostly in the U.S","(Reuters) -Netflix on Tuesday said it has laid off about 150 people, mostly in the United States, as the streaming service company faces slowing growth. The layoffs represent approximately 2% of the company’s workforce in the United States and Canada. “These changes are primarily driven by business needs rather..."
42,business,Apple engineer who quit over return-to-office policy joins Google,"An ex-Apple executive who quit over the company’s strict return-to-office policy is joining Google just weeks later, according to a report. 

Ian Goodfellow — who worked as Apple’s director of machine learning until he resigned in early May — is joining Google’s DeepMind division as a contributor, Bloomberg reported. 

DeepMind uses artificial intelligence and machine learning to improve Google products. 

The news comes as Apple pushes virtually all corporate employees back into the office for three days per week, though the company is currently requiring just two days per week amid an uptick in coronavirus cases. 

Google, meanwhile, also wants many employees back three..."
43,business,Walmart stores expected to post high shopper traffic amid deepening inflation pain,"NEW YORK, NY, May 16 (Reuters) - Walmart Inc (WMT.N) is expected to show a steady rise in gross margins and revenue when it reports first-quarter results on Tuesday as price conscious shoppers, feeling the strain of persistent inflation, increase visits to the low-cost retailer. Walmart has averaged a 4.9%..."
44,business,Disney unveils new Pride Collection with all proceeds supporting LGBTQ+ charities,"In honor of Pride Month 2022, the Walt Disney Company has launched a new line of merchandise honoring the LGBTQ+ community. Previously known as the Rainbow Collection, this year the media giant rebranded the line as the Disney Pride Collection."
45,business,Netflix cuts 150 jobs after subscriber exodus,"Netflix is cutting 150 jobs as the streaming company seeks to reduce its costs after revealing it expects to lose millions of subscribers in the first half of the year. The widely expected cuts are mostly focused on its US operation, affecting employees in its sprawling film and TV divisions."
46,business,Elon Musk Says Twitter Deal Off Unless Company Shows Proof Of Fake Account Data; Stock Falls Some More,"Click here to read the full article. Elon Musk said overnight that his $44 billion acquisition of Twitter can’t move ahead unless the company backs up statements about the number of fake accounts on the platform, which the company has put at under 5%.
It’s something he’s been picking at for days but made explicit in a tweet early Tuesday as some estimates put the number of spam accounts at 20%.
“20% fake/spam accounts, while 4 times what Twitter claims, could be *much* higher. My offer was based on Twitter’s SEC filings being accurate. Yesterday, Twitter’s CEO publicly refused to show proof..."
47,business,"‘Dude from Silicon Valley’: Rishi Sunak’s reputation has ‘crashed like crypto Ponzi scheme’, says Ed Miliband"," Rishi Sunak’s reputation has “crashed like cryptocurrency”, said senior Labour MP Ed Miliband in a stinging attack over the chancellor’s failure to provide fresh help with the cost of living crisis.The shadow climate minister condemned Mr Sunak over his refusal to impose a windfall tax on oil and gas giants, accusing him of being “in denial” and “wholly out of touch”.The criticism came as Mr Miliband’s Labour colleague, the shadow chancellor Rachel Reeves, called on the government to abolish the UK’s non-dom tax loopholes.Mr Sunak has faced increased scrutiny over his family’s wealth after The Independent first revealed his wife Akshata Murty was claiming..."
48,business,Elon Musk lights up Twitter after declaring he'll vote GOP next election: 'The left should reflect on why',"Twitter is reeling after Elon Musk claimed that he will be voting for Republicans in the upcoming midterm elections. During a live episode of the All-In Podcast at a Miami tech conference, Musk told his hosts that he would be voting Republican in the upcoming elections despite his track record of almost exclusively voting Democrat."
49,business,Netflix Layoffs: Nearly 300 Staff Lose Jobs After Subscriber Numbers Plummet,"Streaming giant Netflix has laid off nearly 300 employees as the company sees a decline in subscribers and a slowdown in revenue growth. On Tuesday, Netflix laid off approximately 150 full-time staff members who were ""mostly"" based in the United States. The company later announced it has also decided to cut another 70 workers from its animation studio and between 60 to 70 contractors working on Netflix’s social media and publishing channels."
50,business,CEO Bob Chapek Boasts Disney is ‘Unrivaled’ and ‘Most Powerful Force in the Industry’ During Annual Upfronts,"As advertisers gather to head the annual tradition of Upfronts every spring, CEO of The Walt Disney Company Bob Chapek bragged on stage today to audience members that they are “unrivaled” and “the most powerful force” in the entertainment industry, according to Variety. During the presentation,..."
51,business,Elon Musk to Twitter CEO: ‘💩’,"A few days after Elon Musk announced that his deal to buy Twitter is “on hold” because of concern about spam and bots on the platform, Twitter CEO Parag Agrawal tweeted a thread about how the company tries to fight spam. Musk immediately responded publicly: 💩. The..."
52,business,Inflation set to hit all-time high as energy bills soared in April,"The financial pain felt by households is set to be laid bare on Wednesday as official figures showing how much prices are going up are released.New data from the Office for National Statistics are expected to show that inflation hit 9.1% in the year to April, as measured by the consumer prices index (CPI), as energy bills soared during the month.It will be a clear demonstration of the cost-of-living crisis, as separate surveys also show that people are cutting their spending where they can.Experts also believe that officials who set interest rates at the Bank of England will need to..."
53,business,Being Jamie Dimon just became less fun,"NEW YORK, May 17 (Reuters Breakingviews) - Jamie Dimon can boast a number of superlatives: he runs the largest U.S. bank, JPMorgan (JPM.N), with the biggest profit among its peers. He’s the longest serving chief executive on Wall Street, too. Now he also has a less edifying achievement to add to the collection: worst shareholder pay rebuke in at least a decade."
54,business,"Elon Musk calls on SEC to investigate Twitter's spam, fake account estimate",Tesla CEO Elon Musk has suggested that the U.S. Securities and Exchange Commission should investigate whether Twitter's internal estimate that spam and fake accounts make up less than 5% of users on the social media platform is accurate. The call to action comes after Musk issued a poll to his...
55,business,Marvel Made a Deal to Use Stan Lee's Likeness for the Next 20 Years,"Marvel Studios has struck a 20-year licensing deal with Genius Brands and POW! Entertainment, giving them the rights to use the name and likeness of comic book icon Stan Lee for future feature films and television productions, as well as use in Disney theme parks and experiences worldwide. According to an announcement from Genius Brands, under the terms of the deal, Marvel Studios has acquired rights to use Stan Lee's name, voice, likeness and signature in movies and television projects, as well as use images, existing footage and existing audio recordings featuring Stan. Exclusive rights to use Stan Lee's name, voice, likeness and signature in theme parks, water parks, cruise lines and in-park merchandise were included for Disney Parks, Experiences and Products as part of the deal."
56,business,Three senior Twitter employees leave amid potential Musk takeover,"As Elon Musk tweets poop emojis at Twitter CEO Parag Agrawal, it appears that some of the platform’s executives are ready to move on. According to a Bloomberg report, three senior employees are voluntarily leaving the company: Ilya Brown, a VP of product management for health, conversation and growth; Katrina Lane, VP of Twitter Service; and Max Schmeiser, head of data science. Per LinkedIn, Lane and Schmeiser had worked at Twitter for about one and two years respectively, while Brown had been at the company for six years."
57,business,"Sony Is Donating To Reproductive Rights Groups, But There's A Catch","The leaked Supreme Court draft opinion that seeks to overturn Roe v. Wade has taken social discourse by storm, leaving major companies to speak up or risk backlash for silence. Among them, gaming companies have grown conspicuous through their absence from or delay in entering abortion rights discourse, with The Washington Post reporting that only two of 20 major publishers it contacted returned with official statements. Now it has been revealed that Sony has essentially forbidden employees from any of its studios from speaking out. The company eventually agreed to match a donation to reproductive rights groups from Insomniac Games, but this act of charity came with a caveat: the studios cannot speak of it in public."
58,business,Stimulus Update: Did Stimulus Funds Lead to Inflation? Jeff Bezos Thinks So,The former Amazon CEO had some choice words for the Biden administration.
59,business,Elon Musk’s latest stunt: calling on the SEC to investigate Twitter’s user numbers,"So does Elon Musk want to buy Twitter or not? This morning, the company’s prospective new owner insisted (in a tweet, of course) that the $44 billion deal he’d agreed to “cannot move forward” until he sees the proof he’s looking for about its active user numbers."
60,business,Boohoo pay plan gives investors more to cry about,"LONDON, May 18 (Reuters Breakingviews) - Boohoo’s (BOOH.L) new pay plan is a case of “heads I win, tails you lose”. The online retailer unveiled a new long-term incentive plan (LTIP) in its annual report after a 34% share price slump since January put existing schemes out of reach. Chief Executive John Lyttle stands to gain 50 million pounds if the company’s stock market capitalisation soars to 5.6 billion pounds by 2024 and separately 150 million pounds will be shared with a wider management team excluding Lyttle if the share price reaches 6 pounds. With Boohoo’s market cap down by over two-thirds in the last year to around 1 billion pounds, that looks tricky."
61,business,Tesla May Have The Location of Its Next Factory,"Tesla (TSLA) - Get Tesla Inc Report is the world leader in the lucrative electric vehicle market. And the Austin, Texas-based company is keen to keep its crown, which is coveted by the likes of Volkswagen (VWAGY) - Get Volkswagen AG Report, Ford (F) - Get Ford Motor Company Report, General Motors (GM) - Get General Motors Company Report, Mercedes-Benz (DDAIF) , BMW (BMW.DE) and the rest of the automotive industry."
62,business,TechScape: How Musk and crypto bros get away with it,"In this week’s newsletter: Just like Donald Trump’s political rise, Tesla’s CEO and firms like Tether win by simply not playing by the same rules as everyone else"
63,business,"With inflation now at a 40-year high, what can households expect next?","Households are facing the highest inflation for 40 years and the cost-of-living squeeze is expected to get even worse.While energy bills are the big driving force behind the rise in inflation to 9% in April, Britons are now being hit with price rises across most essentials such as food and clothing.Here we look at what is causing the crippling cost crunch, what action is being taken and what households can expect over the next few months.– Why is everything more expensive?Inflation was already rising at a fast clip after Covid-19 hit global supply chains with a combination of pent-up demand..."
64,business,"Jeff Bezos steps up feud with the White House over inflation, arguing prices would rise even higher if Biden's economic agenda passed","""They know inflation hurts the neediest the most. But unions aren't causing inflation and neither are wealthy people,"" Bezos said."
65,business,"Amazon discriminates against pregnant and disabled workers, New York alleges","NEW YORK, May 18 (Reuters) - The New York State Division of Human Rights has filed a complaint against Amazon.com Inc (AMZN.O) accusing the online retailer of discriminating against pregnant and disabled workers at its worksites, Governor Kathy Hochul said on Wednesday. Amazon was also accused of having policies requiring..."
66,business,Fed's Powell vows to raise rates as high as needed to kill inflation surge,"WASHINGTON, May 17 (Reuters) - Federal Reserve Chair Jerome Powell on Tuesday pledged that the U.S. central bank would ratchet interest rates as high as needed to kill a surge in inflation that he said threatened the foundation of the economy. ""What we need to see is inflation coming down..."
67,business,Truth Social Buyer Warns of Bankruptcy Risk Given Trump's Past Failures,"Several of the former president's business ventures, including Trump Taj Mahal, Trump Plaza and Trump Castle, have gone bankrupt."
68,business,"Twitter Board Has Zero Care About Elon Musk's Doubts, Plans To 'Close' and 'Enforce' $44 Billion Sale","Saying that the $44 billion Twitter sale transaction with Elon Musk is in the best interest of all shareholders, Twitter Inc.'s board said it plans to enforce the agreement despite Musk's decision to put the acquisition temporarily on hold. In a statement to Bloomberg, the board said on Tuesday, ""We..."
69,business,Canoo Could Be The Key To Apple's Car-Making Dreams,"The success of electric vehicles has really taken off in the last decade, and we have vehicles like the Tesla Model 3 to thank for the wider adoption of EVs. As the world's most valuable automaker, Tesla is making everyone else green with envy, which is why so many are looking to take a slice of the EV pie for themselves. But as many are learning the hard way, it's not nearly as easy as it looks. Apple has been trying and failing to produce its first-ever car, and startup Canoo has also struggled to gain any momentum. But perhaps the key to success is to join forces, and according to a new report from Bloomberg, that may just be in the cards."
70,business,Epic pays for Sherlock Holmes studio to relocate employees out of Kyiv,"Epic has taken a clear stance with regards to the ongoing Russo-Ukraine war, most notably raising $144 million in humanitarian relief through Fortnite sales. Now, the publisher has awarded a 'MegaGrant' to the Kyiv-based Frogwares, developer of the excellent Sherlock Holmes series, in order to help it relocate and support employees affected by the conflict."
71,business,Twitter loses three more senior employees ahead of Musk deal,"Three more senior employees are leaving Twitter ahead of Elon Musk's anticipated buyout, CNBC confirmed Tuesday. Ilya Brown, vice president of product management; Katrina Lane, vice president of Twitter Service; and Max Schmeiser, head of data science are all departing from the social media giant. Three more senior employees are..."
72,business,Napster joins Limewire and Winamp by jumping on the web3 bandwagon,"They say you can’t keep a good brand down. More accurately, you can’t stop it being opportunistically mined by business types for lingering name-recognition and nostalgia. Case in point: the pioneering peer-to-peer music-sharing-and-piracy service Napster has been bought by a consortium of companies who plan to “bring the iconic music brand to web3.” What exactly that means isn’t clear, mostly because web3 itself is such a nebulous concept. However, other web3-focused music startups have let musicians release albums and singles as NFTs, so perhaps expect something similar in Napster’s reimagined future?"
73,business,Netflix is laying off 150 employees and cutting dozens from its Tudum fansite,"Netflix is laying off around 150 employees as well as dozens of contractors following a disappointing earnings report, citing “slowing revenue growth,” as first reported by Variety. A source familiar with the situation tells The Verge the cuts include at least 26 contractors working on the company’s fan-focused..."
74,business,Microsoft seeks to dodge EU cloud computing probe with changes,"BRUSSELS, May 18 (Reuters) - Microsoft (MSFT.O) will revise its licensing deals and make it easier for cloud service providers to compete, its president Brad Smith said on Wednesday, as the U.S. software giant sought to dodge a lengthy EU antitrust probe into its cloud computing business. Microsoft was fined..."
75,business,JPMorgan shareholders reject $52M payout to CEO Jamie Dimon,"NEW YORK - In an unusual rebuke for Jamie Dimon, CEO of JPMorgan Chase & Co, shareholders on Tuesday clearly disapproved of the special $52.6 million stock option award directors gave him last year to stay on the job for at least five more years. Ticker Security Last Change Change..."
76,business,Nintendo is the latest target of Saudi Arabia’s gaming investment,"Saudi Arabia now owns 5.01% of Nintendo, making it the Kyoto company’s fifth-largest shareholder, according to a Bloomberg report. The Financial Times calculates the Saudi investment to be worth $2.98 billion. The purchase was made by the Public Investment Fund, a sovereign wealth fund that makes investments on behalf..."
77,business,Elon Musk Admits He Got Idea For Tesla Model Y Front & Rear Casting From Toys,Elon Musk at his latest appearance at the All-In Conference has revealed that he got the idea for Model Y front and rear casting from the manufacturing process of toys. This is yet another example of Musk's first principles ethos and why the EV maker is leading the industry. Tesla...
78,business,"Netflix lays off 150 staffers, citing slowing revenue growth","A Netflix representative wrote in an emailed statement, “As we explained on earnings, our slowing revenue growth means we are also having to slow our cost growth as a company. So sadly, we are letting around 150 employees go today, mostly U.S.-based. These changes are primarily driven by business needs rather than individual performance, which makes them especially tough as none of us want to say goodbye to such great colleagues. We’re working hard to support them through this very difficult transition.”"
79,business,"Candle Media, the new media company co-backed by former Disney execs, acquires Gen Z-focused ATTN: for $100M","Of note, ATTN: also launched its own TikTok studio last year to provide production services for brands that wanted to reach the TikTok user base. Clients on that effort have included big name brands like Google, Madewell, MTV and even TikTok itself, which partnered with ATTN: to manage its own “TikTok for Good” channel. That deal was recently renewed for a second year."
80,business,Twitter says it's committed to enforcing Elon Musk's $44 billion buyout deal even as he appears to hesitate,"Twitter said on Tuesday it plans to complete its $44 billion merger agreement with Elon Musk. This is despite Musk's apparent hesitation in recent days to go ahead with negotiations. Both parties had agreed to rules that ensure the deal closes, including a clause that forces a completion."
81,business,"Apple slows return to office, will let employees stay remote and require masks in common spaces","Apple is delaying moving forward on its hybrid return to work for office employees, saying in a memo seen by The Verge and (reported earlier by Bloomberg) that “we are extending the phase-in period of the pilot and maintaining two days a week in the office for the time being.” Employees who are in the current two-day-per-week pilot will have the option to once again work fully remote if they feel uncomfortable coming into the office,"
82,business,"Without local expertise, Big Tech will keep failing the Global South",Big Tech can be small-minded about the Global South. Products conceived in Silicon Valley don’t always fit the needs and skills of Southern nations. Their launch can also stymie homegrown competitors and fuel accusations of digital colonialism. The need for expertise is particularly vital in data science and AI.
83,business,Musk weighs in on Apple delaying their return-to-office plan with bizarre ‘lazy dog’ meme,"Sign up for the Fortune Features email list so you don’t miss our biggest features, exclusive interviews, and investigations. Elon Musk appeared to mock Apple on Wednesday after it emerged that the tech giant was delaying its return-to-office plan. Responding to a Bloomberg report that outlined Apple’s postponement of..."
84,business,Elon Musk Blasts Biden for Not Doing Much and Prompting High Inflation,Elon Musk doesn’t leave an opportunity to be in the eye of a storm. He stirred up yet another controversy when he commented about President Biden or rather criticized Biden for his administration’s failures. What were Musk’s comments about Biden related to?. Article continues below advertisement. On...
85,business,Inflation and soaring gas prices have forced a North Carolina logging company to shut down after 37 years in business,"""I haven't talked to a logger in the last few years that is actually making money,"" the owner of Goodson's All Terrain Logging said."
