,categories,headers,contents
10,weather,Deadly ‘wet-bulb temperatures’ are being stoked by climate change and heat waves,"Parts of India and Pakistan have been sweltering for weeks under a record-breaking heat wave, exposing more than a billion people to dangerously hot conditions with little relief in sight. While temperatures in the region cooled slightly this week, blistering heat is expected to return in the coming days and..."
11,weather,An Unprecedented Heatwave in India and Pakistan Is Putting the Lives of More Than a Billion People at Risk,"KARACHI, Pakistan–More than 25 people have suffered heat-related deaths in the state of Maharashtra in India since the beginning of an unprecedented heatwave in the subcontinent that has put the lives of over a billion people at risk. For the past two months people in India and Pakistan have..."
12,weather,Alaska Declares Disaster Emergency Due to Flooding Caused by Ice Jam in Manley Hot Springs,Manley Hot Springs in Alaska has been experiencing severe flooding over recent days due to an ice jam along the Tanana River downstream. The natural calamity prompted the Alaskan state government to declare a disaster emergency. There were no immediate reports of casualties from the floods. With dozens of residents...
13,weather,Most Extreme Heatwaves Ever Recorded Globally – Revealed in New Research,"A new research study has revealed the most intense heatwaves ever across the world – and remarkably some of these went almost unnoticed decades ago. The research, led by the University of Bristol, also shows heatwaves are projected to get hotter in the future as climate change worsens. The..."
14,weather,"China's sea levels touched new high in 2021, govt study shows","SHANGHAI, May 9 (Reuters) - China's sea levels reached their highest on record last year, swelled by rising water temperatures and the melting of glaciers and polar icecaps, the government said in a report. Coastal sea levels were 84 mm (3.3 inches) higher in 2021 than the average over the..."
15,weather,"North-central US to be target of severe weather, flooding into early week","The northern Plains and Upper Midwest are in for an active stretch of weather, forecasters say, with a couple doses of soaking rain and severe thunderstorms in store on Monday. Following an unusually wet month in April featuring both soaking rain and heavy snowfall, the northern Plains dried out during..."
16,weather,New Mexico residents brace for extreme wildfire conditions," With the worst of the thick wildfire smoke having blown out of town, residents of this small northern New Mexico city tried to recapture a sense of normalcy Saturday as their rural neighbors hunkered down amid predictions of extreme fire conditions.Shops and restaurants reopened, the historic center was no longer just populated by firefighters, but there was a widely felt sense of anxiety, loss, and wariness of what lay ahead. “It’s literally like living under a dark cloud,"" said Liz Birmingham, whose daughter had persistent headaches from the smoke. ""It’s unnerving.” While the city for now seemed spared of..."
17,weather,New Mexico wildfire: Huge blaze could worsen this weekend,"""Historic"" and ""extreme"" weather conditions could fan a wildfire in New Mexico which is already the second biggest ever seen in the US state. The so-called Hermits Peak Fire has been burning for more than a month and has torn through an area larger than the city of Chicago. Many..."
18,weather,Dodgers sweep twin bill over Cubs; Betts drives in five in 6-2 victory,"The Dodgers silenced the Wrigley Field Faithful twice in the same day during their double header Saturday, after Friday's matchup was postponed by inclement weather. Coming off the heels of a 7-0 victory in Game 1, the Dodgers were led by a five-RBI performance from Mookie Betts. The Cubs struck first off of Los Angeles starter Tyler Anderson (2-0, 2.78 ERA), who made his third start in place of the injured Andrew Heaney. The run came on an RBI groundout from Ian Happ, after Betts was unable to make the tough play on a deep flyball off the bat of Willson Contreras,..."
19,weather,Under-the-radar early season Yankees narratives to keep an eye on,"The Yankees have gotten off to a great start this season, despite some scheduling complications. While the strength of schedule has been relatively easy, all things considered, the extended lockout forced the Yankees into a situation where they had to play 16 games in 17 days to begin the season."
20,weather,Yankees-Rangers series opener postponed again,"NEW YORK —  The series opener between the Texas Rangers and New York Yankees was postponed for a second straight day on Saturday because of a forecast for sustained rain in the area.The postponement was announced nearly four hours before game time. The Rangers and Yankees will make up the game Monday at 1:05 p.m.They had been scheduled to play Friday night, a game that was rained out nearly eight hours before the scheduled first pitch. That game will now be played Sunday as part of a single-admission doubleheader beginning at 1:35 p.m.This weekend marks Texas' only scheduled trip to Yankee..."
21,weather,SPC Issues Fire Weather Warnings for Southwest US and Southern High Plains: Wildfire Risks Possible,Fire weather warnings have been issued over the weekend for the Southwest US and the southern High Plains. These advisories entail the risk of either the formation of new wildfires or the continuance of existing ones this week. Abnormal heat and dry conditions are the main fuel of these fire...
22,weather,"NOAA Warns of Heavy Rain in the Mid-Atlantic, Prolonged Fire Weather in the Southwest US","Heavy rain in the mid-Atlantic region and prolonged fire weather in the Southwest US is likely this weekend into the early days of the coming week. Torrential rain is highly likely to cause flooding in affected areas, while fire weather is likely to trigger wildfires in areas affected by dry conditions."
23,weather,Clouds & mild temps overnight; a big warm up this week!,"We had a glorious Mother's Day out there today but we now we are seeing the return of clouds. Those will stick around overnight but will begin to thin out by early morning. Lows will probably fall into the upper 40s and low 50s for Monday morning, which is actually right near average for today. Wind will be calm overnight out of the east at 2 to 4 mph."
24,weather,Saturday's game against the Royals postponed to Monday,Tonight's Orioles game against the Royals has been postponed due to inclement weather. This is the second postponement for O’s this week.
25,weather,"Mother’s Day weekend East Coast soaker brings threat of high surf, rip currents, coastal flooding","Low pressure will spread a widespread area of soaking rain across the Ohio Valley and mid-Atlantic through Saturday, then move off the East Coast by Mother’s Day and create high surf, rip currents and coastal flooding along the Eastern Seaboard into next week.

This storm system will first trigger a threat of severe thunderstorms in parts of the Southeast before becoming an East Coast soaker into the start of the weekend.

Periods of rain and a few thunderstorms drenched the Ohio Valley and mid-Atlantic on Friday. The soaking rain will linger in the mid-Atlantic states for much of Saturday.

The heaviest rainfall along the Interstate..."
26,weather,"Cyclone Asani to Recurve Towards Northwest Bay of Bengal Next Week, Cause Heavy Rainfall in Odisha, Andhra, West Bengal","Saturday, May 7: After Amphan in May 2020 and Yaas in May 2021, this month is set to become the third successive May we see a cyclone in the Bay of Bengal, as Asani continues to amass strength in this cyclone hotbed. The India Meteorological Department’s (IMD) latest update indicates..."
27,weather,Plenty of sunshine to start off the week as a coastal storm spins in the Atlantic,"Overall, a cooler and sunny forecast is expected over the next few days. Some rain is expected towards the end of the week in the Midlands."
28,weather,Strong earthquake shakes Taiwan,A magnitude 6.1 earthquake has been detected off eastern Taiwan
29,weather,Temps Trending Up Through Mid-Week,"Sunday Night: Temperatures again dip into the upper 50s tonight under a mostly clear sky. The wind may pick up a bit this evening, with some gusts climbing as high as 20 mph. Monday: The temperature trends up a bit, with more of us making it into the 80s by mid-afternoon. It will be a bit breezy at times, with some wind gusts climbing as high as 25 mph."
30,weather,Sunday to set the stage for the potential of record high throughout the coming week,"This morning we experienced our last cooler morning for a while. Temperatures out the door started in the low 50s, but over the course of the day we will bounce back nicely, into the low 80s. A high-pressure system continues to dominate our forecast today making for a spectacular Mother's..."
31,weather,Cooler Monday with more chances for snow and rain,TONIGHT: Isolated rain and snow showers will continue to come through the region becoming more isolated out in the southern highlands and in western WY for the overnight hours. Winds will finally start to calm down to be only between 5-10 mph. Low's get all the way down to the 20's and low 30's for the early morning.
32,weather,Late spring “summer” like heat wave this week,Through out this week a minor blocking patter will form over the Eastern United States causing a warm upper level ridge to build up and bring well above normal temperatures to much of the central U.S. . To add to the incoming heat wave the Low Level Jetstream will become southerly and help to direct […]
33,weather,"Clear, Calm, Chilly Overnight With Some Fog; Warmer & Sunny Monday","Finally a break from the rain, blustery winds, and raw chilly weather! High pressure building from New England and southern Canada is pushing the system that brought more than two days worth of rain to our southeast. As a result, skies remain mostly clear this evening and tonight with lows down to near 40 degrees. Some patchy fog is possible tonight into early Monday morning."
34,weather,Wildfires Threaten All of New Mexico and Much of the Southwest,"The fifth-largest state in the nation (in terms of area) is currently under what its governor described as a “Critical Fire Weather Warning.” The state is New Mexico, the governor is Michelle Lujan Grisham, and the fires are numerous. Think that sounds worrisome? It gets worse from there. New Mexico isn’t alone in facing a heightened risk of wildfires — according to a new Washington Post article, pretty much the entire Southwest is."
35,weather,Summer sizzle marches on into a hot work week,"Well, if you were hoping we would head into the work week with some break from the heat, I do not have good news for you. In fact, we’ll be sitting in a more late June-like pattern for the entire week! That means steamy mornings in the mid to upper 70s and highs back in the low 90s."
36,weather,Kevin's Weather: VE Day Weather,"We don’t talk about it much these days, which is a shame, but today is VE Day, or Victory in Europe Day. On May 8, 1945, President Truman and General Eisenhower accepted Germany’s unconditional surrender. One of the many factors may have been several days of good flying..."
37,weather,Cyclone threat looms large over B’desh coasts,"Dhaka, May 9 (SocialNews.XYZ) Bangladesh has issued an alert over cyclone Asani that is heading towards its coasts. A bulletin of Bangladesh Meteorological Department (BMD) on Sunday said: ""The well-marked Low over Southeast Bay and adjoining South Andaman Sea moved northwestwards, intensified into a Depression, that further intensified into a Cyclonic storm ASANI over Southeast Bay and adjoining area,"" reports Xinhua news agency."
38,weather,Gary Brown: Talking about weather and whatnot,"I don't mean to depress all of us by considering reality, but have you ever thought about how much of our lives we waste talking about mundane things. We debate the weather with our loved ones from the moment we wake up in the morning. ""I see here on my..."
39,weather,5/8 – Brittany’s “Mother’s Day” Evening Forecast,"The main talk of the short term will be the heat, we will definitely have plenty of it to go around. Many areas will see the low 90s Monday through Wednesday, with the exception of coastal areas which will be sitting in the mid to upper 80s. On a somewhat bright side, the humidity won`t be horrible, with dewpoints in the mid 60s low 70s in some places. We`ll have a chance to beat some high temperature records, mainly on Tuesday, in some areas. Outside of that the weather will be pretty quiet with ridging aloft and high pressure dominating at the surface."
40,weather,Temperatures 20 degrees below average Sunday,"After seeing 2 to 3 inches of rainfall over the past three days, we will dry out as we head into this week. A few sprinkles early this morning with cloudy skies throughout the day. Highs Sunday will only be in the 50s, but with a breeze out there, temperatures will feel as if they were in the 40s. Clouds move out overnight, dropping temperatures into the upper 30s and lower 40s. No frost or freeze is expected. Highs rebound into the 60s Monday."
41,weather,"Sun and clouds for Mother’s Day, warmer temperatures",The Storm Team 11 Forecast: Look for a mix of sun and clouds for the Mother’s Day with a high near 68 degrees. High pressure will build into the area Sunday night through Tuesday which will allow for a warming trend. Partly cloudy skies are forecast for Sunday night...
42,weather,Yankees rained out for second day in a row,"In yesterday’s post about the Yankees’ rainout against the Rangers, we made sure to note that the forecast for rain wasn’t looking much better for Saturday and the threat of another postponement loomed large. Sure enough, the weather around Yankee Stadium has remained miserable, and the Yankees did not wait around long to announce that this Saturday matinee would be washed away."
43,weather,Bad news for the Yankees as inclement weather takes hold once again,"The New York Yankees postponed their second consecutive game against the Texas Rangers on Saturday due to inclement weather. The forecast showed consistent rain in the area, but things are starting to clear up on Sunday. The Yankees will enjoy a few well-deserved days off, which is a benefit at the very least."
44,weather,Royals game postponed for second straight day,"KANSAS CITY, Mo. — The Kansas City Royals announced Saturday afternoon the team's game against the Baltimore Orioles, set for 6:05 p.m., has been postponed due to inclement weather. The game has been moved to Monday with a first pitch set for 11:05 a.m. This is the second day..."
45,weather,New Mexico wildfire: Huge blaze could worsen this weekend,"""Historic"" and ""extreme"" weather conditions could fan a wildfire in New Mexico which is already the second biggest ever seen in the US state. The so-called Hermits Peak Fire has been burning for more than a month and has torn through an area larger than the city of Chicago. Many..."
46,weather,Blue Jays seek clutch hits in DH against Guardians,The visiting Toronto Blue Jays went 1-for-10 with runners in scoring position in their 6-5 loss to the Cleveland Guardians
47,weather,"Severe Thunderstorms, Including a Few Tornadoes, to Hit the South, Southern Mid-Atlantic on Friday","Parts of the South and southern mid-Atlantic will see severe storms to end the week. Damaging winds, large hail and a few tornadoes are possible. Severe thunderstorms packing damaging winds, hail and a few tornadoes will hit parts of the South and southern mid-Atlantic on Friday. Showers and storms are..."
48,weather,"Slow-Moving Atlantic Low Brings East Coast Wind, High Surf, Rip Currents","Low pressure formed off the East Coast Mother's Day weekend and will linger into the week ahead. Persistent winds will generate high surf, rip currents and some coastal flooding from Florida to the mid-Atlantic. There's a small chance this offshore low could become a subtropical system this week. Low pressure..."
49,weather,No exaggeration: Record lows at Lake Powell and Lake Mead call for drastic action,"
                        For weeks, we’ve been seeing media reports regarding conditions in the Colorado River Basin – specifically with regard to our country’s largest reservoirs, Lake Powell and Lake Mead, which have dropped to record low elevations.
                        The media have been reporting it accurately. The Colorado River Basin has been in a prolonged drought, exacerbated by climate..."
50,weather,O's postponed tonight against Kansas City,"For the second day in a row, the Orioles scheduled home game with the Royals has been postponed due to inclement weather. The clubs hoped to play the opener of what is now a two-day, three-game series tonight, but the game was postponed just after 4:30 p.m. ET. A straight..."
51,weather,Heat wave set to continue in the south-central US,"Residents of the central United States are no stranger to intense heat during the summer, however, a significant warmup arrived well ahead of schedule last week, featuring temperatures reminiscent of June or July in the central Plains, Ohio Valley and Great Lakes. On Friday, temperatures in Amarillo, Texas, shot to..."
52,weather,Wildfires are already incinerating southwestern states.,"We must come to understand what isn’t working, and what cost-effective tools are not currently being used. Only because they are literally free to the public. As bad as wildfires are, adding insult to injury are the so-called ‘controlled’ or ‘prescribed burns’. Time and time..."
53,weather,Footage captures massive tornado heading for tiny Texas town,"A massive tornado has been captured on camera tearing towards the town of Lockett, Texas, in the early hours of Wednesday.The sheriff’s department in Wilbarger County reported ""extensive structural damage"" in the small town that lies close to the Oklahoma border, according to news outlet Weather.com.Wilberger County Sheriff Brian Fritze told News Channel 6  that first responders could not assess damage or downed power lines overnight but said that several homes and barns appeared to suffer extensive damage. Sheriff Fritze also confirmed there were no significant injuries or deaths.The video showed a huge column of dust heading towards wind..."
54,weather,"Cyclone Asani to Form over Bay of Bengal on May 8; To Approach North Andhra-Odisha Coasts By May 10, Per Early Forecasts","Saturday, May 7: The first cyclonic storm of the 2022 North Indian Ocean cyclone season is now on the horizon, as the India Meteorological Department (IMD) has predicted the formation of Cyclone Asani in the Bay of Bengal on Sunday, May 8. According to its latest update, a well-marked low-pressure..."
55,weather,"Orioles, Royals rained out for 2nd straight day","BALTIMORE (AP) — A second straight game between the Baltimore Orioles and Kansas City Royals has been postponed because of rain. The teams also had a game Friday night called off, one of six games around the major leagues that were rained out that night. That was the most in a day because of inclement weather since 2018. This is Kansas City’s only scheduled visit to Baltimore this season. The Royals and Orioles will try to play a straight doubleheader Sunday, then another game Monday afternoon on what was a mutual off day."
56,weather,Blue Jays seek clutch hits in DH against Guardians,The visiting Toronto Blue Jays went 1-for-10 with runners in scoring position in their 6-5 loss to the Cleveland Guardians on Thursday. The Blue Jays hope for better success in key moments on Saturday when they play a traditional doubleheader in Cleveland. The teams’ scheduled Friday game was postponed due to inclement weather.
57,weather,Antarctica’s majestic underwater world is trying to adapt to a warmer planet,"Icebergs surrounded a team of researchers in January as they cruised toward Antarctica. The team had been studying a thriving underwater ecosystem near the continent for years, but thanks to new modeling and powerful instrumentation they were able to navigate through a crumbling landscape of ice to their destination. “We..."
58,weather,"Steady rain and wind today, drying out for Mother’s Day","TONIGHT: Rain Tapers To Drizzle. Lo 44. Wind: NE 10-15 mph. MOTHER’S DAY: Early AM Drizzle, then Slow Clearing. Hi 60. Wind: NE 10-15 mph. MONDAY: Mainly Sunny, Cool & Dry. Hi 64. Most areas picked up another 1-1.5″ of rain today. That adds on to roughly 2 inches..."
59,weather,What is a gustnado?,"What is a gustnado? I have heard the word, but do not understand its meaning. A gustnado is a brief surface-based vortex that forms within a surge of air blowing out of a strong thunderstorm. Most gustnadoes last from a few seconds to occasionally, a few minutes. They form as eddies within otherwise straight-line wind flow and as such, despite the name, are not related to tornadoes. Gustnadoes typically produce winds near 50 mph but occasionally become a bit stronger and may be capable of causing minor damage to structures, but injuries are very rare. Strong thunderstorms contain powerful downdrafts that, when striking the ground, spread outward and cause a rush of wind at the surface. If there is sufficient instability, a gustnado might form."
60,weather,Sunshine and 70s for Mother's Day,"Clear skies remain in the forecast for tonight, which will allow temperatures to drop into the lower 40s tomorrow morning. Mother’s Day looks to be very nice with plenty of sunshine and high temperatures in the lower 70s. We will stay on the warming trend heading into next week with highs on Monday in the upper 70s, then the rest of the week in the low to mid 80s. Monday afternoon winds will increase out of the south to southwest making for very breezy conditions. These winds will move some moisture into the area, which will leave conditions on the muggy side. Right now, most of next week looks to stay dry, but with the heat and humidity, we may have to watch for a few isolated thunderstorms to return for Tuesday and Wednesday afternoon."
61,weather,A very dry 7-day forecast starting on Mother's Day!,"Highs today will be chilly in the mid-50s, with decreasing clouds this evening. Rain showers will be sticking with us for the rest of the morning; however, they will start to taper off into the afternoon. With it being Mother's Day weekend, today is a perfect day to stay inside and celebrate mom or get to do some spring cleaning for mom."
62,weather,Hot & dry Mother's Day,Warm if you are heading out this evening. Temperatures will be falling through the 80s. We'll eventually bottom out in the low-70s by tomorrow morning. Mother's Day will start out with a decent amount of clouds and perhaps even some patchy fog.
63,weather,Light Rain and Clouds Today,"Saturday is still a soggy day with chances of rain through a majority of the day. A few rumbles of thunder through the afternoon shouldn’t come as a surprise either! Highs in the 60s. Severe weather does not look likely on Saturday. Sunday, we begin to dry out and..."
64,weather,"Yankees, Rangers weather forecast: Rained out for 2nd day in a row | What it means (5/7/22)",The start of the New York Yankees and Texas Rangers’ weekend series at Yankee Stadium was rained out for a second day in a row. Friday night’s scheduled series opener was rained out and the same thing occurred on Saturday with the weather forecast is horrible all day and night. It was pouring in New York when the game was occurred at 9:05 a.m.
65,weather,Drying out overnight; remaining cool & cloudy for Mother’s Day,Rain showers will continue to taper off throughout tonight. Most of us will be dry beginning around sunset. Temperatures will be cooler tonight with lows dropping back down into the 40s. MOTHERS’ DAY. Our weather maker will continue to push to the east taking the precipitation with it for...
66,weather,Large Pattern Shift to Bring Summer-Like Heat this Week..,"As low pressure along the Mid-Atlantic Coast gradually pulls away, high pressure over the Central US begins to invade the region bringing clearing to the area overnight and into your Sunday morning. With the return of May sun, temps will improve quickly after a cool start, into the upper 60’s..."
67,weather,Cool Mother's Day with nice weather next week,Cooler weather sticks around this week in the Midlands. Rain chances should hold off until the end of the week.
68,weather,"Weather Now: Dry, Windy Mother’s Day","Most of the rain showers missed us Saturday, but the wind and chilly temperatures certainly didn’t! Afternoon highs were only in the low 50s, but wind chills were in the low 40s at times with the gusty winds. Overnight, outside of a few passing showers toward the coast, will..."
69,weather,Yankees' Gerrit Cole: Saturday's matchup called off,"Cole and the Yankees won't play Saturday against the Rangers after the game was postponed due to inclement weather. Cole was initially slated to start Friday against Texas, but he'll be pushed back once again after a second consecutive game was postponed. Saturday's game will be made up Monday, while Cole will start in Sunday's matinee against the Rangers, Kennedi Landry of MLB.com reports."
70,weather,"To the showers! 6 MLB rainouts, most in a day since 2018","All-Star aces Max Scherzer, Shane Bieber and Gerrit Cole all got early showers Friday. So did many other players after six games were rained out, the most Major League Baseball postponements in a day because of inclement weather since 2018. Wrigley Field, Yankee Stadium and Camden Yards were among the..."
71,weather,"N.J. weather: Coastal storm brings wind, rain, dreary conditions through Mother’s Day","A slow-moving rain and wind storm continues to impact New Jersey’s coastal communities Saturday, with the National Weather Service issuing high wind warnings and coastal flood warnings for the Shore along with advisories for other parts of the state. Northeast winds of 25 to 30 mph, with gusts as..."
72,weather,"UPDATE: Yankees, Rangers weather forecast: Rained out for 2nd day in a row | What it means (5/7/22)",NEW YORK — The start of the New York Yankees and Texas Rangers’ weekend series at Yankee Stadium was rained out for a second day in a row. Friday night’s scheduled series opener was rained out and the same thing occurred on Saturday with the weather forecast is horrible all day and night. It was pouring in New York when the game was occurred at 9:05 a.m.
73,weather,"Heavy Rains, Tornadoes Across the Central Plains – AgFax","This US Drought Monitor (USDM) week was marked by ongoing active weather across areas of the conterminous US including the Pacific Northwest, Northern Rockies, Plains, Lower Midwest, and isolated areas of the South and Southeast. The most severe weather was observed across the Central Plains and areas of the Midwest where numerous tornadoes touched down in areas including eastern Kansas, southeastern Nebraska, and northern Illinois."
74,weather,Damage at Texas RV Park as Storms Tear Across Plains For a Second Day,"Damage occurred at an RV park in East Texas. Storms moved through the area Thursday afternoon. It was the latest in a series of tornadoes and severe weather across the region. A home was flipped on its side and several campers damaged at an RV park in east Texas Thursday afternoon as severe weather continued across the Plains for a second day, bringing tornadoes, hail and flooding."
75,weather,Adley's imminent arrival start of 'big wave' of young talent,"BALTIMORE — This weekend’s inclement weather forced the Orioles to extend their homestand by a day, keeping them at Camden Yards through Monday before they embark on a six-day road trip through the upper Midwest. It may be their last day at home without Adley Rutschman﻿. No,..."
76,weather,"Weekend Weather (May 7-8): Isolated Rains to Lash Himachal, Ladakh, Jammu and Kashmir, Odisha, Karnataka and Tamil Nadu","Here's the latest weather outlook for India for the next two days:. Widespread rains with locally heavy falls, thunderstorms and gusty winds are likely over the Andaman & Nicobar Islands. Scattered showers and thunderstorms are expected over Sikkim, Arunachal Pradesh, Assam, Meghalaya, Nagaland, Manipur, Mizoram, Tripura, West Bengal, and Kerala."
77,weather,Rangers' Glenn Otto: Saturday's game postponed,"Otto and the Rangers won't play Saturday against the Yankees after the game was postponed due to inclement weather. Otto's scheduled start will be pushed back once again after a second consecutive game was called off due to inclement weather. Although Saturday's game will be made up Monday, Otto will start in the second game of Sunday's doubleheader against the Yankees, Kennedi Landry of MLB.com reports."
78,weather,Suddenly summer! First heat wave of 2022 on tap for south-central US,"The year's first heat wave is brewing for the south-central United States, and AccuWeather meteorologists say temperatures that are typical of midsummer will expand across much of the central Plains and the Ohio Valley to the Great Lakes region and even part of the interior Northeast as well next week."
79,weather,Yankees' Gerrit Cole: Strikes out 10 in no-decision,"Cole allowed a run on five hits and a walk while striking out 10 in 6.1 innings during the win over the Rangers in the first game of Sunday's doubleheader. He didn't factor into the decision. Although Cole had his scheduled start pushed back two days due to inclement weather,..."
80,weather,Two damaging tornadoes hit central North Carolina,"Two tornadoes were reported in central North Carolina on Friday afternoon, making it the ninth consecutive day with twisters somewhere in the United States."
81,weather,"A major disaster is declared in New Mexico, unlocking federal aid as wildfires threaten thousands of homes","(CNN) — Wildfires and straight-line winds that have ravaged New Mexico for a month have created a major disaster, President Joe Biden declared, unlocking critical federal aid as the state continues to battle the largest wildfire burning in the United States. The presidential action Wednesday makes federal money available..."
82,weather,"Severe weather to threaten over 30 million Thursday, Friday","Additional rounds of damaging storms and tornadoes are in the offing for the southern U.S. through the end of the week in what has been a tumultuous start to May. It has been a volatile weather week in the central United States with some locations, such as Seminole, Oklahoma, being hit with three tornadoes, with two of those Wednesday alone. AccuWeather meteorologists say that the southern Plains will catch a break at the end of the week, but areas farther east will be at risk for damaging weather into Friday."
83,weather,"Taiwan rattled by 6.1 magnitude quake, no immediate damage reported","TAIPEI, May 9 (Reuters) - Buildings shook briefly in Taipei on Monday as a 6.1 magnitude earthquake struck off Taiwan's eastern coast, but there were no immediate reports of damage. The quake had a depth of 27.5 km (17.1 miles) with its epicentre off Taiwan's east coast, roughly halfway between..."
84,weather,Rangers' Dane Dunning: Lasts seven innings Sunday,"Dunning allowed a run on two hits and three walks while striking out five in six innings during the loss to the Yankees in the first game of Sunday's doubleheader. He didn't factor into the decision. Dunning earned his first win of 2022 during his last start, and he posted..."
85,weather,Strong earthquake shakes Taiwan,"TAIPEI, Taiwan (AP) — A magnitude 6.1 earthquake has been detected off eastern Taiwan. Taiwan authorities said the earthquake Monday afternoon was 27 kilometers deep. No damages have been reported yet."
86,weather,Dry weather in France will cause irreversible damage to crops -Expert,"PARIS, May 5 (Reuters) - Dry, hot weather in France in the coming 10 days after several months of little rainfall will cause irreversible damage to grain crops in the European Union's largest grains producer, a technical institute said on Thursday, adding to worries about tight global supplies. European wheat..."
87,weather,Royals' Carlos Hernandez: Saturday's matchup called off,"Hernandez and the Royals won't play Saturday against the Orioles after the game was postponed due to inclement weather. The Royals and Blue Jays are already scheduled for a doubleheader Sunday after Friday's matchup was called off, so Saturday's matchup will be made up Monday. Hernandez will take the mound Monday since Daniel Lynch is pitching in Sunday's matinee with Zack Greinke starting in the nightcap, Lynn Worthy of The Kansas City Star reports."
88,weather,"Tornadoes strike Texas, Oklahoma; more storms in forecast"," A springtime storm system spawned several tornadoes that whipped through areas of Texas and Oklahoma, causing damage to a school, a marijuana farm and other structures. There were no reports of serious injuries following the Wednesday night tornadoes, but the system was causing flooding in parts of Oklahoma and Arkansas and more stormy weather was expected Thursday.Significant damage was reported in the Oklahoma city of Seminole, about 60 miles (97 kilometers) southeast of Oklahoma City, the Oklahoma Department of Emergency Management said. The Academy of Seminole took a direct hit but no one was injured, the school said on..."
89,weather,Upper Midwest flooding could last until late May,Parts of the Upper Midwest have been flooded for at least a week — and there may be no relief in sight until late May. It started with heavy rain the weekend of April 23-24 — up to 4 inches in some spots — and rapid snow melt. Then there was an additional 1 to 2 inches of rain and a bit more snow melt the following weekend.
90,weather,Column: Dry weather in Brazil tests bumper corn crop outlook,"NAPERVILLE, Ill., May 4 (Reuters) - Brazil has been slated for a record corn harvest this year after drought ravaged the country’s soybeans just months ago and its corn a year ago, but dryness once again threatens to curb potential on its second crop. Brazil is typically the second-largest..."
91,weather,Megadrought in the West threatens energy and water security,"Western states are experiencing the worst drought in at least 1,200 years, and scientists say climate change has made conditions significantly worse. Dartmouth College assistant professor of geography Justin Mankin joined CBS News' Mola Lenghi and Tanya Rivero to discuss the historic drought and how it's forcing communities to make an impossible choice."
92,weather,Phillies' Kyle Gibson: Saturday's matchup postponed,"Gibson and the Phillies won't play Saturday against the Mets after the game was postponed due to inclement weather. Gibson was initially slated to start Friday before the game was called off, and he'll have to wait at least one more day before taking the mound. Saturday's matchup will be made up as part of a doubleheader Sunday, and the right-hander will likely start in one of those two games."
