,categories,headers,contents
25,entertainment,Tupac Shakur Photos Go Viral After People Refuse to Believe They Weren’t Recently Taken,"Tupac Shakur photos floating around social media have some people thinking the rapper may still be alive. On Sunday (June 19), Tupac Shakur's name started trending on Twitter. The explosion of tweets about the hip-hop icon presumably came after lots of photos were floating around the internet on the rapper's birthdate, June 16. Many people were in awe over the clarity of the pics. Some people even presumed the photos were never before seen. Others chalked it up to the rapper really being alive."
26,entertainment,‘American Idol’ Contestant Kenedi Anderson Doubles Down on Reason for Leaving the Show,"Kenedi Anderson, a one-time favorite to win this season’s American Idol, still isn’t revealing exactly why she suddenly quit the reality singing show. But she’s living her best life. That still means singing and entertaining music fans everywhere. And sometimes, she answers lingering questions from the fans she made so quickly on American Idol. After she posted this video, she answered a fan who asked her why she left the show after seven episodes."
27,entertainment,"'Little People, Big World' Star Zach Roloff Seemingly Snubs Dad Matt on Father's Day","Amid the issues surrounding Roloff Farms, it appears as though Zach Roloff might have snubbed his father, Matt Roloff, on Father's Day. InTouch Weekly reported that Zach did not post at all on social media on Sunday in honor of the special occasion. But, considering that there has been some strife between the Little People, Big World stars regarding the sale of Roloff Farms, this isn't too surprising."
28,entertainment,Mike Tyson Weighs in on Will Smith's Oscars Slap on Chris Rock,"Mike Tyson just shared his thoughts on Will Smith slapping Chris Rock at the Academy Awards back in March. The legendary boxer recently appeared on Jimmy Kimmel Live and was asked about the slap that sent shockwaves across Hollywood. Tyson, who recently got into a physical altercation with a fan on a plane, said the ordeal was ""pretty interesting."""
29,entertainment,10-year-old blows people away with rendition of Sam Cooke’s “A Change is Gonna Come”,A 10-year-old boy blew people away with his powerful performance of “A Change is Gonna Come” by Sam Cooke during a local talent show in Louisiana. The video of his performance has gotten more than 3 million views on TikTok. Vladimir Duthiers has more.
30,entertainment,Meghan Markle Allegedly Mistook Kate Middleton’s ‘Peace’ Flowers For ‘Apology’ Following Crying Row ,"Meghan Markle confirmed what happened between her and Kate Middleton over the “crying row.” But, when the latter extended an olive branch to make peace, the former allegedly “misunderstood” it for an apology."
31,entertainment,The Real Reason Alton Brown Left Food Network,"While the Food Network has brought fame to many of the chefs featured in its programming, perhaps one of its best-known figures is Alton Brown. With 20 years of experience working for Food Network, Brown became one of the channel's most renowned celebrity chefs, with two James Beard Awards and a Peabody to his name, per Food Network. A large amount of his prestige comes from his time working on his culinary education show ""Good Eats"" that blended recipes with food history, science, and Brown's unique sense of humor."
32,entertainment,Beloved Horror Remake Rises Through the Netflix Top 10,"The start of each month is usually when most of the major acquired titles are added to various streaming services. That's why the first day of the month always sees the biggest influx of titles for streamer's like Netflix. Sometimes, however, movies from years past will make their way to a service in the middle of the month, giving subscribers a surprise when they search for something to watch. That's what happened this week when the 2017 adaptation of Stephen King's IT was added to Netflix."
33,entertainment,Lauryn 'Pumpkin' Shannon Shows Off Her Newborn Twins Alongside Sister Honey Boo Boo,"They're here! Lauryn ""Pumpkin"" Shannon debuted her newborn twins on Monday, June 20. In the precious photos, Mama June Shannon's 22-year-old daughter posed with her new bundles of joy — a boy and a girl — in addition to her two older children, daughter Ella, 4, and her son, Bentley, 1. Alana ""Honey Boo Boo Thompson"" is also in the snapshot, as she has custody of her. MAMA JUNE'S DAUGHTERS PUMPKIN & HONEY BOO BOO BOND ON CHILD'S 14TH BIRTHDAY — 'I LOVE BEING THERE FOR YOU'Pumpkin and her husband, Joshua Efird, were photographed on a bed holding their tots...."
34,entertainment,Mama June’s Daughter Pumpkin Shares First Photos Of Her Newborn Twins,"Lauryn “Pumpkin” Shannon‘s 1-month-old twins are absolutely adorable! Pumpkin, 22, shared the first photos of her and husband Josh Efird‘s newborn baby boy and baby girl on June 20, as seen HERE. The images show Pumpkin and Josh holding their two new additions with the rest of their family, which includes their daughter Ella Grace, 4, son Bentley Jameson, 1, and Pumpkin’s younger sister Alana “Honey Boo Boo” Thompson, 16, who she now has full custody of."
35,entertainment,Rebecca Herbst Clarifies Her Status at GENERAL HOSPITAL,"As GENERAL HOSPITAL’s Elizabeth is away at Shadybrook and focusing on her mental health, viewers have seen much less of the beloved nurse’s portrayer, Rebecca Herbst, lately. And understandably, the actress’ fans have been worried that the cutback in her airtime means that something is going on behind the scenes with Herbst."
36,entertainment,‘NCIS: Hawai’i’ Creator Reveals Role Mark Harmon Played in His Return to Franchise After Being Fired,"Chris Silber, the “NCIS: Hawai’i” showrunner, has been a part of the franchise almost since the beginning when CBS brought viewers the story about Naval Crime investigators. But there was a time when Silber wanted no part of NCIS. This was back when he was a story..."
37,entertainment,Look: Collin Morikawa's Agent Has Responded To The Rumors,"There are rumors of a ""second wave"" of talent from the PGA Tour leaving for the LIV Golf Invitational Series. One of the names being mentioned is Collin Morikawa. Morikawa's agent, Andrew Kipper, poured cold water on those rumors this Tuesday. ""The rumors about Collin are categorically false,"" Kipper said."
38,entertainment,Amber Heard on Pledge Fiasco: 'I Shouldn't Have Had to' Donate at All,"At the time of her $7 million divorce settlement, Heard announced that she would split the entire payout equally between the ACLU and the Children's Hospital of Los Angeles."
39,entertainment,The Late Show: Stephen Colbert says staff arrests at Capitol were ‘first degree puppetry’ not ‘insurrection’," Stephen Colbert used his opening monologue on The Late Show  to talk about his staff being arrested at the US Capitol last week.Seven people on the show’s production team including Robert Smigel, the puppeteer and voice behind Triumph the Insult Comic Dog, were detained in the Longworth House Office Building by US Capitol Police. The team had been there interviewing politicians after the third public hearing by the House panel investigating the 6 January 2021 Capitol riot, when Donald Trump supporters stormed the meeting place of US Congress.Colbert said on Monday (20 June): “Thursday evening, after they’d finished..."
40,entertainment,Brett Tuggle Cause of Death Tragic: David Lee Roth Band Founding Member Dead at 70,"Brett Tuggle, a renowned keyboardist and founding member of the David Lee Roth Band, died. He was 70. Tuggle's son, Matt, confirmed his death to Rolling Stone, expressing how much the family loves the late musician. He disclosed that his father died on June 19. ""He was loved by his..."
41,entertainment,Bake Off’s Peter Sawkins wasn’t ‘coming out’ in video holding hands with man: ‘I do not identify as LGBTQ+’," The Great British Bake Off winner Peter Sawkins has clarified that he does not “identify as LGBTQ+” after fans thought he came out on social media.The 21-year-old, who won the Channel 4 baking show in 2020, delighted fans as he shared a compilation of clips on Instagram last week from a recent holiday.In various parts of the video, which is soundtracked by the song “I Found You” by Stephen Sanchez, Sawkins appears to be holding hands with a man.Many of his followers interpreted this post as Sawkins coming out, flooding the comments section with rainbow emojis.“Well I didn’t see..."
42,entertainment,Concern for Amber Heard Grows as Trolling Continues Post-Trial,"Throughout the defamation trial against Johnny Depp, Heard was relentlessly mocked on social media."
43,entertainment,‘TikTok’s biggest catfish’ stuns viewers with make-up transformation,"A woman, who was previously dubbed “TikTok’s biggest catfish” shared a before and after make-up snap with followers, announcing “that just aint me” to the glammed up picture.

Make-up whizz Jessy Volk showed a glammed up picture of herself with perfect volume curls and dramatic eye make-up.

In the next frame she cut to herself with her hair scruffily pulled back into a ponytail and no make-up on her face.

And while she certainly looks amazing both with and without make-up, you can hardly tell it’s the same person.

One person said: “Wow that literally isn’t you.”

While another agreed: “Girl I jumped out my seat.”

Jessy has..."
44,entertainment,Gwen Stefani Surprises Husband Blake Shelton with a Birthday Cake – and Serenade! – on Stage,"The country star turned 46 on Saturday, and was treated to a birthday surprise during his set at the Country Summer Music Festival in by his wife Gwen Stefani. In a video shared to Instagram and Twitter, Shelton looked shocked as Stefani, 52, walked out on stage with a chocolate cake as the crowd cheered. Grabbing a mic, Stefani turned to the crowd in Santa Rosa, California and said, ""Let's do this!"""
45,entertainment,Workin' It! Kevin Hunter Shows Off Impressive Gym Routine After Slamming Ex-Wife Wendy Williams' Talk Show,"Kevin Hunter is pushing the limit in all aspects of his life. Shortly after going after The Wendy Williams Show for the finale of his ex-wife's talk show, which she didn't appear in, he challenged himself to an intense workout with a 40 pound weighted vest.Taking to Instagram Monday, June 20, Wendy Williams' former partner shared a video of his workout at the gym. Hunter flaunted his tatted arms as he used several machines, weights and the treadmill. ""Monday MOTIVATION,"" he captioned his video where he can be seen pointing at the camera before breaking a sweat. ""HEALTH IS WEALTH.""..."
46,entertainment,Lisa Rinna: Kathy Hilton told me Kim Richards ‘made up’ Harry Hamlin rumors,"“Real Housewives of Beverly Hills” star Lisa Rinna claims Kathy Hilton told her Kim Richards made up that there were rumors about Harry Hamlin during their infamous dinner from hell in Season 5.

Rinna — who’s been married to Hamlin for 25 years — made the allegation Sunday below an unrelated Instagram photo of co-star Crystal Kung Minkoff’s dog after Hilton commented, “So sweet ❤️.”

Replying directly to her frenemy, Rinna, 58, wrote, “I remember when you first got on the show you called me and said ‘What Kim said about Harry, she made it all up you know that right?’ and..."
47,entertainment,Dave Chappelle Decides Against Allowing His High School’s Theater to Be Named After Him Amid Controversies,"Click here to read the full article. Dave Chappelle has revealed that he’s decided against having the theater at his former high school named after him after plans for him to become the venue’s eponym were originally put in place.
The standup comedian made his opinion on the matter public Monday night while he was visiting Washington, D.C. for a dedication ceremony of the venue at Duke Ellington School of the Arts, his alma mater. The Washington Post first reported the story.
While Chappelle reaffirmed that he believed criticisms against him weren’t productive, he also stated that he didn’t want his name..."
48,entertainment,Jeanne Ashe describes learning her husband had AIDs,"“Citizen Ashe” explores the enduring legacy of tennis great and humanitarian Arthur Ashe, tracing his personal evolution from sports legend to global activist. The film premieres Sunday, June 26, at 9 p.m. ET/PT on CNN."
49,entertainment,Ben Stiller met with Zelenskyy in Kyiv and told the actor-turned-politician 'you are my hero' after touring the war-ravaged country,"Stiller is visiting Ukraine on a trip as a UNHCR Goodwill Ambassador and talked to survivors in Irpin, a press release from Zelenskyy's office said."
50,entertainment,Sheila Turns Murderous After Li Deceives Her — and Carter Proposes to Paris,"At Li’s place, Finn views her and Sheila through blurry eyes and hears Li tearfully saying they’re there — both of his mothers. Finn struggles to say something. Li asks, “What is it?” Finally, he asks for Steffy, but then falls into unconsciousness again. Sheila marvels that he asked for his wife — against all odds he’s going to make it! “I didn’t kill my son! I’m going to have another opportunity to be a mother to him,” she exclaims with tears in her eyes. Li hides her look of disgust as she checks on Finn."
51,entertainment,'Real Housewives of New York City' Alums Bethenny Frankel and Jill Zarin Reunite on a Plane -- See the Pic!,"Bethenny Frankel and Jill Zarin are together again! On Monday, Frankel took to Instagram to share a shot of herself and her former Real Housewives of New York City co-star, revealing that they both wound up on the same flight. In the selfie, Frankel and Zarin are all smiles, with..."
52,entertainment,Joey Swoll Reacts to Female TikToker Who Flipped Out on Gym-goer After Leaving Squat Machine for a Few Minutes,"Fitness influencer Joey Swoll is on a mission to make gyms a more welcoming place for everyone. In a recent video, Swoll addresses a female TikToker who berated a gym-goer after he left the Squat Rack he was using for a few minutes. The interaction featured on Swoll’s TikTok shows..."
53,entertainment,"Elon Musk's transgender daughter seeks name change as she does not wish to be related to him 'in any way, shape or form'","According to legal documents filed by 18-year-old Musk in a California court, the other reason stated for the name change was ""gender identity,"" per TMZ."
54,entertainment,"Tristan Thompson Carries Daughter True, 4, & Chicago, 4, From Dance Class After Father’s Day With Khloe","Tristan Thompson, 31, stepped up as a doting father to his daughter True, 4, on Monday, June 20. The NBA star was seen picking up his and Khloe Kardashian‘s little girl, as well as Kim Kardashian and Kanye West‘s daughter Chicago West, 4, from dance class in Los Angeles. Tristan carried both girls in each of his arms and brought them into his car to go home. He had a big smile on his face that indicated he was enjoying the daddy duty."
55,entertainment,Woman ‘ruins’ neighbour’s wedding day by mowing the lawn as bride walks down the aisle," A couple’s backyard wedding day was “ruined” when their neighbour began mowing her lawn as the bride walked down the aisle. A viral video captured the neighbour’s disruption, which has since sparked outrage online.In a video posted to TikTok on 11 June by user @vampyyric, the bride’s walk down the aisle was met with the loud sound of a lawn mower coming from her neighbour across the street. A wedding guest filmed the moment the angry neighbour began mowing her lawn, where it has since gained more than 230k views.“The second the bride’s song came on and she walked down..."
56,entertainment,Fans enraged after Disney theme park exploits Johnny Depp during Guest experience,"Johnny Depp fans are mincing no words when it comes to how enraged they are after a Disney theme park used his likeness as Captain Jack Sparrow in a nighttime spectacular following his verdict victory in his defamation trial against ex-wife Amber Heard. Over the weekend, Guests at Disneyland Paris..."
57,entertainment,Kim Kardashian Responds to Claim She Ruined Marilyn Monroe's Dress,"Watch: Ripley's DENIES Kim Kardashian Damaged Marilyn Monroe Dress. Kim Kardashian has nothing but respect for the late Marilyn Monroe—despite claims that the SKIMS mogul damaged the late star's iconic dress during the 2022 Met Gala. In fact, during a June 21 interview with Today's Hoda Kotb and Savannah..."
58,entertainment,Stephen Colbert Addresses Detainment of Staff Filming Triumph the Insult Comic Dog Segment at Capitol: ‘Everyone Was Very Professional’,"Click here to read the full article. In his monologue on Monday’s broadcast of “The Late Show,” host Stephen Colbert addressed recent news that a field production team for his late-night program was detained at the Capitol while filming a comedy segment involving the foulmouthed puppet Triumph the Insult Comic Dog.
“How was your weekend?” Colbert joked at the top of his opening monologue. “I certainly had an interesting one, because some of my staff had a memorable one.”
“Triumph offered to go down to D.C. to interview some Congress people to highlight some January 6 hearings,” Colbert continued. “I said, ‘Sure,..."
59,entertainment,"Woman Calls Gym Trainer ""Pervert"" for Watching Her Remove Shirt but TikTok Says She's Wrong","TikToker @adrianaafariass_ is currently on the receiving end of some heat on the platform after posting a video of her taking off her shirt at the gym and calling out a trainer looking at her and acting like a ""pervert."" In the now-viral clip, Adriana is seen at the gym..."
60,entertainment,Kim Kardashian Says She's Lost 21 Lbs. Since Before Met Gala: 'Completely Changed My Lifestyle',"Kim Kardashian's dramatic weight loss didn't stop after she slipped out of that Marilyn Monroe dress. The Kardashians star stopped by the Today show on Tuesday where she opened up about losing 16 lbs. within three weeks in order to wear Monroe's iconic ""Happy Birthday, Mr. President"" dress to the Met Gala this year."
61,entertainment,"Brandon Blackstock Still A 'Thorn' In Kelly Clarkson's Side Despite Moving Out Of Montana Ranch, Spills Source","Though Kelly Clarkson's ex-husband finally moved out of her Montana ranch after much back and forth, he didn't go quietly.Brandon Blackstock “wanted to fight the order but was ultimately talked out of it,"" an insider squealed, seemingly referring to Los Angeles Superior Court Judge Scott Gordon ruling that he could only stay on the property until June 1.And while their financial settlement has finally been hammered out, including what the former couple was going to do about the ranch, the music manager, 45, ""is always asking for more and being a constant thorn in her side,"" noted the source to..."
62,entertainment,"Dwayne ‘The Rock’ Johnson cut ties with Logan Paul after ‘suicide forest’ video, claims YouTuber"," Logan Paul has claimed that Dwayne “The Rock” Johnson asked for all pictures and videos of the two of them together to be removed following the YouTuber’s controversial video shot in Japan’s “suicide forest”.In 2017, Paul posted a video in which he came across a dead body hanging in the Aokigahara forest in Japan, which is known colloquially as the “suicide forest” because of the high rate of suicides there.The footage shows Paul expressing shock over seeing the body and laughing in disbelief. It drew outrage and criticism from viewers and fellow vloggers at the time, who claimed that..."
63,entertainment,Jessica Simpson Shares Makeup-Free Selfie with Reflection on Father's Day: 'Just Woke up Feeling Grateful',"Jessica Simpson is basking in the post-Father's Day love. In an Instagram post on Monday, the star shared a sunshine-filled, no-makeup selfie alongside an ode to the fathers in her life. ""Just woke up feeling grateful for all the Dad heroes out there,"" Simpson, 41, captioned the post. ""Yesterday was..."
64,entertainment,Rob Kardashian and Blac Chyna Agree Settlement Ahead of Second Trial,"A settlement agreement has been reached on the eve of a second trial pitting the Kardashian family against former reality TV star Blac Chyna.
Jury selection had been set to begin Monday in the trial over Chyna’s allegations that her former fiance Rob Kardashian maliciously posted nude photos of her in 2017 after their tumultuous breakup, but according to court documents, the parties informed the judge that they had agreed to a settlement.More from The Hollywood ReporterKardashians Talk Edit Room Notes, That Cucumber-Cutting Moment in Hulu Series'Kardashians' EP on Why the Show's Shorter Turnaround Proved ""Really Difficult To Do""Kim Kardashian, Kris..."
65,entertainment,Kelly Clarkson's Ex Brandon Blackstock Is Reportedly Still a 'Thorn' in Her Side,"Kelly Clarkson and Brandon Blackstock may be divorced, but they're apparently still working out their issues. Us Weekly reported that Blackstock has been a ""thorn"" in Clarkson's side following their divorce proceedings. The news came out at the same time that it was reported that Blackstock moved out of the Montana home they once shared."
66,entertainment,"Kim Kardashian Waited 6 Months, Asked Therapists Before Introducing Kids to Pete","Kim Kardashian wanted to make sure she waited long enough before introducing her kids to new BF Pete Davidson, consulting therapists and asking friends in similar situations how much time should pass before an appropriate meeting. Kim was on ""Today"" Tuesday -- chatting about everything from Kanye to Marilyn Monroe's..."
67,entertainment,"Elton John, Bob Dylan and More Music Legends Send 80th Birthday Wishes to Brian Wilson","In honor of Brian Wilson's 80th birthday, several music icons and friends joined together to send their wishes to The Beach Boys co-founder via a video uploaded to his Instagram and YouTube on Monday. Elton John kicked off the nearly-seven-minute celebratory tribute with a heartfelt message to the ""pop genius,""..."
68,entertainment,Gold State Warriors’ Klay Thompson Accidentally Knocks Over Fan at Championship Parade After Losing His Hat in the Bay,"Rob Latour/Shutterstock Sorry for partying! Klay Thompson accidentally ran over a woman while attending the Golden State Warriors’ championship parade on Monday, June 20. The 32-year-old player was spotted knocking over a female fan as he bolted through the crowd in San Francisco on Monday. In the clip, which has been shared on social media, […]"
69,entertainment,Bindi Irwin Wishes 'Kindest' Husband Chandler Powell Happy Father's Day: 'Most Wonderful Dada',"Bindi Irwin thinks Chandler Powell is one of the best dads out there!. For Father's Day, the Crikey! It's the Irwins star, 23, shared a wholesome video of husband Powell and their daughter Grace Warrior, 14 months, at the beach. She wrote in the caption, ""This love 💞 @chandlerpowell you are the kindest and most wonderful dada to our beautiful girl. Grace and I love you more than words could ever describe."""
70,entertainment,Nick Jonas Twins with Baby Malti in Matching Sneakers for First Father's Day: 'My Little Girl',"Nick Jonas is celebrating his first Father's Day. On Sunday, the 29-year-old ""Levels"" singer shared an Instagram photo with his baby daughter Malti Marie, whom he and wife Priyanka Chopra Jonas welcomed in January via surrogate. In the adorable snap, Nick is holding his little girl as they twin in matching white sneakers. Malti's initials, ""MM,"" are printed on the back of her shoes while Nick's shoes read ""MM's Dad."""
71,entertainment,Tori Spelling spends Father’s Day with Lance Bass amid Dean McDermott rumors,"The father of Tori Spelling’s kids was nowhere to be seen on Father’s Day.

Instead, Spelling spent the holiday with Lance Bass amid rumors that she and Dean McDermott have parted ways.

The “Beverly Hills, 90210” alum shared a photo on Instagram Sunday of herself and McDermott’s daughter Stella posing with the *NSYNC alum, his husband, Michael Turchin, and their babies.

“I met the twins…” Spelling, 49, captioned the post. “By coincidence got to spend Father’s Day with my friend @lancebass and his amazing hubby @michaelturchinart and their adorable twins Alexander & Violet.”

She added, “My DIY diva @stella_mcdermott08 made Alexander crocheted sandals in less than 2 hours and..."
72,entertainment,Shailene Woodley Reveals Injury While Vacationing in Morocco,"Shailene Woodley is dealing with quite the injury while on holiday. On Instagram, the actor posted a photo of herself lounging outside while treating her ankle with some ice. In her caption, she explained that she injured herself while on vacation in Morocco. The Big Little Lies star posted a..."
