,categories,headers,contents
22,weather,"Excessive heat grips Midwest, South on first official day of summer","Summer is getting off to a sizzling start.

Oppressive heat will grip large parts of the US as temperatures surge to near triple digits across the Midwest and into the South on the first official day of summer, forecasters said Tuesday.

A large “heat ridge” — an area of high pressure — will make for sweltering conditions across the Great Lakes region, including in Chicago, where a high of 99 degrees is expected Tuesday and could surpass the record of 101 set in 1988, Fox Weather meteorologist Geoff Bansen told The Post.

Records in the upper 90s are also in jeopardy of falling..."
23,weather,Severely hypothermic hiker dies after rescue in ‘treacherous’ conditions near Mt. Washington,"A hiker rescued from “treacherous” conditions on a trail near Mt. Washington in New Hampshire’s Presidential Mountain Range died after suffering from severe hypothermia, state officials said Monday. Xi Chen, 53, of Andover, Massachusetts, was attempting to hike the Gulfside Trail in the Presidential Range when he..."
24,weather,"Hundreds of thousands affected by floods, landslides as heaviest rain in 60 years hits southern China","Almost half a million people have been affected by floods and landslides in the Chinese province of Guangdong, according to authorities, after parts of southern China were hit by the heaviest downpours in 60 years over the weekend."
25,weather,15 things you may not know about earthquakes,"Earthquakes can be so small they are never felt, or so large that the entire earth shakes from one. They have happened in every U.S. state and even occur on the moon. While there are many things we do not know about earthquakes, here, from the U.S. Geology Survey, are some facts about the powerful and unpredictable natural occurrences:"
26,weather,Extreme heat's health consequences,"Extreme heat is increasingly taking a toll on children, pregnant people and other vulnerable populations, forcing authorities to roll out new strategies against an environmental threat that dwarfs floods, earthquakes and other natural disasters. Why it matters: Summers are becoming deadlier as climate change blankets millions in heat waves whose..."
27,weather,Beautiful Wyoming Wildlife Handling The Awkward Flooding,"The historic flooding in Yellowstone has done more than just affected the reservations of travelers across the globe, it's also affected the wildlife. Luckily, the animals seem to be able to adjust and adapt easier than some of the humans. BE Judson is a wildlife photographer and videographer that spends..."
28,weather,"Floods swamp more of Bangladesh and India, millions marooned","DHAKA/GUWAHATI, India, June 21 (Reuters) - Floodwaters inundated more of Bangladesh and northeast India on Tuesday, officials said, as authorities struggled to reach more than 9.5 million people stranded with little food and drinking water after days of intense rain. Particularly heavy monsoon rain has brought the worst floods in..."
29,weather,Earthquake with magnitude near 6.0 shakes eastern edge of Taiwan,June 20 (UPI) -- A moderately strong earthquake with a magnitude near 6.0 struck on Monday in the Pacific and could be felt along the eastern coast of Taiwan. The U.S. Geological Survey said the quake registered a magnitude of 5.9 and the epicenter was located about 25 miles southwest of Hualien City at a depth of 5 miles.
30,weather,Massive heat dome to bring extra-hot weather to nearly every state,"Several states will see temperatures shoot over 100 degrees. In some places, it will feel hotter than 105."
31,weather,"Heavy rain, floods and lightning leave dozens dead in India and Bangladesh","At least 84 people have died in landslides, lightning strikes and flash floods across India and Bangladesh in the past week, according to officials in both countries."
32,weather,"Italy's Drought Is Now So Intense, Old Shipwrecks Are Starting to Emerge","A historic drought affecting Italy's largest river has brought a World War II-era shipwreck to light. The Po River runs 405 miles (651.8 km) from the Cottian Alps to empty into the Adriatic Sea. It's currently facing its worst drought in 70 years, which has caused a decades-old sunken ship to resurface."
33,weather,Air of despondency in Assam as floods submerge entire villages,"People living in Assam, in north-east India, are usually stoical about the flooding that occurs to a greater or lesser extent every monsoon season. But this year they say the situation is dramatically worse. “It was like a scene from Titanic,” one man told local media of the rising waters that have flooded all but two of the state’s districts."
34,weather,Cooler weather helps Spain with fires; rain helps in Germany,"Cooler temperatures helped firefighters Monday stabilize a wildfire in northwestern Spain that reports say is the biggest on record in the country. The fire in the Sierra de Culebra mountain range in Zamora province has burnt 31,000 hectares (77,000 acres) so far. The state news agency Efe said that made it the biggest on record since a fire in southwestern Huelva province razed just under 30,000 hectares in 2004."
35,weather,La Niña has ended but there’s a 50-50 chance another will form by the Australian summer,Bureau of Meteorology says winter will be wetter than average and a rare three-in-a-row La Niña is still on the cards
36,weather,The Heat Returns,Heating up for the official start to summer.
37,weather,Massive heat dome to bring extra-hot weather to nearly every state,"Several states will see temperatures shoot over 100 degrees. In some places, it will feel hotter than 105."
38,weather,Here’s the best time to see 5 planets align in a rare parade this week,"This “parade of planets” hasn’t been seen from Earth since 2004, and it won’t happen again until 2040."
39,weather,15 things you may not know about earthquakes,"Earthquakes can be so small they are never felt, or so large that the entire earth shakes from one. They have happened in every U.S. state and even occur on the moon. While there are many things we do not know about earthquakes, here, from the U.S. Geology Survey, are some facts about the powerful and unpredictable natural occurrences:"
40,weather,More record hot temperatures on the first day of summer,The first day of summer doesn’t fail to disappoint as record-breaking heat is in place for the East and South. CNN meteorologist Pedram Javaheri has the forecast. 
41,weather,Heat Dome to Put Millions of People Under High Temperatures Across the United States,"A heat dome has been forecasted to bring scorching temperatures across the Central United States in the coming week, according to US meteorologists. The heat wave is expected to move into the East Coast in the coming days, while residents are still recovering from recently record-breaking heat across the region and other areas nationwide."
42,weather,What La Niña means for California’s summer,"While the lingering La Niña climate pattern is expected to bring soaking storms and strong hurricanes to parts of the U.S., it's a different story here in California."
43,weather,Assam: India floods destroy millions of homes and dreams,"""There was water everywhere, but not a single drop to drink."" That is how Ronju Chowdhary described the scene outside her house on Saturday. She lives in Udiana, a remote village in the north-eastern Indian state of Assam, which has been hit by severe floods. It had been raining incessantly,..."
44,weather,Morning Briefing: Summer begins with a little sun and rain; Police officers who shot 8-year old want case quashed; Slow start may have doomed Phils,"Good Morning. Here are some of the top stories from around the region. There’s going to be a little bit of rain later today, but, for the most part, the first day of Summer will be brilliant. Expect some some sun mixed with clouds as we reach a high of 81 degrees."
45,weather,"May Utah fire reignites and spreads rapidly amid heat, wind and lightning","Amid the many ongoing, long-term blazes in the West, one stands out as a zombie thriving on heat, oxygen and fuel: Utah's Left Fork Fire. It started May 9 when a prescribed burn got out of control and grew to an estimated 100 acres, officials said. It died down, was mopped up, then reignited and smoldered through June, said Karl Hunt, spokesperson for the Utah Division of Forestry, Fire & State Lands."
46,weather,Dangerous heat across Wisconsin through this evening – Chris,The latest forecast from News 3 Now.
47,weather,No relief as heat wave in US moves east,"A heat wave that baked much of the central United States last week will start to move eastward with dangerously high temperatures, forecasters said Monday. Around 120 million people were under some sort of advisory last week as a heat wave burned the Upper Midwest and the Southeast. "
48,weather,How might floods in Yellowstone National Park influence seismic and hydrothermal activity?,"Last week, flooding at Yellowstone caused catastrophic damage in the region, destroying homes, roads, and bridges, and isolating entire communities. Despite the size of this event, the impacts on seismic and hydrothermal activity are likely to be minor. From June 10-13, 2022, an “atmospheric river” event — a system of warm and extremely wet air […]
The post How might floods in Yellowstone National Park influence seismic and hydrothermal activity? appeared first on Idaho Capital Sun."
49,weather,"Heavy flooding, landslides destroy buildings, roads in China","BEIJING (AP) — Heavy rainstorms are causing major flooding and landslides in southern China, destroying buildings, crops and roads, and forcing many people to flee their homes. In the Guangxi autonomous region, 145,000 people were relocated to safety and more than 10,000 houses were destroyed, the official Xinhua New..."
50,weather,Severely hypothermic hiker dies after rescue in ‘treacherous’ conditions near Mt. Washington,"(CNN) — A hiker rescued from “treacherous” conditions on a trail near Mt. Washington in New Hampshire’s Presidential Mountain Range died after suffering from severe hypothermia, state officials said Monday. Xi Chen, 53, of Andover, Massachusetts, was attempting to hike the Gulfside Trail in the Presidential..."
51,weather,"In Jacobabad, One of the Hottest Cities on the Planet, a Heat Wave Is Pushing the Limits of Human Livability","JACOBABAD, Pakistan—Sajjad Ali lies semi-conscious in the heatstroke center at Civil Hospital here, an intravenous line in his wrist delivering fluids to his dehydrated body. Ali, 15, operates a tractor in the fields on the outskirts of Jacobabad—one of the hottest cities on Earth—and was carried to the hospital..."
52,weather,Strong quake hits eastern Taiwan: USGS,"A 6.0-magnitude earthquake struck Monday in Taiwan's east, 38 kilometres south of Hualien city, the US Geological Survey said. ""In this area (where the quake hit today) there were only two earthquakes above 6.0 magnitude since 1990 and one close to 6.0 magnitude,"" Chen Kuo-chang, head of Taiwan's Central Weather Bureau's Seismological Center, said at a press conference. "
53,weather,Beautiful Wyoming Wildlife Handling The Awkward Flooding,"The historic flooding in Yellowstone has done more than just affected the reservations of travelers across the globe, it's also affected the wildlife. Luckily, the animals seem to be able to adjust and adapt easier than some of the humans. BE Judson is a wildlife photographer and videographer that spends..."
54,weather,Massive heat dome to bring extra-hot weather to nearly every state,"Several states will see temperatures shoot over 100 degrees. In some places, it will feel hotter than 105."
55,weather,Do You Know What to do When Lightning Strikes?,Lightning facts and safety tips as National Lightning Safety Awareness week kicks off...
56,weather,15 things you may not know about earthquakes,"Earthquakes can be so small they are never felt, or so large that the entire earth shakes from one. They have happened in every U.S. state and even occur on the moon. While there are many things we do not know about earthquakes, here, from the U.S. Geology Survey, are some facts about the powerful and unpredictable natural occurrences:"
57,weather,Overbooked flights yet another frustration amid travel chaos,"Bad weather, a pilot shortage and staffing issues are all major reasons for the recent travel disruptions travelers have encountered the past week. Now, travelers should expect their flights to be overbooked, and plan accordingly."
58,weather,What should you do if you are caught in an earthquake?,"Earthquakes can happen anywhere at any time and strike without warning. Here are some tips to keep in mind should you be caught in an earthquake. If you are indoors, stay there. Get under a desk or table and hang on to it, or move into a hallway or against an inside wall."
59,weather,What's in Your Shakin' Playlist for a Georgia Earthquake?,"Northeast Georgia has experienced three measurable earthquakes over the past several days, according to the US Geological Survey. And while none resulted in any significant damage, these are reminders that no matter where you live, you just might feel the earth move under your feet."
60,weather,"AP PHOTOS: India, Bangladesh floods destroy homes, lives"," Early and strong monsoon rains have brought heavy flooding to northeastern India and Bangladesh, killing dozens of people, forcing hundreds of thousands from their homes and cutting millions off from crucial supplies.In the particularly hard-hit area of Sylhet in Bangladesh, villagers waded, swam and paddled makeshift rafts or small skiffs to a boat delivering aid that had moored to one shelter, its ground floor covered halfway to the ceiling with water.Monsoon rains in South Asia typically begin in June. But this year, heavy downpours lashed northeastern India and Bangladesh beginning in March, triggering floods as early as April in..."
61,weather,Heat Wave to Shift East After Posing Dangerous Conditions in the Plains,"A Dallas resident wipes his face while working outside on June 15, 2021. (Nitashia Johnson/The New York Times) Heat continues to build in the northern and central Plains of the United States, with more than 15 million people there under heat alerts Sunday. Temperatures in Minnesota and Nebraska were expected to climb to the triple digits."
62,weather,Yellowstone flooding underscores environmental pressures facing US national parks,"America's national parks are in crisis, and the environmental disaster unfolding at Yellowstone National Park is the latest example of extreme weather driven by climate change battering parkland. Glacier National Park in Montana is also experiencing severe flooding, in addition to the severe diminishment of the park's 26 named glaciers—some..."
63,weather,What should you do if you are caught in an earthquake?,"Earthquakes can happen anywhere at any time and strike without warning. Here are some tips to keep in mind should you be caught in an earthquake. If you are indoors, stay there. Get under a desk or table and hang on to it, or move into a hallway or against an inside wall."
64,weather,Late-season snow and cold give parts of Northeast a taste of winter,"Never mind that it was just a few days before the official start of summer in the Northern Hemisphere --Old Man winter brought wintry scenes and deadly nighttime cold to the higher terrain across the Northeast over the weekend. The frigid conditions were so extreme in some locations across New England that several hikers had to be rescued, and one hiker was pronounced dead due to severe hypothermia near Andover, Maine."
65,weather,Beautiful Wyoming Wildlife Handling The Awkward Flooding,"The historic flooding in Yellowstone has done more than just affected the reservations of travelers across the globe, it's also affected the wildlife. Luckily, the animals seem to be able to adjust and adapt easier than some of the humans. BE Judson is a wildlife photographer and videographer that spends..."
66,weather,Massive heat dome to bring extra-hot weather to nearly every state,"Several states will see temperatures shoot over 100 degrees. In some places, it will feel hotter than 105."
67,weather,15 things you may not know about earthquakes,"Earthquakes can be so small they are never felt, or so large that the entire earth shakes from one. They have happened in every U.S. state and even occur on the moon. While there are many things we do not know about earthquakes, here, from the U.S. Geology Survey, are some facts about the powerful and unpredictable natural occurrences:"
68,weather,"Weather to Watch: Sun gives way to showers, thunderstorms possible overnight",Storm Watch Team Meteorologist Matt Hammer says shower chances increase later today before scattered downpours arrive overnight.
69,weather,Northeast's National Highway Remains Cut-Off Due to Recurring Floods,"The National Highway-6, which connects Tripura, Mizoram, Manipur and the southern part of Assam with the rest of the country, continued to be cut off for the fourth consecutive day on Sunday due to landslides triggered by incessant rains. The single-line railway route links these states to the rest of the country and also remained cut off for the last 38 days."
70,weather,"Hit by heatwaves, cities test fresh ways to cool residents","As heatwaves become longer and more frequent due to increasing global warming, there is a growing push for policies to protect those at risk. Many cities are exploring innovative ideas to keep people safe - from insurance policies that fund preparations ahead of heatwaves to planting trees to reduce humidity."
71,weather,Glastonbury Festival Weather Update: Somerset Will Experience Heavy Rainfall and Thunder,"The five-day music festival, which will take place at Worthy Farm in Pilton, Somerset, from Wednesday (June 22) to Sunday (June 24), is projected to draw over 200,000 visitors every day (June 26). Stages, tents, community restrooms, and food kiosks will be distributed across the event grounds, most of which..."
72,weather,"Dozens dead, thousands homeless in Bangladesh, India floods"," Villagers in northeastern Bangladesh crowded makeshift refugee centers and scrambled to meet boats arriving with food and fresh water as massive floods, which have killed dozens of people and displaced hundreds of thousands there and in neighboring India, continued to wreak havoc Tuesday. In Sylhet, one of the worst-hit areas in the extreme northeast of the country near the border with India, villagers waded, swam and paddled makeshift rafts or small skiffs to a boat delivering aid that had moored to one shelter, its ground floor covered half way to the ceiling with water.The low-lying village along the Surma..."
73,weather,Heat wave shatters all-time records in Europe,"A heat wave continued to sear Europe on Sunday, as several places saw record-breaking temperatures. The big picture: The heat wave, which brought temperatures over 110°F (43.3°C) in parts of France and Spain on Saturday, is the earliest on record in a number of European countries. Driving the..."
74,weather,Could it be!,We will see pop-up showers and thunderstorms to start the work week with daytime highs that top out in the upper 60’s and low 70’s. Could be that we are finally going to flip the switch on this cold and dreary weather!. High pressure will slowly begin to...
75,weather,15 things you may not know about earthquakes,"Earthquakes can be so small they are never felt, or so large that the entire earth shakes from one. They have happened in every U.S. state and even occur on the moon. While there are many things we do not know about earthquakes, here, from the U.S. Geology Survey, are some facts about the powerful and unpredictable natural occurrences:"
76,weather,Massive heat dome to bring extra-hot weather to nearly every state,"Several states will see temperatures shoot over 100 degrees. In some places, it will feel hotter than 105."
77,weather,What should you do if you are caught in an earthquake?,"Earthquakes can happen anywhere at any time and strike without warning. Here are some tips to keep in mind should you be caught in an earthquake. If you are indoors, stay there. Get under a desk or table and hang on to it, or move into a hallway or against an inside wall."
78,weather,"Floods Swamp More of Bangladesh and India, Millions Marooned","DHAKA/GUWAHATI, India (Reuters) - Floodwaters inundated more of Bangladesh and northeast India on Tuesday, officials said, as authorities struggled to reach more than 9.5 million people stranded with little food and drinking water after days of intense rain. Particularly heavy monsoon rain has brought the worst floods in more than..."
79,weather,"Food, water concerns as floods continue to batter South Asia","DHAKA, Bangladesh — Floods wreaking havoc in South Asia have hindered authorities’ efforts to deliver food and drinking water to shelters across Assam in northeastern India and north and northeastern regions of Bangladesh. More than a dozen people died across Bangladesh since the monsoon began last week, authorities..."
80,weather,Heatwave: Americans face blistering temperatures,"More than nine million people across eight states in northern and central US were under heat alerts Monday - a number that is expected to grow in the coming days. In the coming week, some 70% of Americans will experience temperatures in the 90s (more than 32 degrees Celsius), and nearly 20% of the country will see the temperatures near or above 100F."
81,weather,Glastonbury weather: pack your sunhats and raincoats,Bright start expected to give way to heavy showers just as the main acts start to take to the festival’s stages
82,weather,"Midwest, Plains and Southeast will feel summer heat","The first official day of summer has arrived, and for many cities, it has felt like it for weeks. Tuesday marks another day of dangerous heat and humidity for the Plains and Midwest, spreading into the Southeast. Many record-high temperatures will be broken on Tuesday and Wednesday. Strong-to-severe thunderstorms will..."
83,weather,"Man won't give up umbrella in the wind: ""It was a life-rain situation""","Rainy days may make you want to stay inside reading, writing, or catching up on some games, but what if a storm catches you unexpectedly? A man tried hard to hold onto his umbrella and wouldn't let it go as the wind got stronger."
84,weather,Massive heat dome to bring extra-hot weather to nearly every state,"Several states will see temperatures shoot over 100 degrees. In some places, it will feel hotter than 105."
85,weather,"Spain, Germany battle wildfires amid unusual European heat wave","Firefighters in Spain and Germany struggled to contain wildfires on Sunday amid an unusual heat wave in Western Europe for this time of year. The worst damage in Spain has been in the northwest province of Zamora, where over 74,000 acres have been consumed, regional authorities said, while German officials said that residents of three villages near Berlin were ordered to leave their homes because of an approaching wildfire Sunday."
86,weather,Flooding and landslides destroy buildings and roads in China,"Heavy rainstorms have caused major flooding and landslides in southern China, destroying buildings, crops and roads, and forcing many people to flee their homes. In the Guangxi autonomous region, 145,000 people were relocated to safety and more than 10,000 houses were destroyed, the official Xinhua News Agency reported. Another half..."
87,weather,What should you do if you are caught in an earthquake?,"Earthquakes can happen anywhere at any time and strike without warning. Here are some tips to keep in mind should you be caught in an earthquake. If you are indoors, stay there. Get under a desk or table and hang on to it, or move into a hallway or against an inside wall."
88,weather,Beautiful Wyoming Wildlife Handling The Awkward Flooding,"The historic flooding in Yellowstone has done more than just affected the reservations of travelers across the globe, it's also affected the wildlife. Luckily, the animals seem to be able to adjust and adapt easier than some of the humans. BE Judson is a wildlife photographer and videographer that spends..."
89,weather,Italy’s Intense Drought Brings Old World War Shipwrecks to Emerge from the River,"Alessio Bonin, an aspiring cinematographer, agreed to visit a wilderness area in Gualtieri, an Italian borough on the depositors of the Po River in Emilia-Romagna. The recession that had plagued the nation's largest river throughout one of its harshest seasons showed no signs of abating. Italy's River Suffering from Intense..."
90,weather,Summer Begins With Heat Wave and It Will Break More Records,"Summer is beginning with hot and humid conditions in the Midwest and South. Record heat is expected in some cities, especially in the South. Hotter-than-average summers have dominated the U.S. this century. A heat wave has returned to parts of the South and Midwest this week and will threaten dozens..."
91,weather,High heat to fuel thunderstorms from Plains to Northeast,"Summer officially begins on Tuesday, and it could be a stormy start to the new season for millions of people across part of the central and eastern U.S. The northern Plains has been no stranger to thunderstorms as of late with multiple rounds of severe weather rumbling across the region. AccuWeather forecasters say that more of the same is in the cards for the first half of the week, in no small part due to the ongoing heat wave across the middle of the country. While storms are unlikely to be as widespread as some of the severe weather events earlier in the spring, a broad portion of the country may feel impacts through midweek."
92,weather,Second Heat Wave Expected To Bring Temps Above 100 For 20% Of People In US,"
(CNN) — The persistent heat dome which imposed oppressively high temperatures on the northern Plains and Midwest over the weekend will begin to shift further eastward this week, ending a short reprieve many states in the Great Lakes and Mid-Atlantic have had in recent days.
The persistent heat dome which imposed oppressively high temperatures on the northern Plains and Midwest over the weekend will begin to shift further eastward this week | Credit: cnnweather
In the coming week, about 70% of the US population will see temperatures in the 90s, and almost 20% of people in the country will experience temperatures greater than..."
93,weather,"As Heat Waves Continue, Experts Urge Steps to Stay Safe","TUESDAY, June 21, 2022 (HealthDay News) -- As a weekend heat wave that put more than 15 million Americans in the Northern and Central Plains on alert slowly moves east, the nation's emergency doctors have advice to keep you safe.
                ""Overexposure to the sun or heat can turn into an emergency faster than most people expect,"" said Dr. Gillian Schmitz, president of the American College of Emergency Physicians (ACEP). By Tuesday, the heat dome is expected to shift to the Great Lakes and the Ohio..."
94,weather,Taiwan earthquake: 6.0 magnitude tremor strikes east coast of island,"An earthquake of magnitude 6.0  shook Taiwan on Monday morning.Authorities said that the quake struck at 9.05am at a depth of 6.8km (4.2 miles).Taiwan’s central weather bureau said that it hit Hualien county, halfway down the east coast of the island.There were no immediate reports of damage or injuries.Tremors from the quake were felt across most of the island including in the capital Taipei.Chinese state broadcaster CCTV said that tremors were also felt across the Taiwan Strait in Fujian province on mainland China.Home to 24 million people, Taiwan lies near the junction of two tectonic plates and is prone to earthquakes.In March a 6.7 magnitude earthquake was recorded, though there was no significant damage or injuries reported.At least 17 people were killed when a magnitude 6.4 earthquake struck off the coast near Hualien in 2018.More than 100 people were killed in a quake in southern Taiwan in 2016, while a 7.3 magnitude quake killed more than 2,000 people in 1999."
95,weather,"Dozens dead, millions displaced amid historic flooding in Bangladesh, northern India","Officials are scrambling to help the mass of people forced from their homes in countries swamped by torrential rains as dry food and drinking water slowly run out. Dozens of people are dead, and millions of homes have flooded after days of monsoon downpours caused catastrophic flooding in Bangladesh and northeastern India, authorities said."
96,weather,Heatwave causes mass fish death as soaring temperatures leave them ‘gasping for air’,"The UK heatwave caused the mass death of fish at a Derbyshire park amid warnings soaring temperatures are leaving them “gasping for air”.Around 100 roach fish were found dead in Belper River Gardens, which runs alongside the River Derwent, on Sunday after temperatures soared past 30C earlier last week.A spokesperson for the Environment Agency said:  “We believe this was the result of a natural phenomena caused by a rapid change in temperature from the hot conditions on Friday followed by a drop in temperature and heavy rain on Saturday.“Fish depend on oxygen in the water to survive and these..."
97,weather,Massive heat dome to bring extra-hot weather to nearly every state,"Several states will see temperatures shoot over 100 degrees. In some places, it will feel hotter than 105."
98,weather,Strong quake hits eastern Taiwan: USGS,"A 6.0-magnitude earthquake struck Monday in Taiwan's east, 38 kilometers south of Hualien city, the US Geological Survey said. There were no immediate reports of damage or injuries. The quake had an estimated depth of 10 kilometers, according to USGS, and struck at 09:05 local time (0105 GMT). A clip..."
99,weather,Cooler weather helps Spain with fires; rain helps in Germany,"MADRID — (AP) — Cooler temperatures helped firefighters Monday stabilize a wildfire in northwestern Spain that reports say is the biggest on record in the country. The fire in the Sierra de Culebra mountain range in Zamora province has burnt 31,000 hectares (77,000 acres) so far. The state news agency Efe said that made it the biggest on record since a fire in southwestern Huelva province razed just under 30,000 hectares in 2004."
100,weather,What should you do if you are caught in an earthquake?,"Earthquakes can happen anywhere at any time and strike without warning. Here are some tips to keep in mind should you be caught in an earthquake. If you are indoors, stay there. Get under a desk or table and hang on to it, or move into a hallway or against an inside wall."
101,weather,"Today's Forecast: Mostly sunny, hot, and humid","A warm start today to what will ultimately be a hot and muggy day with daytime highs in the lower 90s, feeling like the upper 90s near 100 degrees."
102,weather,Hundreds Of Thousands Evacuated In China After Heaviest Rains In Decades,"The heaviest rainfall in decades has triggered floods and landslides in southern China, forcing the evacuation of hundreds of thousands of people, state media reported. The downpours have dangerously swelled waterways in the low-lying Pearl River basin in recent days, threatening manufacturing, shipping and logistics operations at a time when supply chains are already stressed because of China's strict Covid-19 controls."
103,weather,National Lightning Safety Awareness Week brings tips for summer activities,"This week is Lightning Safety Awareness Week, and the National Weather Service (NWS) wants to remind the public of the rare but real dangers of lightning strikes. This information is particularly pertinent for Floridians, also known as the lighting capital of the country. According to an analysis by the NWS,..."
104,weather,"With climate change accelerating spread of aflatoxin mold in Midwest corn, farmers look to genetically modified seeds as key solution","This article or excerpt is included in the GLP’s daily curated selection of ideologically diverse news,. opinion and analysis of biotechnology innovation. It is posted under Fair Use guidelines. Climate change is expanding the reach of aflatoxin, a chemical produced by a gray-green mold that infects corn crops and..."
